    0.146599449721586984E+04    0.790230711051174595E+00   -0.706006095147759583E+00    0.876451919221086939E+01    0.847982746429483458E+00   -0.245793618882271359E+01   -0.106384779758973664E+02    0.974412025317723529E+00   -0.104117630465232480E-01   -0.126518268829078595E+01    0.158419980761309671E+04   -0.967394028105507564E+00    0.564658985392324997E+01    0.580951884996996704E+01   -0.490828080149623425E+01   -0.103584584561705420E+02   -0.742469387125796914E+02
    0.122620485795817262E+04    0.254315218942322741E+01   -0.441577905680225147E+00    0.942230410428088305E+01    0.200536856268258523E+01   -0.117635706672888762E+01   -0.310802263609143381E+01    0.103003718719962722E+01   -0.100801025306584480E+01   -0.123906803627875739E+01    0.202366917053833095E+04   -0.395060506052444582E+00    0.701398362837297284E+01    0.396477670963878426E+01   -0.520391483536060839E+01   -0.144800114338378041E+02   -0.720019976514193729E+02
    0.181319867401185547E+04    0.272000133366892971E+01   -0.789468907993759794E+00    0.646126629549940468E+01    0.774525494049096541E+00   -0.110340270189959444E+01   -0.640810737654317819E+01    0.103725729330334260E+01   -0.179767313893456726E+01   -0.161233008163556257E+01    0.210466748114449729E+04   -0.161016654256717207E+01    0.852917232106252143E+01    0.287088280514188421E+01    0.873309715939570630E+00   -0.779292764958060502E+01   -0.716810527899611429E+02
    0.120628766290055523E+04    0.132433831432603455E+01    0.256186725166283047E-01    0.909697438330928421E+01    0.124905651952048746E+01   -0.292844104075256562E+01   -0.807356955751780347E+01    0.100062809488176940E+01   -0.283538583783825793E+00   -0.141788024240073351E+01    0.142988622957238749E+04   -0.876032451289731062E+00    0.734559256056677690E+01    0.409645451287170381E+01   -0.279225453041947391E+01   -0.844192310219393605E+01   -0.716457756066794644E+02
    0.101645247078535942E+04    0.183371115623021952E+01   -0.554563092227348786E+00    0.100930625055496535E+02    0.281323923911541440E+01   -0.276657131573006865E+00   -0.128692021962100469E+02    0.102612859287180536E+01   -0.912876492155094255E+00   -0.760410575008189760E+00    0.148604512618430181E+04   -0.104190091579906507E+01    0.744271892733601881E+01    0.401291539924829621E+01   -0.212059172172509758E+01   -0.782747803183037227E+01   -0.715110128048747100E+02
    0.104790442721627937E+04    0.196389804311702143E+01   -0.672461281887543061E+00    0.836631568034752249E+01    0.459105424654227878E+01   -0.310862503933182488E+01   -0.571372834598458645E+01    0.103295947693127999E+01   -0.291479505837200259E+01   -0.167608342235939056E+01    0.123283637313264558E+04   -0.540979796721841488E+00    0.107156434783755614E+02    0.110766548842663326E+01   -0.457499099893368388E+01   -0.590146033854113483E+01   -0.713356197049864278E+02
    0.128999276860996656E+04    0.107806428078595129E+01   -0.122034938025588069E-01    0.943723046391561837E+01    0.486196613860894811E+01   -0.217121430782982250E+01   -0.322281789606083002E+01    0.101438340833046081E+01   -0.152550863442449147E+01   -0.586846095902742615E+00    0.158686300789910320E+04   -0.255194519710781220E+00    0.828377560903153309E+01    0.500309352479122449E+01   -0.242907711137500915E+01   -0.126098764530293863E+02   -0.713214792075642237E+02
    0.174488968878416608E+04    0.235428306711929380E+01   -0.552727004847686221E-01    0.809810332466475202E+01    0.297926552084720475E+01   -0.500604103136568668E+00   -0.585884328806087673E+01    0.101606421506134259E+01   -0.119788881560591953E+01   -0.985324420417788005E+00    0.237039797603205761E+04   -0.590540591106044621E+00    0.525305861835436883E+01    0.329220340216417640E+01   -0.422699087395022399E+01   -0.401439992418312563E+01   -0.712793420517720620E+02
    0.129519218823272854E+04    0.256097563508388060E+01   -0.153341049227225246E+01    0.577397188337241474E+01    0.307387848836188660E+01   -0.462440310505012508E+01   -0.931173158440929427E+01    0.103998182977252940E+01   -0.127864674654309063E+01   -0.142030746255687612E+01    0.138924631623470850E+04   -0.100139664336477807E+01    0.952030079606889146E+01    0.224341749858236827E+01   -0.286663615487315493E+01   -0.131024849657027289E+02   -0.712430973392695108E+02
    0.104416222891823031E+04    0.197881545819900984E+01    0.632684358076893716E-01    0.651495799415764054E+01    0.225865522050682799E+01    0.394176171943726672E+00   -0.818822328046516823E+01    0.103564786807435461E+01   -0.154820053658563106E+01   -0.143531740195507718E+01    0.110627394791461143E+04   -0.155982385860968309E+01    0.785019987441805078E+01    0.421042826873303078E+01    0.101667108231828252E+01   -0.129390996500232554E+02   -0.711968290011040068E+02
    0.131660783050498662E+04    0.245426543158499033E+01   -0.105413464572279247E+01    0.871806212151955684E+01    0.423959490672708572E+01    0.589939005149995310E-01   -0.126316372282526697E+02    0.103526992273026242E+01   -0.188529043583486122E+01   -0.255847192474519280E+01    0.189624873027649710E+04   -0.181316433233312191E+01    0.638622451772618582E+01    0.491550836355491416E+01   -0.121741914447683186E+01   -0.434078628719907833E+01   -0.709828730850002643E+02
    0.104016103126150301E+04    0.127881234782016673E+01   -0.894266765173601819E+00    0.665850623436629441E+01    0.397445067131076257E+01    0.343352677223019320E+00   -0.135514364175636235E+02    0.101530556285715168E+01   -0.242095132609357311E+01   -0.299479020531442597E+00    0.145865637629755201E+04   -0.132393450058553652E+01    0.921838558898233273E+01    0.285112653368760682E+01   -0.407246954873316636E+01   -0.431673689395214488E+01   -0.707801917179834703E+02
    0.152423382873332389E+04    0.222294562647786709E+01   -0.173658841092328986E+00    0.917913664454970402E+01    0.268988382181109031E+01   -0.539309556268098778E+01   -0.109407030803468519E+02    0.102009214129319314E+01   -0.185957780097703917E+00   -0.844444105387535338E+00    0.171017884351026532E+04   -0.414619008408723344E+00    0.792167536640469017E+01    0.438654347577847581E+01   -0.415559311131154185E+01   -0.435918588512610228E+01   -0.707584594216847904E+02
    0.117746090319708856E+04   -0.403850809060808391E-01    0.237038709383914359E-01    0.945875757780980564E+01    0.200090117504245768E+01   -0.724197800940031833E+00   -0.821494590980638328E+01    0.102435285944569765E+01   -0.297908923553979088E+01   -0.151205177080671294E+01    0.151223260925409295E+04   -0.152424070624188079E+01    0.944183512753072307E+01    0.495358007371855802E+01   -0.207841523138778328E+01   -0.123905954399733798E+02   -0.706990381544480897E+02
    0.123890942836287468E+04    0.221272475312400374E+01   -0.187752146997182878E+01    0.594811676120373889E+01    0.399796056422676660E+01   -0.314606872298352158E+01   -0.110318965575696328E+02    0.103706020598229554E+01   -0.287989920532925225E+01   -0.195732112566986727E+01    0.186488241691394205E+04   -0.164841573662530361E+01    0.108826870059899363E+02    0.321016934825183853E+01    0.636986326270425174E+00   -0.980932628456538680E+01   -0.706300661165135466E+02
    0.118481153986590289E+04    0.209471690309289293E+01   -0.153104331206937228E+01    0.105957338157085381E+02    0.296038695472276991E+01   -0.211143505688894395E+01   -0.716770813880969637E+01    0.103166787681448735E+01   -0.149206003853792968E+01   -0.588630404601814483E+00    0.165718501570748003E+04   -0.394674785885887225E+00    0.938646659447666210E+01    0.426841580906511275E+01   -0.413519145398534960E+00   -0.124294716537431160E+02   -0.704037875723715985E+02
    0.122920552334483682E+04    0.197189592059447705E+01   -0.111731174082320717E+01    0.756274273634094740E+01    0.350885140040336285E+01   -0.675902445475768943E-01   -0.121186724910406447E+02    0.102987785082160155E+01   -0.146102566078560736E+01   -0.172498704782440804E+01    0.126087550645467218E+04   -0.652621157900958648E+00    0.991728163820862818E+01    0.236408580605757113E+01   -0.364489223649459237E+01   -0.125295367895318801E+02   -0.703831128320790071E+02
    0.135612835357336348E+04    0.221683249915350267E+01   -0.105025494282414522E+01    0.100878472069577256E+02    0.357805132790229319E+01   -0.382277638354867699E+01   -0.101143844411291504E+02    0.103180145177530047E+01   -0.213999269520661750E+01   -0.299900567608066515E+01    0.178082122174476171E+04   -0.851842848445117706E+00    0.580315266737800339E+01    0.234310052227706489E+01   -0.433538090178842594E+00   -0.848806949782918707E+01   -0.703562574479916805E+02
