    0.119477844238281250E+04    0.899845838546752930E+00   -0.157843518257141113E+01    0.703344953060150146E+01    0.472629252076148987E+01    0.144740411639213562E+01   -0.341125088930130005E+01    0.149705642461776733E+01   -0.458971202373504639E+00   -0.171238571405410767E+01    0.228568863868713379E+04   -0.309006851911544977E+00    0.867545425891876221E+01    0.219363003969192505E+01    0.571122854948043823E+00   -0.907885479927062988E+01   -0.208628613869093684E+07   -0.621460743175560815E+01    1
    0.131023815274238586E+04    0.626174986362457275E+00    0.294254803657531649E+00    0.520907247066497803E+01    0.254100939631462097E+01   -0.662175178527832031E+00   -0.923919433355331421E+01    0.149019712209701538E+01   -0.116754949092864990E+01   -0.293530941009521484E+01    0.245929604768753052E+04   -0.769678705930709972E+00    0.107978426218032837E+02    0.488468044996261597E+01   -0.535448393225669861E+01   -0.129182407259941101E+02   -0.201750665673116664E+07   -0.621660743175561681E+01    1
    0.216839456558227539E+04    0.328137457370758057E+00   -0.151040557622909555E+01    0.989765536785125732E+01    0.269310340285301208E+01   -0.222990489006042480E+01   -0.123887112140655518E+02    0.140771287679672241E+01   -0.699025511741638184E+00   -0.167899399995803833E+01    0.240167012810707092E+04   -0.123630619049072266E+01    0.108806552886962891E+02    0.371508052945137024E+01   -0.167490801215171814E+01   -0.127832569479942322E+02   -0.132477597326348955E+07   -0.621860743175561392E+01    1
    0.211077928543090820E+04    0.568915784358978271E+00   -0.499436092376709162E+00    0.518495118618011475E+01    0.374755033850669861E+01   -0.118052414059638977E+01   -0.102799162864685059E+02    0.148630261421203613E+01   -0.166547960042953491E+01   -0.147502022981643677E+01    0.215052658319473267E+04   -0.117611241340637207E+01    0.936832892894744873E+01    0.343414682149887085E+01   -0.521401530504226685E+01   -0.106810467839241028E+02   -0.129071031454097433E+07   -0.622060743175561814E+01    1
    0.177540436387062073E+04    0.363405346870422363E-01   -0.934009307622909679E+00    0.864919114112854004E+01    0.509805291891098022E+01   -0.125025889277458191E+01   -0.109297041296958923E+02    0.137877959012985229E+01   -0.478288471698760986E+00   -0.195133727788925171E+01    0.203900185227394104E+04    0.116724014282226562E+00    0.726633536815643311E+01    0.246284759044647217E+01   -0.197775712609291077E+01   -0.237838059663772583E+01   -0.998462070920172380E+06   -0.622260743175562414E+01    1
    0.116035854816436768E+04    0.142658162117004395E+01   -0.208046281337738170E+00    0.805718541145324707E+01    0.980922371149063110E+00   -0.151031246781349182E+01   -0.825509685277938843E+01    0.141437453031539917E+01   -0.198416948318481445E+00   -0.184394824504852295E+01    0.214740529656410217E+04   -0.189433776736259452E+01    0.109043041467666626E+02    0.434815493226051331E+01   -0.240688911080360413E+01   -0.146337366700172424E+02   -0.991739197065834189E+06   -0.622460743175562925E+01    1
    0.144095453619956970E+04   -0.153986734151840210E+01   -0.226672291755680710E-02    0.985022139549255371E+01    0.218476825952529907E+01   -0.174578717350959778E+01   -0.102036646008491516E+02    0.141113460063934326E+01   -0.969825983047485352E-01   -0.293423205614089966E+01    0.147832834720611572E+04   -0.567746639251709428E-01    0.859266340732574463E+01    0.153929615020751953E+01   -0.147075703740119934E+01   -0.558856672048568726E+01   -0.983847092255801545E+06   -0.622660743175562548E+01    1
    0.136840766668319702E+04   -0.412501096725463867E-01   -0.195284066796302791E+01    0.805104064941406250E+01    0.584044435620307922E+01   -0.831588864326477051E+00   -0.131034711003303528E+02    0.147125339508056641E+01   -0.801674723625183105E-01   -0.832223117351531982E+00    0.212759172916412354E+04   -0.991877204179763883E+00    0.702813410758972168E+01    0.512234577536582947E+01   -0.494959777593612671E+01   -0.127599987387657166E+02   -0.947417079423794639E+06   -0.622860743175562526E+01    1
    0.154502773284912109E+04    0.981012165546417236E+00   -0.149038581252098101E+01    0.966516900062561035E+01    0.463329562544822693E+01   -0.375342017412185669E+01   -0.762648051977157593E+01    0.138554537296295166E+01   -0.881530702114105225E+00   -0.252542585134506226E+01    0.199525064229965210E+04   -0.357180243730545133E+00    0.603197991847991943E+01    0.103801122307777405E+01   -0.412405720353126526E+01   -0.141650941371917725E+02   -0.889169569192705909E+06   -0.623060743175562948E+01    1
    0.218592342734336853E+04    0.185186910629272461E+01   -0.129129943251609802E+01    0.697759485244750977E+01    0.145558393001556396E+01   -0.307813516259193420E+01   -0.403717303276062012E+01    0.133043235540390015E+01   -0.485537946224212646E+00   -0.297962182760238647E+01    0.227896943688392639E+04   -0.747942745685579169E-01    0.632453060150146484E+01    0.226476719975471497E+01    0.935264021158218384E+00   -0.384965217113494873E+01   -0.776519544991180883E+06   -0.623260743175562393E+01    1
    0.132670360803604126E+04    0.130503821372985840E+01   -0.180968961715698251E+01    0.936911857128143311E+01    0.167195108532905579E+01   -0.305143332481384277E+01   -0.366855955123901367E+01    0.144315302371978760E+01   -0.415055036544799805E+00   -0.204792523384094238E+01    0.142264738678932190E+04   -0.122463853955268864E+01    0.101096804141998291E+02    0.421201488375663757E+01    0.100953260064125061E+01   -0.120718196630477905E+02   -0.775098707691167830E+06   -0.623460743175563081E+01    1
    0.143445858359336853E+04   -0.510731160640716553E+00   -0.390873706340789884E+00    0.963554561138153076E+01    0.500432890653610229E+01   -0.315067237615585327E+01   -0.220004338026046753E+01    0.147757053375244141E+01   -0.101561468839645386E+01   -0.846350669860839844E+00    0.197870722413063049E+04   -0.101058528423309335E+01    0.838224804401397705E+01    0.419700604677200317E+01   -0.303201904892921448E+01   -0.350495785474777222E+01   -0.773564486203128239E+06   -0.623660743175562082E+01    1
