    0.404082460165732527E+03    0.270968437383261040E+00   -0.163414325986558584E+00    0.930122799021128799E+01    0.552038866803922712E+01   -0.208650476769482163E+01   -0.187331401679264076E+01    0.898398915616759330E+00   -0.783445234493790110E+00    0.291916337941375925E+01   -0.504261481643745810E+02
    0.401548434584443271E+03   -0.789809871918826900E+00    0.267148683860193525E+00    0.791240884754183060E+01    0.522622093946046018E+01   -0.162171243600690484E+01   -0.563829490903914810E+01    0.902285396206070400E+00   -0.403482712764719231E+01   -0.362163855477569818E+01   -0.490539334731708081E+02
    0.376313015945004395E+03    0.148336072687507547E+01   -0.147217739954745186E+00    0.659946858168480777E+01    0.652134629431462276E+00   -0.140211444428654097E+01   -0.301509465567557022E+01    0.900988535374173560E+00   -0.247143299177863662E+01    0.150204073698653229E+01   -0.488477382852274928E+02
    0.377273133583907111E+03    0.131697043829349258E+01   -0.749376496961590810E+00    0.928526522241702068E+01    0.337506514495964716E+01   -0.186330479078812594E+01   -0.357577558692280117E+01    0.901352249276884399E+00   -0.315342997263037716E+01   -0.324939696737750028E+01   -0.484452620885229237E+02
    0.461782252242871209E+03    0.533367831550461524E+00   -0.231175806800588024E+00    0.927759808988134438E+01    0.385911397905357001E+01   -0.239838346592746676E+01   -0.405863493556857158E+01    0.896882721935157612E+00    0.254838940922705159E+01    0.291697507375578358E+01   -0.482649683028217282E+02
    0.312681044314871428E+03    0.252244170557368363E+00   -0.275751385286168604E+00    0.103264979046687913E+02    0.190975031084730174E+01   -0.553943765787995090E+00   -0.341885794399054710E+01    0.902486900471165199E+00   -0.492259630627794564E+01   -0.418019773382083493E+01   -0.482325197947210711E+02
    0.570175922353671467E+03    0.182367679156321838E+01    0.760383163739057899E-01    0.865941344730907936E+01    0.316293143238487939E+01   -0.285859844312287148E+01   -0.486389742170684958E+01    0.899701367848327438E+00   -0.286393862367801555E+01    0.977799227525996351E+00   -0.480441849628100925E+02
    0.377057050209341810E+03    0.593476222799925068E+00   -0.374296398101637617E+00    0.702291524163301606E+01    0.546401875525533232E+01   -0.185027461026996409E+01   -0.462494751841488050E+01    0.900242197478066219E+00    0.513623417794970116E+00   -0.424152775498707157E+01   -0.480309233909650999E+02
    0.406752218685753178E+03    0.129033669694426933E+01   -0.967838523729838140E+00    0.104508641020107831E+02    0.445845014621153979E+01   -0.198667735355212738E+01   -0.233633235312431964E+01    0.901099467290646605E+00   -0.334363762323743430E+01   -0.273794212764767986E+01   -0.480279363302467672E+02
    0.362911060988220697E+03    0.708648718423681157E+00   -0.128470761476927597E+00    0.802416056333791339E+01    0.551818817049876742E+01   -0.241214047652831631E+01   -0.325931044669881764E+01    0.898914690053098542E+00   -0.489313496970134310E+01   -0.309176780574676258E+01   -0.477197149208303344E+02
    0.367057981570799370E+03    0.289206380935531193E+00    0.204068717926294330E+00    0.628813980875954037E+01    0.531092629289048279E+01   -0.180486777877677262E+01   -0.148250335673149714E+01    0.899275235158581099E+00    0.283297267820637355E+01    0.256440230650432088E+01   -0.476941670856781030E+02
    0.361056915013635262E+03    0.643386668261680672E+00   -0.379533102472980222E+00    0.740241181905669343E+01    0.446721718683030922E+01   -0.196808955386451867E+01   -0.471152439101188847E+01    0.900301714531505204E+00   -0.567837879592912209E+00    0.294081328427218835E+01   -0.476869754223599500E+02
