

    0.307169401322993063E-98    0.581625165125014291E+03    0.121280831484255941E+04   -0.160177042536962744E+01   -0.118151889694066137E+01    0.679494906713942814E+01    0.329361542285725761E+01   -0.364669906277384825E+00   -0.429820075132064616E+01    0.103396119814372955E+01   -0.179904804736056345E+01   -0.149631764126838784E+01
    0.356302182934009947E-98    0.581324405508968312E+03    0.232763690447987528E+04    0.137504959944081628E+01   -0.131921324641199522E+01    0.698776678647672789E+01    0.386446635657400428E+01   -0.205785009769265059E+01   -0.418053335004402093E+01    0.948589738588312748E+00   -0.124169261486087423E+01   -0.900118297389043143E+00
    0.125836255288840750E-97    0.578796830720334924E+03    0.212716042393595308E+04    0.596374857900835664E+00   -0.967985459327751041E+00    0.790187860952184096E+01    0.411000302954891250E+01   -0.419383098836644486E+00   -0.818708442435551120E+01    0.969179233608723267E+00   -0.231268830765736944E+01   -0.155926184280040481E+01
    0.189434634247153353E-97    0.577974705667498711E+03    0.189970400423292449E+04    0.568897568437289891E+00   -0.422724863997438138E+00    0.647196735091786746E+01    0.138536148964508854E+01   -0.256064696939382630E+01   -0.917471485713465640E+01    0.990463166456852395E+00   -0.227478674492855903E+01   -0.137683943050132251E+01
    0.255172619730327070E-97    0.577374913209001079E+03    0.158721375023319229E+04    0.134800859686094077E+01   -0.567061576591481709E+00    0.887548040878665745E+01    0.436705831919692677E+01   -0.436267828763725340E+01   -0.929965298006083252E+01    0.100545172965845886E+01   -0.295418335329182957E+01   -0.102886906015691504E+01
    0.163360109181887043E-96    0.573657709489991362E+03    0.118680116002492878E+04   -0.327901721599282325E+00   -0.572349177418628452E+00    0.100895594586301449E+02    0.402668189506425467E+01    0.116979426902104056E+01   -0.121614359022890071E+02    0.100165372576749889E+01   -0.133270556782420413E+01   -0.185278626908729227E+01
    0.170761684332306701E-96    0.573565085684363567E+03    0.124159510418717718E+04   -0.127005745139788884E+01   -0.121711390822501908E+01    0.979560826813912477E+01    0.280142651691577704E+01   -0.589865060269441610E+01   -0.148726605047629761E+02    0.100403763981357108E+01   -0.112566245260979758E+01   -0.168857370768065218E+01
    0.209910251354346038E-96    0.573148263405798843E+03    0.120729230157529378E+04    0.265340367181774273E+01   -0.133930542510697559E+01    0.684723192338001407E+01    0.206675300719337862E+01   -0.468009487196089768E+01   -0.236395670731781138E+01    0.106013145648344254E+01   -0.270772678743536188E+01   -0.294844858124908393E+01
    0.214654564213357138E-96    0.573099563419608785E+03    0.201732619071887848E+04    0.736294767595964128E+00   -0.144401254855416417E+01    0.811070678469085138E+01    0.401793516326659983E+01   -0.510019167973355270E+01   -0.568979474994505807E+01    0.969763591419816162E+00   -0.252527011071661933E+01   -0.745869614512603363E+00
    0.241889256827527695E-96    0.572856663525520162E+03    0.147384133435889294E+04   -0.180548372909584298E+01   -0.832547974406813385E+00    0.850981042397726384E+01    0.190041891999987778E+01   -0.349775294614751697E+01   -0.110202165524243796E+02    0.100186201893668936E+01   -0.124130404599396238E+01   -0.183615250642804084E+01
    0.704947897019482099E-96    0.570713375745238068E+03    0.166495881598437791E+04   -0.113758390237219276E+01   -0.573632400802417841E+00    0.996086802681621108E+01    0.530662542594670761E+01    0.309149097206372403E+00   -0.646430057871785024E+01    0.103802265668843918E+01   -0.299933602082211959E+01   -0.242342869428614316E+01
    0.106224020412005275E-95    0.569889352821264879E+03    0.244330096215266940E+04   -0.154184529623562883E+00   -0.725344043400823590E+00    0.855066282587990756E+01    0.357887697947323868E+01   -0.322570689888340789E+01   -0.360841013940469146E+01    0.946869166260165596E+00   -0.189350029018626320E+01   -0.288613577647873321E+00
    0.126852077316064537E-95    0.569530410025393394E+03    0.188149145640982579E+04    0.265446021788596997E+01    0.932993797204781927E-01    0.102544687274498756E+02    0.402358103615818141E+01   -0.515278919285702131E+00   -0.548049794757523934E+01    0.102654990201857776E+01   -0.141456064939410164E+01   -0.960414678325315130E+00
    0.133854281789547539E-95    0.569418949831704253E+03    0.169662327845120558E+04   -0.113238014340212745E+01   -0.100744432563831854E+01    0.823564146333811564E+01    0.725356425933464166E+00   -0.269982073352721397E+01   -0.995849317147419910E+01    0.100422843642653747E+01   -0.203125694689976211E+01   -0.134978725407912270E+01
    0.633125973079084040E-95    0.566307114525642532E+03    0.121699879508049958E+04   -0.430162675283407792E+00   -0.772400964686788427E+00    0.659968671506127258E+01    0.307998010450993975E+01   -0.521095856232910659E+01   -0.132141265825084524E+02    0.100446600807691389E+01   -0.150606758840071375E+01   -0.162426172467196372E+01
    0.851668810833019008E-95    0.565710057886381151E+03    0.154178637203974540E+04    0.132104479259447460E+01   -0.115096540018184990E+01    0.755067242476764822E+01    0.939919180885004257E+00   -0.483604259090193267E+01   -0.910540872892511821E+01    0.992507614712991981E+00   -0.133670022706900182E+01   -0.135314082742253339E+01
    0.104204975473759146E-94    0.565302563408655146E+03    0.179614429580672459E+04    0.477656854208286852E+00   -0.747030602213407002E+00    0.106891696060435066E+02    0.176978555595779707E+01   -0.162968843834994459E+01   -0.239272999708009770E+01    0.979776758639988143E+00   -0.486794983983342977E+00   -0.508721048756119565E+00
    0.294016147994240940E-94    0.563224013781588724E+03    0.105945087040140538E+04    0.211302132099574713E+01   -0.136054257193475259E+01    0.865976261690146032E+01    0.113837485171689146E+01   -0.352882159005428697E+01   -0.564010046717753077E+01    0.104627020871465426E+01   -0.189185087219776404E+01   -0.209028113603708565E+01
    0.406377621599235000E-94    0.562572717503979106E+03    0.140123738657873264E+04    0.866487192322490607E+00   -0.261047432243594280E+00    0.848190752108983048E+01    0.586058910386567966E+01   -0.223863682306974265E+01   -0.122480479841650016E+02    0.100526081553835400E+01   -0.227787374250357466E+01   -0.619439797619374843E+00
    0.229722932443561401E-93    0.559104365095143066E+03    0.171673613247135654E+04    0.431199578199261691E+00   -0.327053631047127702E+00    0.915341106902317136E+01    0.165056690786773363E+01   -0.270475977738781959E+01   -0.131717023314516677E+02    0.979376460869800347E+00   -0.418147982555392428E+00   -0.118346903263629066E+01
    0.376537910456070380E-93    0.558112075509655710E+03    0.126055916862567437E+04   -0.890188340248618815E-01   -0.779973817103603695E+00    0.793569839391545706E+01    0.581815309064561070E+01   -0.169242439754048846E+01   -0.554253615748580053E+01    0.101039594604875838E+01   -0.277836544125228713E+01   -0.889983724798130371E+00
