    0.428073441480339795E+03   -0.158578952061393252E+01   -0.983112708498294907E+01   -0.107289445351909620E+02   -0.209577596032159619E+01   -0.362506564316315263E+02    0.904604785385486165E+00   -0.140278058835188745E+03
    0.521368152887979818E+03   -0.136190890753476346E+01   -0.476427907913008575E+01   -0.669833245560376778E+01   -0.161755160524478825E+01   -0.333964213548777735E+02    0.902804513499474104E+00   -0.137055337987317614E+03
    0.476333198162689484E+03   -0.194766081092568655E+01   -0.292168302432651572E+01   -0.110618339184601631E+02   -0.227155434288144953E+01   -0.348368700698365572E+02    0.902055852231218092E+00   -0.135797546617650823E+03
    0.483633115746800968E+03   -0.162185056146778450E+01   -0.429017421203966443E+01   -0.951412144356185863E+01   -0.231067582781808945E+01   -0.424883200024669350E+02    0.902569199383241427E+00   -0.135500336236763530E+03
    0.519534199026306510E+03   -0.129676041650338014E+01   -0.312136143434954327E+01   -0.691125667355032647E+01   -0.216749734015702344E+01   -0.385400262434215222E+02    0.903678006617504415E+00   -0.133985040640815612E+03
    0.481724979204098474E+03   -0.141522155774444336E+01   -0.289459337728411725E+01   -0.877713430825902918E+01   -0.216002702513941713E+01   -0.356448961080588660E+02    0.903889105700645290E+00   -0.133593480676044209E+03
    0.525201113420874890E+03   -0.140377757072032949E+01   -0.117414156965097067E+02   -0.912909338010508264E+01   -0.209341671158099096E+01   -0.411415908803938493E+02    0.902466257149691753E+00   -0.133582562133112560E+03
    0.502956433677262908E+03   -0.146975576642321037E+01   -0.969747794520699102E+01   -0.807854416767190564E+01   -0.204916029575006142E+01   -0.433242605236999481E+02    0.902824233493340622E+00   -0.133342513814321251E+03
    0.530182834189011146E+03   -0.144310413286191519E+01   -0.443666886956204110E+01   -0.748488457804947949E+01   -0.191100945397536393E+01   -0.433957374557288844E+02    0.902150710862153149E+00   -0.133340624277591303E+03
    0.490357003138777486E+03   -0.191697270440851675E+01   -0.220812142127106981E+01   -0.115604209229149877E+02   -0.205963946614059346E+01   -0.399750574817549378E+02    0.902286394232255096E+00   -0.133296314921729760E+03
    0.438652112434826336E+03   -0.183068336927851405E+01   -0.375448847048681245E+01   -0.982988675643309406E+01   -0.193052705729179586E+01   -0.367274462762887026E+02    0.902960724055352992E+00   -0.133132836449024495E+03
    0.449955830405070003E+03   -0.192260357128539283E+01   -0.322991123875254083E+01   -0.986193559179457679E+01   -0.201726188807574403E+01   -0.310400908347736433E+02    0.902648110332420206E+00   -0.133113058648249222E+03
    0.501517656521114816E+03   -0.147005662861083763E+01   -0.298304749597416574E+01   -0.104143527106366154E+02   -0.180822489694301858E+01   -0.417994584469855539E+02    0.903188070867978143E+00   -0.133111550440052440E+03
    0.537876467231067750E+03   -0.137465724434990655E+01   -0.340585471115583083E+01   -0.717458399020070914E+01   -0.167892709439992238E+01   -0.339821413879749485E+02    0.902084111918880827E+00   -0.133094728149551941E+03
    0.550535397063020923E+03   -0.129031925744530795E+01   -0.108334964460819716E+02   -0.766993582487986636E+01   -0.193285912542014415E+01   -0.404462406246066735E+02    0.902754176272742126E+00   -0.132997137523513771E+03
    0.483071952100189094E+03   -0.148327360247382778E+01   -0.424695972106536956E+01   -0.768428908538468391E+01   -0.222477701353498780E+01   -0.434359731898522767E+02    0.903568159285703443E+00   -0.132891396312156644E+03
    0.515707126061354984E+03   -0.128928890848535715E+01   -0.306333525778318361E+01   -0.618691573730964794E+01   -0.191662780497118312E+01   -0.338638203003861804E+02    0.903546523805482726E+00   -0.132714072654302015E+03
    0.555195111281174150E+03   -0.143210904251344573E+01   -0.244333118258197501E+01   -0.554352233304657993E+01   -0.189049791964512970E+01   -0.382258772256777490E+02    0.901921082904674321E+00   -0.132707426252012169E+03
    0.503770981550800457E+03   -0.141538124564602619E+01   -0.606880442064823988E+01   -0.862107489235989988E+01   -0.208868519558905064E+01   -0.378592786327208728E+02    0.903026454445151838E+00   -0.132608858845594341E+03
    0.464174638290404914E+03   -0.157764100970477372E+01   -0.384795795441367972E+01   -0.829536665737058243E+01   -0.179430084312561178E+01   -0.340890052750253005E+02    0.903109220073821772E+00   -0.132597110761042472E+03
    0.456211516381221657E+03   -0.196530005947434461E+01   -0.283686660097036203E+01   -0.110452068744137453E+02   -0.223209408551985078E+01   -0.448141728058097470E+02    0.902547046158804100E+00   -0.132385566782361394E+03
    0.451526162477984826E+03   -0.163793345712003813E+01   -0.386487217961676066E+01   -0.116736048196716737E+02   -0.206878593732084148E+01   -0.350356149462181818E+02    0.903260682732223374E+00   -0.132327739363942271E+03
    0.514851194594240496E+03   -0.141467506912972496E+01   -0.523312876362386525E+01   -0.964131267439711515E+01   -0.204292862813650622E+01   -0.351995357831916849E+02    0.902892243009889239E+00   -0.132068515747949533E+03
    0.489170172300598267E+03   -0.152845121616355684E+01   -0.287065381835443567E+01   -0.881191782554362213E+01   -0.180434539981815867E+01   -0.411442205070751896E+02    0.903239276951444570E+00   -0.132047607550643448E+03
    0.418959575678136559E+03   -0.196449321873783234E+01   -0.293361591226736174E+01   -0.109049969121898869E+02   -0.218104026545821483E+01   -0.392661279202479392E+02    0.903705648008506612E+00   -0.131960853018608219E+03
    0.555459499949168958E+03   -0.143877787499167020E+01   -0.235667121683881042E+01   -0.527308322549090835E+01   -0.173449660848461029E+01   -0.405556872898270555E+02    0.901704930422635664E+00   -0.131942598631547298E+03
    0.464022000667465136E+03   -0.194055643739192973E+01   -0.293850461897066673E+01   -0.832983849241724528E+01   -0.213959393292305045E+01   -0.393037747699705378E+02    0.902305402391446076E+00   -0.131694968482462571E+03
    0.565446545908815210E+03   -0.139211193997516069E+01   -0.304367399669440353E+01   -0.588509611871696947E+01   -0.187802973806427964E+01   -0.418547062592756234E+02    0.901197185759539554E+00   -0.131540077552713456E+03
    0.507367981549622812E+03   -0.158085229249240200E+01   -0.374834392175311493E+01   -0.934805248831663249E+01   -0.218267333556370957E+01   -0.414130277366813004E+02    0.902164723057050755E+00   -0.131489540764014379E+03
    0.447118907030898072E+03   -0.171579084255928471E+01   -0.261352491042587154E+01   -0.110361945556320471E+02   -0.206593805527543495E+01   -0.433267822310881030E+02    0.903882827828458968E+00   -0.131387318613022728E+03
    0.458393595335284715E+03   -0.163578574250094455E+01   -0.315027161809476652E+01   -0.869430140630348092E+01   -0.210847366457850782E+01   -0.370730591351653516E+02    0.903112578301120683E+00   -0.131324219289187710E+03
    0.500918589860130226E+03   -0.135938942073237001E+01   -0.479306840597335793E+01   -0.109792133176866074E+02   -0.197492531205009314E+01   -0.326047999401970401E+02    0.903520596929532793E+00   -0.131287899716697666E+03
    0.530590371227509308E+03   -0.132645996938646960E+01   -0.373283689030775889E+01   -0.111478905965673096E+02   -0.212320297879907827E+01   -0.325901234631685739E+02    0.902870722810717785E+00   -0.131263027730293118E+03
    0.446174111638068723E+03   -0.174313345714503853E+01   -0.392321283241167862E+01   -0.111594313343659870E+02   -0.194788037184124896E+01   -0.387593219584697124E+02    0.903324424192073705E+00   -0.131246793122077122E+03
    0.516205764848929675E+03   -0.141839361532943187E+01   -0.424921864031800922E+01   -0.818299463742583555E+01   -0.189465975438952583E+01   -0.339933645198943992E+02    0.902387115114908545E+00   -0.131224593046861969E+03
    0.482978640610224659E+03   -0.147835314453321232E+01   -0.446322527812609415E+01   -0.948862141284705807E+01   -0.180910003588835089E+01   -0.398673757681252212E+02    0.903190118091800387E+00   -0.131218300076787187E+03
    0.460053806728235770E+03   -0.183472701198392407E+01   -0.363484031948824615E+01   -0.904610058107514448E+01   -0.199952446330698663E+01   -0.401926247272545538E+02    0.902429260047283410E+00   -0.131189198307596030E+03
    0.448197614178184153E+03   -0.159386557356368641E+01   -0.314402576581997195E+01   -0.117620377377741949E+02   -0.198475846143654522E+01   -0.431452156415456756E+02    0.903620675418832064E+00   -0.131188163481013618E+03
    0.470916123896516069E+03   -0.176415874675638840E+01   -0.338029696576137439E+01   -0.900121785224702720E+01   -0.200636394925717987E+01   -0.356454805944776183E+02    0.902501008390904302E+00   -0.131114602022733777E+03
    0.423758859232126099E+03   -0.185006032882690441E+01   -0.380234865171481573E+01   -0.952337928757832408E+01   -0.202041332973679388E+01   -0.358806584223184544E+02    0.903642991213142510E+00   -0.131088999156052978E+03
    0.564486791045283667E+03   -0.145792725413903845E+01   -0.230648011940994557E+01   -0.570369375206388796E+01   -0.168750686748248313E+01   -0.355460329972893874E+02    0.901556272350074073E+00   -0.131037420674294708E+03
    0.499200466635571729E+03   -0.169194822981739179E+01   -0.259973619357084829E+01   -0.701767198581060914E+01   -0.193118879289615819E+01   -0.369384195336571679E+02    0.901713211736878795E+00   -0.131020759050135666E+03
    0.448559922715467167E+03   -0.185970779808542019E+01   -0.335170472118040408E+01   -0.770676070066998076E+01   -0.228838843882801157E+01   -0.428705473179557401E+02    0.903135748103665370E+00   -0.131000467084810623E+03
    0.509813957748105224E+03   -0.137304676710405893E+01   -0.513532885205661671E+01   -0.908120453808482608E+01   -0.204771787846761910E+01   -0.442596699120585768E+02    0.903197149582172787E+00   -0.130986376530650318E+03
    0.560721082783162615E+03   -0.137938029538378615E+01   -0.346071470864874797E+01   -0.700738670112702167E+01   -0.208277726639017047E+01   -0.364829278149037890E+02    0.901494516689355541E+00   -0.130985682641131007E+03
    0.468007869618992913E+03   -0.187395406014013943E+01   -0.300702258872920325E+01   -0.727390158964531874E+01   -0.198646807723488550E+01   -0.321196066694760134E+02    0.902092175760626169E+00   -0.130963638391415060E+03
    0.437072320199842579E+03   -0.165486912597983782E+01   -0.280283862897543834E+01   -0.111879273244906141E+02   -0.209155007419659711E+01   -0.350328187711068040E+02    0.904144442714586938E+00   -0.130959734196658985E+03
    0.422182143720363229E+03   -0.192657494682110197E+01   -0.262021445519539853E+01   -0.900821418276133912E+01   -0.210687435614611474E+01   -0.429731639652441615E+02    0.903921477618375269E+00   -0.130935973029336054E+03
    0.424727349357384867E+03   -0.196914860625729915E+01   -0.333161637872738758E+01   -0.712245756380178641E+01   -0.208759202167696678E+01   -0.385627467575859910E+02    0.903312341833369059E+00   -0.130932373011674315E+03
    0.520310698404053255E+03   -0.144110432433287095E+01   -0.471636577366523824E+01   -0.771300075169157040E+01   -0.208442388188780825E+01   -0.360637353954682425E+02    0.902461398547886873E+00   -0.130892275213812923E+03
    0.456546683555168670E+03   -0.154346147804609579E+01   -0.342821766091714863E+01   -0.105858820247433396E+02   -0.215840514913700865E+01   -0.412012639613826792E+02    0.903865126386289131E+00   -0.130891167074351017E+03
    0.426728145394852561E+03   -0.196417351996229073E+01   -0.315975770611451523E+01   -0.844531728553783267E+01   -0.209713659115408646E+01   -0.421355108803748095E+02    0.903253577560835352E+00   -0.130884494732722516E+03
    0.564541471242235275E+03   -0.132921867986864584E+01   -0.365204534578380269E+01   -0.897601068667108493E+01   -0.168023735223597726E+01   -0.420703907439054134E+02    0.901837608800202695E+00   -0.130859313177137494E+03
    0.526871834015037621E+03   -0.147899503641971464E+01   -0.302546727546552141E+01   -0.763263324183731573E+01   -0.209631171270741312E+01   -0.437769873367863411E+02    0.901787628033050348E+00   -0.130818259580281904E+03
    0.487559289855790098E+03   -0.150011967942440094E+01   -0.441197467217743267E+01   -0.640580808961439452E+01   -0.209604455946682222E+01   -0.433366840048879780E+02    0.903007921523740098E+00   -0.130756848103441541E+03
    0.532887667991325088E+03   -0.155218876397291439E+01   -0.269107148272414243E+01   -0.114844496343335916E+02   -0.200933475902809455E+01   -0.447258741056972369E+02    0.901645029581310098E+00   -0.130744935022534037E+03
    0.428394412276561525E+03   -0.182094723647374934E+01   -0.261451623741920613E+01   -0.896761445142425018E+01   -0.203612836642518147E+01   -0.400223008030040930E+02    0.904031806169636520E+00   -0.130726021103445959E+03
    0.484617796453948870E+03   -0.142244073931851034E+01   -0.447472760031598682E+01   -0.106024001334797031E+02   -0.193381547294067957E+01   -0.356489909747404639E+02    0.903627854135844455E+00   -0.130725028307065315E+03
    0.438887255756153991E+03   -0.178037540795165583E+01   -0.251139193848562847E+01   -0.655031589200545294E+01   -0.191945342675590780E+01   -0.376434223558066563E+02    0.903838849422991419E+00   -0.130719138790611339E+03
    0.491570532535647715E+03   -0.173304226795259453E+01   -0.239215460679850445E+01   -0.646983014440564297E+01   -0.186427026062013468E+01   -0.392734406360336337E+02    0.902052496779109703E+00   -0.130714824912051853E+03
