    0.477751636505126953E+03    0.892918288707733154E+00   -0.653491610288620128E+00    0.987506437301635742E+01    0.225306612253189087E+01   -0.226834407448768616E+01   -0.291653430461883545E+01    0.149951130151748657E+01   -0.164059019088745117E+01   -0.408101924073371142E+08   -0.621460743175560815E+01    1
    0.532934814691543579E+03    0.138707637786865234E+00   -0.460190594196319802E+00    0.986244118213653564E+01    0.135608658194541931E+01   -0.557336962223052979E+01   -0.126319716572761536E+02    0.149482464790344238E+01   -0.134153175354003906E+01   -0.388729761934433728E+08   -0.621660743175561681E+01    1
    0.401051527261734009E+03    0.668713033199310303E+00   -0.823886555433273493E+00    0.652583825588226318E+01    0.567822971940040588E+01    0.662510633468627930E+00   -0.107896899580955505E+02    0.149814689159393311E+01    0.141418838500976562E+01   -0.376979587108019739E+08   -0.621860743175561392E+01    1
    0.390884935855865479E+03    0.403474450111389160E+00    0.857783973217007834E-01    0.535908734798431396E+01    0.383842292428016663E+01   -0.123543253540992737E+01   -0.109635810256004333E+02    0.149454259872436523E+01   -0.136865043640136719E+01   -0.374042800450336039E+08   -0.622060743175561814E+01    1
    0.492403846979141235E+03    0.109208106994628906E+00   -0.926090538501739502E+00    0.754820513725280762E+01    0.610359847545623779E+00    0.137605959177017212E+01   -0.868676769733428955E+01    0.149071693420410156E+01   -0.374779844284057617E+01   -0.370787190635124519E+08   -0.622260743175562414E+01    1
    0.485797888040542603E+03    0.125153172016143799E+01   -0.134703776240348816E+01    0.690057504177093506E+01    0.556404513120651245E+01   -0.174267625808715820E+01   -0.561219453811645508E+01    0.148811012506484985E+01   -0.485955667495727539E+01   -0.367393666155644357E+08   -0.622460743175562925E+01    1
    0.402991658449172974E+03    0.167500513792037964E+01   -0.473505389690399348E+00    0.986348259449005127E+01    0.217862382531166077E+01   -0.165150663256645203E+01   -0.374846392869949341E+01    0.149562501907348633E+01   -0.169515752792358398E+01   -0.361129244450863898E+08   -0.622660743175562548E+01    1
    0.320937037467956543E+03    0.106276082992553711E+01    0.794253408908840441E-01    0.108993359804153442E+02    0.193407678604125977E+01   -0.225753843784332275E+00   -0.493786609172821045E+01    0.148990744352340698E+01   -0.357337856292724609E+01   -0.357954527035618424E+08   -0.622860743175562526E+01    1
    0.543531185388565063E+03   -0.126108896732330322E+01   -0.328808546066285956E-01    0.743580412864685059E+01    0.581275588274002075E+01   -0.258661276102066040E+01   -0.719529706239700317E+01    0.147303760051727295E+01   -0.404334735870361328E+01   -0.344081850473204777E+08   -0.623060743175562948E+01    1
    0.486433625221252441E+03   -0.125101906061172485E+01   -0.107901944518089299E+01    0.940853631496429443E+01    0.434850308299064636E+01    0.165938079357147217E+00   -0.139321176409721375E+02    0.148867511749267578E+01   -0.148686933517456055E+01   -0.343336227681111395E+08   -0.623260743175562393E+01    1
    0.497915339469909668E+03   -0.537899851799011230E+00   -0.116801638603210467E+01    0.109404803514480591E+02    0.549611574411392212E+01   -0.221075302362442017E+01   -0.578475129604339600E+01    0.147822690010070801E+01   -0.778386592864990234E+00   -0.340052480823660120E+08   -0.623460743175563081E+01    1
    0.358800476789474487E+03    0.222896206378936768E+01    0.240575712919234963E+00    0.958689963817596436E+01    0.264055854082107544E+01   -0.406555733084678650E+01   -0.124682653546333313E+02    0.149689960479736328E+01   -0.588786602020263672E+01   -0.336048864943683743E+08   -0.623660743175562082E+01    1
    0.599432498216629028E+03    0.788695991039276123E+00   -0.194598380327224740E+01    0.831270265579223633E+01    0.325805795192718506E+01   -0.613406896591186523E-01   -0.141361290812492371E+02    0.145714604854583740E+01   -0.568901348114013672E+01   -0.331870175497632995E+08   -0.623860743175562416E+01    1
    0.370073658227920532E+03    0.155286967754364014E+00    0.296364629268646151E+00    0.914007580280303955E+01    0.447894388437271118E+01   -0.389012476801872253E+01   -0.126639268994331360E+02    0.147060459852218628E+01   -0.383566093444824219E+01   -0.331815084731918685E+08   -0.624060743175563726E+01    1
    0.346184152364730835E+03   -0.170994651317596436E+01   -0.697572159767150923E+00    0.707384574413299561E+01    0.437716159224510193E+01   -0.369865125417709351E+01   -0.137808261513710022E+02    0.148787879943847656E+01   -0.419003105163574219E+01   -0.328126478251014315E+08   -0.624260743175562549E+01    1
    0.316263967752456665E+03   -0.163019341230392456E+01   -0.190419198274612422E+01    0.102844127416610718E+02    0.523915198445320129E+01   -0.480628466606140137E+01   -0.517221409082412720E+01    0.148766106367111206E+01   -0.460652971267700195E+01   -0.327257906519774348E+08   -0.624460743175562794E+01    1
    0.460866755247116089E+03   -0.151102823019027710E+01    0.243033200502395630E+00    0.776172971725463867E+01    0.115415522456169128E+01   -0.609389752149581909E+00   -0.336958432197570801E+01    0.145165812969207764E+01   -0.357653427124023438E+01   -0.322883040727396831E+08   -0.624660743175561439E+01    1
    0.475438392162322998E+03   -0.525021076202392578E+00   -0.311465024948120339E+00    0.598362147808074951E+01    0.826411306858062744E+00   -0.569983667135238647E+01   -0.773894608020782471E+01    0.146318942308425903E+01    0.747272014617919922E+00   -0.320977614258648753E+08   -0.624860743175559463E+01    1
    0.531373000144958496E+03   -0.272510647773742676E-01   -0.182761408686637883E+01    0.648870861530303955E+01    0.561474138498306274E+01   -0.628987312316894531E+00   -0.263654315471649170E+01    0.145594066381454468E+01   -0.409319210052490234E+01   -0.317630565065095425E+08   -0.625060743175561750E+01    1
    0.359442472457885742E+03    0.139485019445419312E+01   -0.148875045776367188E+01    0.696902287006378174E+01    0.346685364842414856E+01   -0.305725282430648804E+01   -0.868722099065780640E+01    0.146723908185958862E+01   -0.633898258209228516E+00   -0.316141811862535179E+08   -0.625260743175562173E+01    1
    0.435064888000488281E+03    0.251393663883209229E+01    0.284578257799148471E+00    0.644579327106475830E+01    0.576885774731636047E+01   -0.968189746141433716E+00   -0.610872507095336914E+01    0.149031758308410645E+01   -0.442118978500366211E+01   -0.314867111487228200E+08   -0.625460743175560463E+01    1
    0.380653524398803711E+03    0.872623205184936523E+00   -0.186464447379112253E+01    0.727213680744171143E+01    0.597598415613174438E+01   -0.162836453318595886E+01   -0.382333093881607056E+01    0.145792281627655029E+01   -0.436435699462890625E+00   -0.310301089213038385E+08   -0.625660743175562306E+01    1
    0.387497252225875854E+03    0.152823525667190552E+01   -0.127890044450760021E+00    0.625030744075775146E+01    0.153456398844718933E+01   -0.427448084950447083E+01   -0.123221662044525146E+02    0.145815777778625488E+01    0.182320070266723633E+01   -0.308563900507381670E+08   -0.625860743175563883E+01    1
    0.425170683860778809E+03   -0.843174457550048828E-01    0.806180298328396105E-01    0.109771740436553955E+02    0.280561444163322449E+01   -0.547743237018585205E+01   -0.428516632318496704E+01    0.144148141145706177E+01    0.243651390075683594E+00   -0.307921073786519617E+08   -0.626060743175564038E+01    1
    0.533986634016036987E+03    0.871149480342864990E+00   -0.129896513223648080E+01    0.573281133174896240E+01    0.398948034644126892E+01    0.123858967423439026E+01   -0.107757029533386230E+02    0.143788272142410278E+01   -0.401093053817749023E+01   -0.299834307205732688E+08   -0.626260743175563128E+01    1
    0.537732356786727905E+03   -0.274629414081573486E+00   -0.176319531202316293E+01    0.842345106601715088E+01    0.165582108497619629E+01    0.194415539503097534E+00   -0.122358149886131287E+02    0.144444918632507324E+01   -0.132334470748901367E+01   -0.294516308511850685E+08   -0.626460743175563195E+01    1
    0.528503572940826416E+03    0.175684738159179688E+01   -0.192742611169815059E+01    0.911230099201202393E+01    0.511229792237281799E+01   -0.184696412086486816E+01   -0.127519611120223999E+02    0.144979017972946167E+01   -0.396824550628662109E+01   -0.293746918194845021E+08   -0.626660743175561752E+01    1
    0.468852049112319946E+03   -0.176804167032241821E+01   -0.118695628643035889E+01    0.106829857826232910E+02    0.401499074697494507E+01   -0.252163767814636230E+00   -0.137982318401336670E+02    0.145644515752792358E+01    0.462563037872314453E+00   -0.289588224884464070E+08   -0.626860743175560398E+01    1
    0.379039692878723145E+03   -0.136705529689788818E+01   -0.142442970275878911E+01    0.910296261310577393E+01    0.333451637625694275E+01    0.438736170530319214E+00   -0.142628241777420044E+02    0.145625346899032593E+01    0.934498786926269531E+00   -0.287699930385179408E+08   -0.627060743175561264E+01    1
    0.457284235954284668E+03    0.259471851587295532E+01   -0.817447721958162177E-01    0.542032253742218018E+01    0.550816792249679565E+01   -0.174775278568267822E+01   -0.119706376194953918E+02    0.146839642524719238E+01   -0.315556049346923828E+00   -0.286863771051219516E+08   -0.627260743175561153E+01    1
    0.536957859992980957E+03    0.215173172950744629E+01   -0.190980639457702628E+01    0.647142839431762695E+01    0.530287995934486389E+01   -0.180563843250274658E+01   -0.127170071601867676E+02    0.145609581470489502E+01   -0.113553476333618164E+01   -0.286095511232200563E+08   -0.627460743175562907E+01    1
    0.571428376436233521E+03    0.464896738529205322E+00   -0.246722304821014538E+00    0.718958199024200439E+01    0.283101829886436462E+01   -0.680527746677398682E+00   -0.201934671401977539E+01    0.141551959514617920E+01    0.177784872055053711E+01   -0.285818264783698991E+08   -0.627660743175563507E+01    1
    0.389695036411285400E+03   -0.199169230461120605E+01   -0.122270419001579289E+01    0.668001484870910645E+01    0.524025085568428040E+01    0.940843820571899414E-01   -0.678313720226287842E+01    0.145706379413604736E+01   -0.409832954406738281E+01   -0.284282133471010700E+08   -0.627860743175562508E+01    1
