

    0.148978716495230364E-98    0.718806873221918977E+03    0.463944285269165789E+03   -0.631854477628591926E+00   -0.178180271472569274E+01    0.586496586243975138E+01    0.567687401478049480E+01    0.654262683735558070E+00   -0.102851495978570497E+02    0.909272223694553072E+00   -0.491457704454121824E+01
    0.906699618289344169E-98    0.715190857701450341E+03    0.328151908564038933E+03    0.162288838439090721E+01   -0.149198396921484555E+01    0.806428512052760382E+01    0.331137622013578214E+01   -0.213589678333630895E+01   -0.808947616556743299E+01    0.910232367897628292E+00   -0.436241288155144602E+01
    0.950020618983696741E-98    0.715093512751671483E+03    0.392788311847866453E+03   -0.110394325751303146E+01   -0.897557132929104773E+00    0.583180320845279709E+01    0.334168822956466460E+01   -0.469205550662386806E+01   -0.116428949675951063E+02    0.912421308536964570E+00   -0.106099337873429267E+01
    0.144648572677557455E-97    0.714248695614883218E+03    0.535852912114452579E+03    0.166876789966276862E+01   -0.142933171500974687E+01    0.105503882612391564E+02    0.306568830692324212E+01   -0.547171716918724815E+01   -0.108427183375365104E+02    0.908023020618625276E+00    0.124280668648191650E+00
    0.195843113794691437E-97    0.713638682145019175E+03    0.388812667781474204E+03    0.142294616840047583E+01   -0.105268336321993417E+01    0.971947924168007127E+01    0.250408526928671904E+01   -0.237063289723046910E+01   -0.456551423985849425E+01    0.906806320142225619E+00   -0.268549262664736244E+01
    0.214634891870661230E-97    0.713451433128299641E+03    0.402556732846429895E+03   -0.134598046558592310E+01   -0.115429302901475395E+01    0.731439656291990214E+01    0.357873201091105919E+01   -0.380844779572210124E+01   -0.136787459294570226E+02    0.911613121298045392E+00   -0.407036498695316773E+00
    0.248341130654178073E-97    0.713155703287136362E+03    0.383614276040928985E+03    0.180868347273510777E+01   -0.144354752163147060E+01    0.640359763394589798E+01    0.367218153620961463E+01   -0.136969046746009937E+01   -0.605752464719572004E+01    0.909318344268779777E+00   -0.167319229123270574E+01
    0.892205168330995588E-97    0.710593917711845052E+03    0.571223050088736045E+03   -0.123421618546993628E+01   -0.419396113883324428E+00    0.696797010848469256E+01    0.500629643996078499E+01   -0.353799482301792612E+01   -0.973770822475859354E+01    0.907309865433251872E+00   -0.232217636934797778E+01
    0.140616522582953471E-96    0.709680066782226163E+03    0.478310254262173260E+03    0.662264726849411289E+00   -0.125505564440948514E+01    0.103678273032838106E+02    0.514668579958403249E+01    0.732674129826902387E+00   -0.101282089244409566E+02    0.902440497393416807E+00    0.641638968873093241E+00
    0.183084767049644342E-96    0.709148241249769626E+03    0.543008087823213373E+03   -0.153388256813781654E+01   -0.447358718287810042E+00    0.710016723869328992E+01    0.340456471721418064E+01   -0.519250978226567916E+01   -0.116763913829515396E+02    0.908882298959131529E+00   -0.119184927848349620E+01
