

    0.334876038888505066E-97    0.154427593864314645E+04    0.153324764657411106E+04    0.679614660912099655E+00   -0.714014745158247033E+00    0.615010264601039047E+01    0.166723486088405792E+01   -0.954880878163665514E+00   -0.701420879953902521E+01    0.615600660165280700E+00    0.136366677594358343E+01   -0.230500756863476619E+01
    0.780336948018825561E-88    0.150113747620751883E+04    0.121167088921574305E+04   -0.695759355142056002E-01   -0.769361186435336908E+00    0.836583406680594877E+01    0.547404978159214628E+00   -0.250995179700809690E+01   -0.100103757450665185E+02    0.617231438964156109E+00    0.114115208085298558E+01   -0.149515201904761863E+01
    0.452866843498299985E-41    0.128578273281104634E+04    0.976854960498404012E+03    0.688389510674651817E+00    0.199732268253625556E+00    0.586901110867248210E+01    0.350045361665314836E+01   -0.463131901705968207E+01   -0.302032566238378308E+01    0.616668824864194942E+00    0.984401805743386760E-01    0.157812015077873102E+01
    0.281447362773106237E-25    0.121305131522891315E+04    0.117829930912424675E+04    0.457462369103687205E+00   -0.581287615850891726E-01    0.886337575490225760E+01    0.276587208956842101E+01   -0.157009954956421804E+01   -0.606492127351607380E+01    0.615167380414190723E+00    0.188015731053367929E+01    0.108262705119252800E+01
    0.434601152081129201E-86    0.149309773002019438E+04    0.133316383499626500E+04   -0.169113431629946298E+00   -0.278155405922422716E+00    0.912572865487414830E+01    0.142408615594343591E+01   -0.158959921892558764E+01   -0.704114799345793774E+01    0.616230105159860764E+00   -0.233237361047382885E+01    0.149267165364314458E+01
    0.212944406523734140E-56    0.135636941961917637E+04    0.103594402603778440E+04    0.182492045962931115E+00   -0.589252987772106884E+00    0.564403246505046674E+01    0.770953615826451499E+00   -0.193810671977982629E+00   -0.488577578793234757E+01    0.616155935834948654E+00   -0.708489032349638670E+00    0.734254419922051760E+00
    0.983727657401998051E-76    0.144541218742212868E+04    0.147468876922619393E+04    0.134656100450074590E+01    0.215091554755073133E+00    0.640683919610608399E+01    0.231822712331206260E+01   -0.189712461610172589E+01   -0.666214977011340004E+01    0.616747245566759639E+00   -0.511709477371455890E-01   -0.309791418362805437E+00
    0.830383568277120447E-77    0.145035628033474791E+04    0.862452484666213877E+03    0.662663091755242739E+00   -0.706345097383102916E+00    0.736502837824059586E+01    0.179709425024853475E+01   -0.303453431884453151E+01   -0.606262426916959463E+01    0.616221949705566763E+00   -0.241590554146732472E+01   -0.629231354974937318E-01
    0.194534593132684087E-76    0.144865366558981668E+04    0.929789800651356586E+03    0.103641075203519772E+01   -0.776150369433134424E+00    0.648485256879680705E+01    0.243965498120033297E+01   -0.432903219465223188E+01   -0.685956316109528075E+01    0.617036322261516945E+00   -0.108542507547251255E+01    0.194732897808159500E+00
    0.925133600625629961E-22    0.119685581923401060E+04    0.104316984803752030E+04   -0.139843214705162078E+01   -0.835939046574476485E-01    0.763236264405052101E+01    0.173500217898842934E+01   -0.555651003118790587E+01   -0.577011706256385715E+01    0.617043092754658518E+00    0.124141197557861460E+01   -0.596611410172164902E+00
    0.120930085109755010E-48    0.132065969525090350E+04    0.122191092688093045E+04   -0.111663000298359982E+01   -0.296586903327109574E+00    0.723414380072260066E+01    0.927497936615908403E+00   -0.470658184409665292E+01   -0.119333593376710194E+02    0.617074996494812456E+00   -0.135420046314751907E+01   -0.197738195330122046E+00
    0.220718432833801825E-77    0.145300628012446259E+04    0.160289839932280165E+04   -0.173612107536115223E+01   -0.833679095898438582E+00    0.590347000026993562E+01    0.298145120376480177E+01   -0.187389609380827515E+01   -0.544931355748774315E+01    0.617237288025258013E+00   -0.317293813694458482E+01    0.101990826717399852E+01
    0.112163700144303608E-77    0.145436013695850625E+04    0.174579378052288303E+04    0.252426200594592753E+00   -0.146909071207752628E+01    0.619310438872602909E+01    0.263743467190217418E+01   -0.393001626098297052E+01   -0.735420837362256385E+01    0.615161082909533419E+00   -0.168007986157530098E+00    0.191051926184728948E+01
    0.504291857471378500E-71    0.142372272430230578E+04    0.157219323871804249E+04   -0.178265724291991057E+01   -0.651542030706776520E+00    0.744613283198265741E+01    0.357921439029477995E+01   -0.350837428268116769E+01   -0.590882075890553971E+01    0.616785446095783563E+00    0.183846331966304177E-01    0.129138089860384042E+01
    0.587402461892416401E-65    0.139578659313203343E+04    0.148543323864630838E+04   -0.167172776420032010E+01   -0.885809136452239576E+00    0.814180495010819527E+01    0.194883134067992825E+01   -0.509470843903635462E+01   -0.816878777713061943E+01    0.617254205404153655E+00   -0.129822937741133959E+01    0.175568475473056651E+01
    0.204589039677331833E-75    0.144394770884662671E+04    0.160863426906215682E+04   -0.175532862762411312E+01   -0.475682259667417950E+00    0.587110079030640808E+01    0.165733169506052613E+01   -0.231416517856430293E+01   -0.646620271169162031E+01    0.616787004906412140E+00   -0.278957925897459669E+01    0.590363897028960416E+00
    0.136824999624221284E-72    0.143093679938523155E+04    0.178742462765259938E+04   -0.345810499755368372E+00   -0.721166003145020218E+00    0.538413704721970632E+01    0.459432482274522869E+01   -0.467872396233752319E+01   -0.715517052497627581E+01    0.615608401066538025E+00   -0.599634218111973816E+00    0.171852193400851405E+01
