

    0.269374607504381181E-96    0.489172686787810449E+03    0.317564029667182808E+03   -0.364406116311966422E+01   -0.915997939534384109E+01   -0.318974018562568773E+01   -0.181436276878052105E+01   -0.369594264985406440E+02    0.106309588253704024E+01
    0.279897953288182910E-96    0.489092042627007629E+03    0.305972353414225381E+03   -0.542625013330920059E+01   -0.493262622968685349E+01   -0.104054852513572662E+02   -0.531328065196253796E+01   -0.392474399165273695E+02    0.107189749610195917E+01
    0.288387075917180210E-96    0.489028285612684840E+03    0.338751415954729623E+03   -0.776983545753676808E+01   -0.107666710311198059E+02   -0.112988602640073115E+02   -0.394088191823685996E+01   -0.282754402437078802E+02    0.105904877296903543E+01
    0.287914154760362655E-96    0.489027568071494898E+03    0.487892037651912460E+03   -0.221609686244800130E+01   -0.977702401149054623E+01   -0.900449518575849694E+01   -0.291476739500978610E+01   -0.397442857834987251E+02    0.105671134584212689E+01
    0.558317950401350996E-96    0.487699035588020593E+03    0.404908436648610291E+03   -0.174240525771729438E+00   -0.146546808961375419E+01   -0.606701045715792642E+01   -0.312471314231700426E+01   -0.332781366998096004E+02    0.107855458032522300E+01
    0.890711651393713152E-96    0.486760851292369125E+03    0.367856445355678716E+03   -0.886746754706228124E+01   -0.895287653107095593E+01   -0.103668015000085489E+02   -0.590564507366745595E+01   -0.385273848675806576E+02    0.106943289999972713E+01
    0.188745859605018182E-95    0.485254919705373482E+03    0.300748496990917943E+03   -0.115068719415829648E+02   -0.315867638938365758E+01   -0.517121520591554784E+01   -0.393102036869713700E+01   -0.381375311048831875E+02    0.106480170883396585E+01
    0.359779526397981678E-95    0.483960739775079503E+03    0.588566342157326403E+03   -0.224937864721261782E+01   -0.229281606766378765E+01   -0.292931361251622313E+01   -0.130337283521955882E+01   -0.287546410358932150E+02    0.104677445316498829E+01
    0.476448479233357976E-95    0.483395003421578167E+03    0.445309373853564580E+03   -0.341155954099000347E+01   -0.279780095427065589E+01   -0.108153191932851094E+02   -0.135155678316324668E+01   -0.355667973519005969E+02    0.105654718476813358E+01
    0.503871051942268223E-95    0.483279081837384751E+03    0.454431496415240417E+03   -0.721282991050820677E+01   -0.696547123734229956E+01   -0.680773826267837379E+01   -0.334654869244041464E+01   -0.355346530470144728E+02    0.106011979137844836E+01
    0.936661055669346388E-95    0.482035079642909352E+03    0.436855629239995892E+03   -0.549532588739888084E+00   -0.328099276003870344E+01   -0.102367211320049272E+02   -0.186990679366761725E+01   -0.342994868141225098E+02    0.107496965749866624E+01
    0.119110591179720917E-94    0.481550447625048776E+03    0.444234854467629134E+03   -0.923462794149376975E+01   -0.204315163603983230E+01   -0.521618801983248126E+01   -0.396956078862412909E+01   -0.313922233116299481E+02    0.106286090158274593E+01
    0.145088539570569713E-94    0.481151864075832577E+03    0.586202457124516286E+03   -0.367087118704953497E+01   -0.114685141642358275E+02   -0.100514400893216767E+02   -0.414104916822718039E+01   -0.342211359530726611E+02    0.105281923265264332E+01
    0.150431830035090650E-94    0.481075532373436261E+03    0.376059435767442608E+03   -0.108596939029275443E+02   -0.110199732947664533E+02   -0.778054826900053342E+01   -0.331544288509623364E+01   -0.319362879058420148E+02    0.106522489741674509E+01
    0.224547800363047511E-94    0.480270375215967476E+03    0.751059285977369882E+03   -0.107133880970450850E+02   -0.101370752907075889E+02   -0.142588365909358572E+01   -0.759945680145463598E+00   -0.279200292508167678E+02    0.105662948752813302E+01
    0.265686009270350534E-94    0.479929922032897935E+03    0.411056293995895714E+03   -0.648236377619916482E+00   -0.104234056411148224E+02   -0.601068018673905158E+01   -0.198363863035062060E+01   -0.274368466534405613E+02    0.106806803455898214E+01
    0.269065307288342365E-94    0.479900644167108339E+03    0.370762082836302397E+03   -0.105167471454325430E+02   -0.534925127492662167E+01   -0.819824345438785862E+01   -0.699808230058390990E+00   -0.406979791250660412E+02    0.106587257037183591E+01
    0.376789048839038341E-94    0.479223181466049198E+03    0.388390119842601450E+03   -0.143617072983911243E+01   -0.939059738273441091E+01   -0.612939666074183087E+01   -0.485874025671602894E+01   -0.380002386375673069E+02    0.106731739671968739E+01
    0.398105173833846078E-94    0.479109119970949678E+03    0.342424513341613817E+03   -0.264841634243751223E+01   -0.620142679387914697E+01   -0.421487739001269013E+01   -0.395114779879339473E+01   -0.337756842292062913E+02    0.106582576934248818E+01
    0.547677116124499267E-94    0.478467180605134217E+03    0.388994900855474498E+03   -0.934106661696003115E+01   -0.342098582350564051E+01   -0.924691631406093961E+01   -0.460257841016619196E+01   -0.449781062612695663E+02    0.106281491258682825E+01
    0.558798412003191540E-94    0.478422974852266350E+03    0.344516225427506583E+03   -0.543054664339667603E+01   -0.590123240201040389E+01   -0.115735657547417290E+02   -0.391254355798995590E+01   -0.281878789371820027E+02    0.105758086677692975E+01
    0.561002380393488472E-94    0.478411102126148876E+03    0.429984701386042843E+03   -0.378662772529779978E+01   -0.575889088165874519E+01   -0.983744497604171997E+01   -0.288174144553570244E+01   -0.443326478089137339E+02    0.105882298573295763E+01
    0.588529668879563959E-94    0.478311297743750856E+03    0.497933087036708059E+03   -0.112694942720766509E+02   -0.973213785607017456E+01   -0.793979948756098608E+01   -0.536396739948114298E+01   -0.372964200807772031E+02    0.106382164646982735E+01
    0.833009976747619607E-94    0.477612461185461541E+03    0.494501996852975367E+03   -0.764659338339798467E+01   -0.105449368983324945E+02   -0.740088416668933569E+01   -0.424525120492054775E+01   -0.297348774657220218E+02    0.105947414074574420E+01
    0.847776133657128841E-94    0.477573319208206215E+03    0.343052031934116144E+03   -0.774007420665960666E+01   -0.618848685543605725E+01   -0.435935880327186354E+01   -0.126405292708150974E+01   -0.332499562354662928E+02    0.106039519257662751E+01
    0.232798367599925616E-93    0.475549036829829674E+03    0.358830284297863784E+03   -0.903082867209760920E+01   -0.831987183370296535E+01   -0.487716045598626735E+01   -0.238883110405015131E+01   -0.358788754031061146E+02    0.105907715927022794E+01
    0.383763614248069801E-93    0.474545328687159383E+03    0.465365373504228160E+03   -0.421359735093714782E+01   -0.643833021411089756E+01   -0.785866138294534000E+01   -0.486487350348856484E+01   -0.413392627280040514E+02    0.106073707607197076E+01
    0.467305883745044836E-93    0.474147414156310447E+03    0.735148902878826220E+03   -0.180726864979321888E+00   -0.432032558383426668E+01   -0.932528769173862671E+01   -0.231600551108555486E+01   -0.435924378135211441E+02    0.106989625328166271E+01
    0.799776780826816791E-93    0.473068716907905412E+03    0.367711629929709659E+03   -0.630421342295611087E+01   -0.104541601456178750E+02   -0.108001302361331106E+02   -0.261844466822227417E+01   -0.403839818506083148E+02    0.106167193352902234E+01
    0.963586475138291432E-93    0.472692057767682002E+03    0.506786664744862207E+03   -0.567647346680760734E+01   -0.219434783302514980E+01   -0.643215462174952357E+01   -0.281407794203542139E+01   -0.306244294917976632E+02    0.105283704141263357E+01
    0.102265648137430639E-92    0.472569064408986037E+03    0.465509539403020767E+03   -0.109034915801455803E+02   -0.101098439264743387E+02   -0.102576872868985962E+02   -0.546179725297089291E+01   -0.400410282938251925E+02    0.106552555157295048E+01
    0.121963364226512562E-92    0.472212770638629536E+03    0.367635411272534611E+03   -0.164131074396708421E+01   -0.189569464831635592E+01   -0.238296226148381152E+01   -0.224774972287356434E+01   -0.354897434803034031E+02    0.106299041475663669E+01
    0.154391014563709006E-92    0.471737235171318730E+03    0.348713272059693793E+03   -0.858705912641202218E+01   -0.662364969640856494E+01   -0.591545241231673025E+01   -0.530736190208579295E+01   -0.372726336276598857E+02    0.106726639902777776E+01
    0.530958640708452507E-92    0.469262843793910463E+03    0.377727919720658178E+03   -0.124215117679991316E+01   -0.107618628607997309E+02   -0.775197274274023318E+01   -0.498040831441311038E+01   -0.366752675638386734E+02    0.106887694202087502E+01
    0.175597718330518263E-91    0.466866650490354004E+03    0.482697175986657612E+03   -0.177115153127548375E+01   -0.653789761919671797E+01   -0.933501892903097641E+01   -0.479504256890452574E+01   -0.396097297924416978E+02    0.106262798192721464E+01
    0.232136575420480805E-91    0.466304390094232815E+03    0.418922744046922901E+03   -0.669289093593739004E+01   -0.993221505301040253E+00   -0.801194236108072033E+01   -0.251418380904772398E+01   -0.283477725492609558E+02    0.106988933336474190E+01
    0.244977610098989512E-91    0.466192708227428113E+03    0.352271875940821019E+03   -0.112595341675184439E+02   -0.647858376537395841E+01   -0.104697700556617814E+02   -0.593222089204075687E+01   -0.381380822226255773E+02    0.106866819171323213E+01
    0.444134995028228236E-91    0.464998784747309401E+03    0.475152479127652668E+03   -0.387873866614970986E+01   -0.790868747635082947E+01   -0.110561356218316629E+02   -0.526694853990455414E+01   -0.390068901406070125E+02    0.106458808320057496E+01
    0.779203755830312572E-91    0.463870496720608287E+03    0.725274013358690240E+03   -0.198202887425187235E+01   -0.544711689925028342E+01   -0.105175265446765742E+01   -0.494140090498847329E+00   -0.364087967405733650E+02    0.106582864825548951E+01
    0.106306485508851047E-90    0.463245219089757484E+03    0.427077407936943018E+03   -0.982067477982016257E+01   -0.977835588540336431E+01   -0.101688381200891076E+02   -0.365832505402097574E+01   -0.395558524557439384E+02    0.105958365065212368E+01
    0.126227920955252062E-90    0.462897693340797559E+03    0.440100175575230992E+03   -0.108268400007909662E+02   -0.568907837019913032E+01   -0.693709205720853550E+01   -0.356314902681972789E+01   -0.381939255049211823E+02    0.106262528919502786E+01
    0.161155517932708840E-90    0.462405131982179796E+03    0.339812286611772265E+03   -0.214702494533642785E+01   -0.218079426557510736E+01   -0.669967559639060628E+01   -0.167645370702662255E+01   -0.343659763512897882E+02    0.106505589053841265E+01
    0.205711856662566178E-90    0.461912918808365760E+03    0.478957414522489330E+03   -0.747061960145154913E+01   -0.980578704198866191E+01   -0.101372294421073939E+02   -0.539438106109927507E+01   -0.370119504402548785E+02    0.106328655141577011E+01
    0.268705223277011926E-90    0.461374641770478320E+03    0.318893285999487944E+03   -0.411695922229888378E+01   -0.979784224138354887E+01   -0.649472776767998017E+01   -0.366291645835795521E+01   -0.351962092318513058E+02    0.106919695100408529E+01
    0.294942405985931586E-90    0.461184311472808758E+03    0.304429291136657753E+03   -0.740681694258868806E+01   -0.110419708478182343E+02   -0.416624057306542550E+01   -0.395317646412567214E+01   -0.297276947075389586E+02    0.106435647839452230E+01
    0.351810629560000930E-90    0.460827685586218934E+03    0.388447740427907320E+03   -0.803476438653959946E+01   -0.782587763677516524E+01   -0.423017261453516991E+01   -0.337785211875171854E+01   -0.307998821533529110E+02    0.106245955266146863E+01
    0.548549115839096941E-90    0.459935318036580043E+03    0.420137060205815715E+03   -0.369693348448732095E+01   -0.447621238874423533E+01   -0.495434476753580899E+01   -0.112022904490833852E+01   -0.281694043845180495E+02    0.106063404510822190E+01
    0.674918280812546790E-90    0.459516688443313967E+03    0.379504361044024733E+03   -0.109821794599142333E+02   -0.758758858205854025E+01   -0.618519574363686875E+01   -0.283568464873557780E+01   -0.414288264011215048E+02    0.105939814820153133E+01
    0.706935966743910957E-90    0.459419991496638261E+03    0.493114005411733388E+03   -0.343800605515438917E+01   -0.762664315454349762E+00   -0.598329567352582004E+01   -0.986809036669550110E+00   -0.425086719764236491E+02    0.106920755819013791E+01
    0.823447804294945492E-90    0.459110871349782656E+03    0.650580700113349167E+03   -0.798519459317416924E+01   -0.324152119092277502E+01   -0.354646524465601942E+01   -0.869226089352356013E+00   -0.346034942418540012E+02    0.105105727750380451E+01
    0.138481738014589482E-89    0.458067224570600331E+03    0.303050790809166017E+03   -0.406367537566803172E+01   -0.629594731185732925E+01   -0.106155849776704834E+02   -0.579521910107369820E+01   -0.372883464873950672E+02    0.107142190603424714E+01
    0.188206235202951962E-89    0.457449624778826717E+03    0.624056163987071955E+03   -0.836139023405466375E+01   -0.633672507964552523E+01   -0.371736331154053623E+01   -0.804027485797764285E+00   -0.318635898656184224E+02    0.105281426469156303E+01
    0.263674057604193987E-89    0.456771274073336485E+03    0.459126330565297621E+03   -0.693192667784792871E+01   -0.346418992374898949E+01   -0.588710690554185057E+01   -0.351766829745792897E+01   -0.341857610032235542E+02    0.106097245117221362E+01
    0.350312249824283771E-89    0.456199051695254866E+03    0.531748708145544811E+03   -0.264360585530327619E+01   -0.501087916394992305E+01   -0.809840101170167515E+01   -0.417993371105371558E+01   -0.383532036455211127E+02    0.105883645764375922E+01
    0.373517537153750462E-89    0.456066771579430736E+03    0.631378523696743969E+03   -0.975043048460666029E+00   -0.495226036889117971E+01   -0.224004594677531266E+01   -0.177050310028556979E+00   -0.350920985504573082E+02    0.107035339402063734E+01
    0.390691996408087730E-89    0.455972862460308932E+03    0.408852271326578943E+03   -0.489987650883234149E+01   -0.363337356812063916E+01   -0.139116866455811383E+01   -0.117349089590688749E+01   -0.387534795017146223E+02    0.106768449911486085E+01
    0.703241734010453803E-89    0.454793300106854133E+03    0.686617929089937888E+03   -0.666466747576366103E+01   -0.933265681802962987E+00   -0.104430793088395450E+02   -0.274872304842197579E+01   -0.303796356548238045E+02    0.106047761504308435E+01
    0.151040480180677974E-88    0.453260435544390020E+03    0.442493707453292245E+03   -0.554811518946545235E+01   -0.118941735743299049E+02   -0.714888018376716694E+01   -0.448174552072929799E+01   -0.361770215187423361E+02    0.106077046019673449E+01
    0.173439261182103870E-88    0.452979876390593688E+03    0.379906382350376418E+03   -0.106109740425748420E+02   -0.746302374741034225E+01   -0.457471817952527715E+01   -0.343348871369947162E+01   -0.331739196231403071E+02    0.106365831846814118E+01
    0.208334705938682166E-88    0.452609239408394501E+03    0.480565353286888353E+03   -0.382508625278058467E+01   -0.938502603575162553E+01   -0.116004953444123906E+02   -0.417386736483292253E+01   -0.384129648996276316E+02    0.105817781484462037E+01
    0.286405020097049759E-88    0.451968717381089618E+03    0.617072826391219110E+03   -0.524370597875384004E+01   -0.521082793682102974E+00   -0.859433895315550700E+01   -0.337273089561722905E+01   -0.300343559868222414E+02    0.107512557257857266E+01
    0.300493332027050225E-88    0.451868680179228534E+03    0.576412948533321469E+03   -0.526120415341544501E+01   -0.920813308828601862E+01   -0.622852556144755365E+01   -0.469503487622188764E+01   -0.341143789042082517E+02    0.105548951406341907E+01
    0.424693823748210087E-88    0.451172794318317131E+03    0.493322447866621133E+03   -0.260626213777598892E+01   -0.689037352499068856E+01   -0.784838290648401582E+01   -0.476433047645961683E+01   -0.393116239762190034E+02    0.106230574897409946E+01
    0.488956987333535973E-88    0.450886982257212935E+03    0.509939496465748675E+03   -0.642815704813567201E+01   -0.805788295980717706E+01   -0.114144612037630928E+02   -0.503210920738332312E+01   -0.433403161177716356E+02    0.106055591900867352E+01
    0.611411280721603361E-88    0.450435991587644935E+03    0.311644308589959905E+03   -0.565079864800367204E+00   -0.236436364972752244E+01   -0.528599715908100087E+01   -0.661207710633561874E+00   -0.362722558017034800E+02    0.107453518917152557E+01
    0.653049606958306442E-88    0.450300225119163201E+03    0.362112114252037316E+03   -0.609405017168589058E+01   -0.617927216524492096E+01   -0.833287434032881258E+01   -0.582205013138444727E+01   -0.404121101980929041E+02    0.106848129587841534E+01
    0.805795010668112723E-88    0.449875872545571838E+03    0.537729696693240271E+03   -0.106244026459305942E+02   -0.108748219444850029E+02   -0.795990725641672459E+01   -0.511540839779919310E+01   -0.414439618901338207E+02    0.106119847810648826E+01
    0.808793795432059550E-88    0.449864443314796006E+03    0.331320037238465829E+03   -0.484566121088395718E+01   -0.368642421625068017E+01   -0.951149654229012143E+01   -0.531019103663136427E+01   -0.330369885558247347E+02    0.106901946436297912E+01
    0.992551913378430493E-88    0.449450972673770195E+03    0.427970174416968518E+03   -0.256080461621989919E+01   -0.468980466118803463E+01   -0.625616798971414134E+01   -0.489955283136339581E+01   -0.429420742885604412E+02    0.106252333008487287E+01
    0.165370265732261415E-87    0.448425987132398859E+03    0.358596593449646264E+03   -0.586568647054996539E+01   -0.402412961797444879E+01   -0.914185234990832463E+01   -0.959781621096853499E+00   -0.300551391913727386E+02    0.106263794293115366E+01
    0.170050507090257014E-87    0.448366170134599827E+03    0.640880985379534650E+03   -0.593117044473229971E+01   -0.918061811756844648E+00   -0.707263355256385307E+01   -0.205905083931209276E+01   -0.352569935950513766E+02    0.106071430774320130E+01
    0.238379264375484010E-87    0.447686635215275714E+03    0.489237510865332297E+03   -0.935004377969510969E+00   -0.444486368228394824E+00   -0.991528344588802923E+01   -0.223042620408279824E+01   -0.422598618443869611E+02    0.107812718179478573E+01
    0.315614493008682790E-87    0.447121318101514703E+03    0.477901539281158875E+03   -0.583604668962157724E+01   -0.702719988074323076E+01   -0.900362179699906129E+01   -0.394772862162278670E+01   -0.419411817833502880E+02    0.105831585168103204E+01
    0.357226669006422304E-87    0.446869620106535876E+03    0.463411589849869188E+03   -0.177375427734021329E+01   -0.574283879722292667E+01   -0.856380449926329490E+01   -0.460955051242326341E+01   -0.388350160161375868E+02    0.106371364186688311E+01
    0.486965992361787246E-87    0.446245972541980848E+03    0.475430572895552132E+03   -0.854981622762810112E+01   -0.487183114433726061E+01   -0.108457547645396186E+02   -0.545100591572318915E+01   -0.376864046866515423E+02    0.106351778797751706E+01
    0.125056763398112168E-86    0.444355655452699352E+03    0.396464827692850633E+03   -0.534738594372795717E+01   -0.737413330839020631E+01   -0.714482181192853361E+01   -0.522039890300539966E+01   -0.394899659214021312E+02    0.106480976230621804E+01
    0.273845016674239168E-86    0.442784066307959108E+03    0.567741336967770394E+03   -0.854413328190985588E+01   -0.108283555585384850E+02   -0.859636992829911328E+01   -0.449162936592811146E+01   -0.376931686643290007E+02    0.105592019643788104E+01
    0.359310109659219439E-86    0.442236819273880030E+03    0.523498384960921385E+03   -0.119655881834344928E+02   -0.930223967461359180E+01   -0.783788303132820285E+01   -0.442135073791628574E+01   -0.448308376475074724E+02    0.106113872731641257E+01
    0.399227076033155498E-86    0.442022130199779610E+03    0.501914010752725972E+03   -0.464587112569041061E+01   -0.214042321821085579E+01   -0.641478940656299024E+01   -0.399813233116219457E+01   -0.418671438749409575E+02    0.106078573183558467E+01
    0.509476306225147226E-86    0.441530424240308321E+03    0.332705501317924245E+03   -0.932772265237053588E+00   -0.343120270627372115E+01   -0.199765088279623271E+01   -0.109307412869003784E+01   -0.383721301278802756E+02    0.107292831651228715E+01
    0.541381198896503155E-86    0.441404943636019993E+03    0.340162663981728429E+03   -0.107000196086275636E+02   -0.526057716038770273E+01   -0.913942855208283866E+01   -0.344650572229808816E+01   -0.342873306240428946E+02    0.106769324639873942E+01
    0.540760939323737646E-86    0.441403236346446079E+03    0.454706681799431919E+03   -0.192668295055096550E+01   -0.121178737383180923E+01   -0.803269571950507100E+01   -0.162022236771713679E+01   -0.368095957773510705E+02    0.106755142839836026E+01
    0.551595369479768253E-86    0.441359561433168494E+03    0.469350366613748520E+03   -0.870087340203475001E+01   -0.869305979635046810E+01   -0.563824238892615437E+01   -0.210566297297656213E+01   -0.271632393732694055E+02    0.104172761460477914E+01
    0.602392540327599380E-86    0.441179372349213452E+03    0.481155743251939498E+03   -0.453635220181378074E+01   -0.804168652876957779E+01   -0.113972415896162680E+02   -0.399047903257963021E+01   -0.365761496041353240E+02    0.105813680455260029E+01
    0.849310956924597319E-86    0.440488340171869368E+03    0.382775464021654386E+03   -0.939761610444474726E+01   -0.118510030849170089E+02   -0.101272817212311388E+02   -0.294628855108757293E+01   -0.384698268806028025E+02    0.106226843083954470E+01
    0.155096215162645405E-85    0.439279929414889011E+03    0.735169479529874252E+03   -0.725675131773186877E-01   -0.465757076645533363E+01   -0.857611012713729615E+01   -0.162200101206167169E+01   -0.396720042745189616E+02    0.107159230614976186E+01
    0.167521304965253905E-85    0.439121799675536522E+03    0.475592661042597229E+03   -0.362334423171239095E+01   -0.990909535630661686E+01   -0.956718920263915429E+01   -0.100749160068385635E+01   -0.385249364811927251E+02    0.105972130294431288E+01
    0.200211458606915287E-85    0.438761272547450687E+03    0.347666068021700994E+03   -0.684774362942455905E+01   -0.382432079243332268E+01   -0.754647776640912493E+01   -0.222945946933976025E+01   -0.375180483584068583E+02    0.106230855835168359E+01
    0.243580323043529571E-85    0.438365127235755040E+03    0.343874054003398214E+03   -0.103703874436252423E+02   -0.577547366196702683E+01   -0.544309126762437945E+01   -0.126442553374231892E+01   -0.342957057595933605E+02    0.106072009191124272E+01
    0.288111317091618021E-85    0.438025326903261828E+03    0.395924108960355568E+03   -0.908157567538153643E+01   -0.108660686846285053E+02   -0.496963357749260481E+01   -0.978423400845146674E+00   -0.265337037645617428E+02    0.105892917222594551E+01
    0.383249880965301571E-85    0.437450646335216618E+03    0.406130051973941704E+03   -0.151125676202006254E+01   -0.225488061523890693E+01   -0.544294641269755797E+01   -0.352619357219255747E+01   -0.309155678012763389E+02    0.106587400674514399E+01
    0.438752118781952888E-85    0.437176151541732565E+03    0.328642248793677140E+03   -0.377128298599040335E+01   -0.561487541317011818E+01   -0.655757813569763481E+01   -0.294337804801836000E+01   -0.439885616283216550E+02    0.106094288295831385E+01
    0.148012881597732311E-84    0.434740251947948479E+03    0.420152377463772439E+03   -0.240295606469304346E+01   -0.216743913794278420E+01   -0.616549660884647288E+01   -0.141600611243953090E+01   -0.322573656666985400E+02    0.106051786964466199E+01
    0.183350391832110165E-84    0.434308052500372980E+03    0.321423228534119346E+03   -0.733353443629339985E+01   -0.958764510853150043E+01   -0.507682763777522794E+01   -0.276360971355540208E+01   -0.351042482427661113E+02    0.106547675256847629E+01
    0.293747646398895347E-84    0.433361408457212235E+03    0.455188418868713370E+03   -0.111085119499234359E+02   -0.100891608676817217E+02   -0.876717517163555016E+01   -0.347756014070439079E+01   -0.427246141867301219E+02    0.105933573771744793E+01
    0.397694582649317950E-84    0.432751481902707837E+03    0.388403036802530607E+03   -0.764224238160364422E+01   -0.753587199200343161E+01   -0.865082041891870546E+01   -0.560439169466358855E+01   -0.379942244027010574E+02    0.106665294348649242E+01
    0.563057652083276391E-84    0.432052086514614814E+03    0.422931013174572968E+03   -0.143131346627379763E+01   -0.199363758425716142E+01   -0.769614379063535470E+01   -0.405724598033682327E+01   -0.417862639319955491E+02    0.106563483675680604E+01
    0.602134598537740468E-84    0.431913888551690320E+03    0.532340937682490107E+03   -0.918895340789749682E+01   -0.629010126219280075E+01   -0.929308834108870840E+01   -0.517127703535781436E+01   -0.407718246961782285E+02    0.105999403532566250E+01
    0.681574696029390998E-84    0.431662038862634688E+03    0.490610051681608581E+03   -0.105659694322659412E+02   -0.415190598493527929E+01   -0.104682719038760084E+02   -0.523477379036731172E+01   -0.416410474563827364E+02    0.106204046928937945E+01
    0.733067105345340242E-84    0.431512376070349546E+03    0.547049173098887195E+03   -0.632809183856811597E+01   -0.343536086154249887E+01   -0.497524646572707496E+01   -0.188411110527538739E+01   -0.274196803489262706E+02    0.103713568581268367E+01
    0.799313833699649852E-84    0.431335343260045363E+03    0.332938489838029909E+03   -0.119031285568968848E+01   -0.382744985746304245E+01   -0.483403852905012243E+01   -0.240587030370606669E+01   -0.416773072415540824E+02    0.106979923361187845E+01
    0.101363472631420074E-83    0.430856254785960289E+03    0.484619593143772818E+03   -0.699340192198848243E+01   -0.410669945422153226E+01   -0.637280592416735470E+01   -0.649554989450653153E+00   -0.312068723653789313E+02    0.106310383253783258E+01
    0.103033543796510937E-83    0.430819571171281325E+03    0.353744988143983733E+03   -0.207893905237626342E+01   -0.776819412190926428E+00   -0.440416913263640275E+01   -0.277880752872512282E+01   -0.364746000537131039E+02    0.107497300834903586E+01
    0.125749318318690169E-83    0.430417099601478128E+03    0.556944573678298752E+03   -0.781864098906319160E+01   -0.109748359605181136E+02   -0.599499312056215583E+01   -0.458745329308335403E+01   -0.414618164349388536E+02    0.105680574209141187E+01
    0.126104398917405754E-83    0.430407460124119837E+03    0.665646264827920731E+03   -0.105194812858357700E+01   -0.674450417691868953E+01   -0.707687398272019941E+01   -0.224730877088843961E+01   -0.417757145020172089E+02    0.105403904761807121E+01
    0.127433609611964341E-83    0.430382489337445008E+03    0.427867349656925626E+03   -0.929130601769670861E+01   -0.281768533274255084E+01   -0.793763264426307202E+01   -0.128097565629353483E+01   -0.344285213957718952E+02    0.105812566614361869E+01
    0.180741368878849782E-83    0.429679546161176347E+03    0.426738653211524991E+03   -0.862243725700506047E+01   -0.349630833512114059E+01   -0.102123193062618718E+02   -0.112182229448539594E+01   -0.416449771400139213E+02    0.106107202197278605E+01
    0.319368390430550541E-83    0.428536989846721099E+03    0.412358877635270517E+03   -0.630851722565541095E+01   -0.662265238536639611E+01   -0.109050206071694298E+02   -0.332230884225302425E+01   -0.334274198919740115E+02    0.106266735232223808E+01
    0.364135853340224833E-83    0.428270626334621909E+03    0.355558618070342334E+03   -0.111373588508652688E+01   -0.935094077879164054E+01   -0.529366516560607536E+01   -0.437262777738509989E+01   -0.313266848828595457E+02    0.106992859903200666E+01
    0.364552199478900335E-83    0.428264340878274027E+03    0.653662546854158109E+03   -0.456318670686283312E+01   -0.700415759162183349E+00   -0.103657351846611334E+02   -0.318759049386142124E+01   -0.304776460858830589E+02    0.107184178188715262E+01
    0.591791784203604624E-83    0.427291370663268140E+03    0.384196666539434261E+03   -0.994310780305785968E+01   -0.247669852029371818E+01   -0.446778558351206456E+01   -0.588305866112611042E+00   -0.275991925366412580E+02    0.106718976600630810E+01
    0.624234662727269951E-83    0.427180627658080994E+03    0.343811386305950919E+03   -0.913248974866574237E+01   -0.752241266512224271E+01   -0.610659405265835264E+01   -0.204438954014219831E+01   -0.406249051146010203E+02    0.106057106429191927E+01
