    0.366720891659309018E+03   -0.245345850928018638E+00   -0.120972234722456218E-01    0.508814260093598492E+01    0.190995473769326085E+01   -0.139071893115159106E+01   -0.395531682117042571E+01    0.902450364276885075E+00   -0.499669286749100738E+01   -0.322547019819135095E+01   -0.507061987806566137E+02
    0.380223948063987621E+03    0.753866305090441280E+00   -0.506097480974304625E+00    0.109591102320266032E+02    0.566186048728077873E+00   -0.159204694360768872E+01   -0.456533988244497380E+01    0.898873842106014065E+00   -0.588039736407629299E+00   -0.243165932963374321E+01   -0.504527424724617930E+02
    0.382849826945933273E+03   -0.364652827815997060E+00    0.520730773502062760E-01    0.969436998360365010E+01    0.186359003356150765E+01   -0.159567730011602293E+00   -0.298205778768696206E+01    0.902090320358695963E+00   -0.709044897327787638E+00   -0.264065315256685551E+01   -0.497527074948151977E+02
    0.351741104757472044E+03    0.111963961007396673E+01   -0.737315365965992342E+00    0.692058521494893242E+01    0.243912906534881424E+01   -0.161495909597928744E+01   -0.519354334869596101E+01    0.901213223890920734E+00   -0.297182262542132580E+01   -0.448818750225705720E+01   -0.493870310054414716E+02
    0.499577640127935695E+03    0.372321395470317285E+00    0.895557522650758386E-02    0.912752306014647274E+01    0.263284239510875651E+01   -0.188796873193355097E+01   -0.310058736556143799E+01    0.894442908123101899E+00    0.553648740174939036E-02   -0.459287420743522112E+01   -0.489955847114651419E+02
    0.445144369101832012E+03   -0.600589319608815231E+00    0.105374904925731094E+00    0.973241330012086792E+01    0.212972058343418968E+01    0.422168307556702871E-01   -0.222363751840857304E+01    0.900945396717559910E+00    0.117382232712638590E+01   -0.460990363459394192E+01   -0.488719237982672894E+02
    0.411225330570993037E+03    0.138778406525321785E+01    0.261119879626119822E+00    0.640315119757431894E+01    0.759771415972972486E+00   -0.126279917479339865E+01   -0.278115640896495897E+01    0.899791318674924456E+00    0.156313874428955035E+01   -0.161490468792980169E+01   -0.485888928289074471E+02
    0.502339524663394513E+03    0.264278082949259030E+00   -0.281024465187579509E+00    0.100454783566615067E+02    0.324288051823183032E+01   -0.217635358546549496E+01   -0.308389890368420794E+01    0.895288598055842932E+00   -0.223512511658351976E+01   -0.416268827956058995E+01   -0.484254664819460743E+02
    0.351013492449130922E+03    0.715032794977195074E+00   -0.923394544091264091E+00    0.748189298802721581E+01    0.208620680299064443E+01   -0.476149373393017328E+00   -0.383274403255045826E+01    0.901546312696672736E+00   -0.590506841042288677E+00   -0.413449147054278132E+01   -0.484047248733073801E+02
    0.398160658645617332E+03    0.123061290745593421E+01   -0.659069564022054522E-01    0.681684144605283926E+01    0.111688293239618308E+01   -0.147209759516432825E+01   -0.231780864864789748E+01    0.898892764419542578E+00    0.179455397531661198E+01   -0.166243262260975300E+00   -0.482314864573704369E+02
    0.320849174359868414E+03   -0.236834732199254105E+00    0.512328388809910606E-01    0.511734785943438020E+01    0.285671171138250024E+01   -0.152325579135589262E+01   -0.497018352208325354E+01    0.903398099039513180E+00   -0.659597377884875158E-01   -0.425679216722902698E+01   -0.479323415509014481E+02
    0.359877661862159471E+03    0.255183568851554021E+00   -0.644842315389852150E+00    0.974394997582672318E+01    0.460303415911326930E+01   -0.153740629196749357E+01   -0.239550382378104487E+01    0.901490089205815415E+00   -0.102906532745662727E+01   -0.247716081328938253E+01   -0.475370247480459085E+02
    0.409671616408526631E+03   -0.570717123973002893E+00   -0.188279441539392689E+00    0.903099304108399892E+01    0.297211871965732710E+01   -0.185372618395647493E+01   -0.577592445279765343E+01    0.901613374938563750E+00    0.148434142905428068E+01   -0.342449035986740746E+01   -0.474723772003036188E+02
    0.398647562845992809E+03   -0.908804226523814540E+00    0.257946424259887230E-01    0.814620358564434532E+01    0.214808718849475877E+01    0.526342115925563014E+00   -0.277847070029003795E+01    0.903020411282089319E+00   -0.153432493048231189E+01   -0.332001821283726084E+01   -0.474079266784225482E+02
    0.325717591113534638E+03    0.926002300457335448E+00   -0.675501162709515546E+00    0.728493144589599684E+01    0.276490761390367412E+01   -0.109946599862648053E+01   -0.356202321488549245E+01    0.901404107755407247E+00   -0.418804277847719852E+01   -0.205047518406778195E+01   -0.473385751419644762E+02
    0.306974070865182966E+03    0.107441858115311106E+01    0.179442187879030879E+00    0.752239866027817339E+01    0.446149259597087511E+01   -0.290176916030184362E+01   -0.558476296764309943E+01    0.900590051296334959E+00   -0.439644552535811250E+01   -0.222341056047080521E+01   -0.472721897065427186E+02
    0.348328358247796984E+03    0.128447237147789384E+01   -0.269669738603711240E+00    0.673888621715601488E+01    0.410738773025883575E+01   -0.216429284210242256E+01   -0.388288912629662342E+01    0.901046466736231566E+00   -0.460276312145155764E+01    0.638354641084857732E+00   -0.472355794128559054E+02
    0.417207772844487465E+03    0.102698086091002461E+01   -0.962683383381722990E+00    0.882995821089631683E+01    0.469446574338732070E+01   -0.198426166637244439E+01   -0.261201221912013182E+01    0.899640493391329565E+00   -0.116410803709014132E+00   -0.383284378430476202E+01   -0.469252287897718716E+02
    0.351236811874050773E+03    0.327130460448006311E-01    0.137937977153276936E+00    0.899511566349854164E+01    0.496116052384508244E+01   -0.141752010538952611E+01   -0.264211601726401568E+01    0.901313946358184515E+00   -0.182262959473099562E+01   -0.363734710905102343E+01   -0.469193124969112603E+02
    0.368849234702742081E+03    0.494181474454485681E+00   -0.374867881122973312E-01    0.719574318045519057E+01    0.273744112998777123E+01   -0.136328821716472248E+01   -0.377157818692002067E+01    0.899699720796771407E+00   -0.748539955379587951E+00    0.170191302417262058E+01   -0.468832832598723925E+02
    0.348904171530342353E+03   -0.626821560842743652E+00    0.771197326256758409E-01    0.904187702397132576E+01    0.405165121116489413E+01   -0.934058494891237601E+00   -0.441952420071827490E+01    0.903709291367618572E+00   -0.194362271194450642E+01   -0.376449152179827617E+01   -0.468575251723910355E+02
    0.366948018867398730E+03    0.109018921347758635E+01    0.152852091845127269E+00    0.902822542039925224E+01    0.406348874152959638E+01   -0.215516949187991314E+01   -0.255418065726249566E+01    0.899513089074483574E+00   -0.125695514674049402E+01   -0.302142439067261126E+01   -0.468445260938132435E+02
    0.461454640488936604E+03    0.905750043546025729E+00   -0.330909558811531834E-01    0.101810123119415987E+02    0.165410724281774124E+01   -0.121402833573592517E+01   -0.221264163610881148E+01    0.895798379948434587E+00   -0.910146673535313866E+00   -0.150427584462470021E+01   -0.467994862390840254E+02
    0.393193462343923784E+03   -0.249339170314180958E+00    0.243764762599607998E+00    0.737457573381630560E+01    0.315564906378409971E+01   -0.148619242580360922E+01   -0.474885212015759528E+01    0.900375989405746258E+00   -0.339466462097975707E+00   -0.306866228394352891E+01   -0.467749960219797387E+02
    0.406604621833300143E+03    0.662042011978329459E+00   -0.396019933980398253E+00    0.600312500493288503E+01    0.567803021409972786E+01   -0.218565810000738869E+01   -0.263821660995194662E+01    0.898746213078901901E+00   -0.449862203125853011E+01   -0.171451583397656071E+01   -0.467633309426040000E+02
    0.312937675395323595E+03    0.178700700446714045E+00   -0.358478417710042851E+00    0.975773229459414893E+01    0.279632944653179605E+01   -0.125442035864744561E+01   -0.450257768375705858E+01    0.902771183403151767E+00   -0.271726706339303803E+01   -0.440066257725922849E+01   -0.467395572507572297E+02
    0.354196845574214763E+03    0.147765880020914508E+00   -0.261000909801863079E+00    0.751067423640724918E+01    0.130644884414521734E+01   -0.693697275268426061E+00   -0.580755267911066220E+01    0.901021021713671821E+00    0.119637132685131320E+01   -0.183854258269439041E+01   -0.467049815189786770E+02
    0.395067419928632830E+03    0.189767629337821653E+00   -0.423879772469374805E+00    0.610337355259035697E+01    0.452921212125144734E+01   -0.173122868398821961E+01   -0.461823625686472994E+01    0.900167591596044647E+00   -0.285451725427452896E+01   -0.220487510648805340E+01   -0.466523577894371755E+02
    0.356669549506292981E+03   -0.483850024015149538E+00    0.252325632405265843E-01    0.618497933081494722E+01    0.449991079377119796E+01   -0.114395664691265075E+01   -0.611042669995682708E+01    0.903288376142865612E+00   -0.406268159455275146E+01   -0.356560768853629995E+01   -0.466362723310811731E+02
    0.307749065328419192E+03    0.388921686898639596E+00   -0.233079642210950899E+00    0.705534819770101329E+01    0.228263539698369966E+01   -0.107462753982094750E+01   -0.504608953735243126E+01    0.901693419968702892E+00   -0.156376544228915693E+01   -0.188191801498203537E+01   -0.466360317157247977E+02
    0.333109904006804641E+03    0.365890815573983286E+00   -0.537438905632642294E+00    0.650854404124771335E+01    0.244941167226348311E+01   -0.455528083740723844E+00   -0.291170390962908776E+01    0.902038424008341444E+00   -0.490892909169635505E+01   -0.373222552319145606E+01   -0.465606399316794040E+02
    0.466955430458622232E+03    0.892078327810703176E+00   -0.440621978451325447E-01    0.959288319457267846E+01    0.312713319749443519E+01   -0.314968493345601397E+01   -0.463138777415963432E+01    0.895300838955435108E+00   -0.411874867221340146E+00   -0.384869350694477497E+01   -0.465203119249075669E+02
    0.398823652685547188E+03    0.785612921827303801E+00   -0.554459745665319748E+00    0.796601840386257809E+01    0.293454694017903694E+01   -0.933651496699155814E+00   -0.223867330346397608E+01    0.899501824180110265E+00    0.168129805980002800E+01   -0.224319837165770331E+01   -0.464563440411733666E+02
    0.344002301826962366E+03   -0.349790798285672278E+00    0.603809801947643443E-01    0.772552909156595025E+01    0.203914092838381844E+01    0.696961402704381783E+00   -0.209802330505560164E+01    0.902174825934171865E+00    0.241773147854269510E+00   -0.348147462681514419E+01   -0.464274366390742017E+02
    0.307046679671558195E+03   -0.606884489071276789E+00   -0.216215831095562416E+00    0.698343085825895038E+01    0.254699403617454179E+01   -0.612273729811256828E-01   -0.495938571098884218E+01    0.904838061228173007E+00    0.106964065653776252E+01   -0.402193760302889203E+01   -0.464157464090983609E+02
    0.322081570046732963E+03   -0.357787190498044971E+00   -0.933828117007926561E-01    0.814154820010542224E+01    0.381180587499145318E+01   -0.129304565829377172E+01   -0.430803361886357905E+01    0.903022178004293408E+00    0.186064862042203849E+01   -0.314921212654405602E+01   -0.462930749843768723E+02
    0.316596148998884644E+03    0.566907423565503166E+00   -0.154061632300402040E+00    0.921729998477563583E+01    0.323120091962648193E+01   -0.220032154651496636E+01   -0.476246798839605212E+01    0.901463878458985679E+00   -0.205091491595261255E+01   -0.438141774972765319E+01   -0.462492785821438375E+02
    0.322666126487996621E+03   -0.109588279222041951E+00   -0.417846829779842110E+00    0.809393393762268154E+01    0.116085175785711203E+01   -0.233772690347461065E+00   -0.616561965677384727E+01    0.903238747538417486E+00   -0.421820005959310951E+01   -0.421354379651090127E+01   -0.462331403788191153E+02
    0.320785962699578818E+03   -0.281405515437425313E+00    0.129907854953547730E+00    0.629512216700972083E+01    0.410465981192199880E+01   -0.975986573684237690E+00   -0.442019570795376460E+01    0.903061590001967063E+00   -0.222840269671568336E+00   -0.198518896878246309E+01   -0.461868509157063727E+02
    0.309628794121605722E+03    0.353085952894947042E+00    0.135729388407181961E+00    0.749387126801826042E+01    0.232440234566041593E+01   -0.774895311949507004E+00   -0.409778951706213412E+01    0.901898582376078783E+00    0.178224930781834345E+01   -0.354223029752314567E+01   -0.460901915160652180E+02
