    0.545986676216125488E+03    0.694584727287292480E+00   -0.214613747596740900E+00    0.954507684707641602E+01    0.421847042441368103E+01   -0.321065908670425415E+01   -0.202852261066436768E+01    0.148564040660858154E+01   -0.348268055915832520E+01    0.327651143074035645E+00   -0.421240717478115112E+08   -0.621460743175560815E+01    1
    0.444703638553619385E+03    0.847620546817779541E+00   -0.793104624748230069E+00    0.107305098772048950E+02    0.705573499202728271E+00   -0.187243393063545227E+01   -0.340245389938354492E+01    0.148664581775665283E+01    0.588969707489013672E+00    0.169755899906158447E+01   -0.407491332077006847E+08   -0.621660743175561681E+01    1
    0.394816517829895020E+03   -0.171243917942047119E+01   -0.147022690176963811E+01    0.108828693628311157E+02    0.564574748277664185E+00   -0.756027460098266602E+00   -0.378441202640533447E+01    0.149471622705459595E+01   -0.475645363330841064E+00    0.174338072538375854E+01   -0.403300218052056953E+08   -0.621860743175561392E+01    1
    0.564545595645904541E+03    0.513622641563415527E+00   -0.994853579998016491E+00    0.574917495250701904E+01    0.390329599380493164E+01   -0.361413753032684326E+01   -0.108769927024841309E+02    0.149296623468399048E+01   -0.197757685184478760E+01    0.170161366462707520E+01   -0.399918377529486120E+08   -0.622060743175561814E+01    1
    0.587315404415130615E+03    0.180650639533996582E+01   -0.149559292793273935E+01    0.918804514408111572E+01    0.136353018879890442E+01    0.126439654827117920E+01   -0.102261905670166016E+02    0.149488610029220581E+01   -0.379825854301452637E+01   -0.283311629295349121E+01   -0.372163654084269702E+08   -0.622260743175562414E+01    1
    0.597794044017791748E+03   -0.199144166707992554E+01   -0.172451586127281198E+01    0.666611671447753906E+01    0.607824444770812988E+00   -0.220218247175216675E+01   -0.321316790580749512E+01    0.146231120824813843E+01   -0.273080211877822876E+01   -0.156405270099639893E+01   -0.361003847724203318E+08   -0.622460743175562925E+01    1
    0.380999886989593506E+03    0.150627630949020386E+01   -0.142532161474227914E+01    0.105678453445434570E+02    0.299955931305885315E+01   -0.550836628675460815E+01   -0.859079116582870483E+01    0.148845946788787842E+01   -0.293310564756393433E+01    0.164242798089981079E+01   -0.353735303132121414E+08   -0.622660743175562548E+01    1
    0.492299026250839233E+03   -0.961195945739746094E+00   -0.686147707700729415E+00    0.800052678585052490E+01    0.178052592277526855E+01   -0.192190369963645935E+01   -0.102750904560089111E+02    0.148368227481842041E+01   -0.459593242406845093E+01   -0.121271288394927979E+01   -0.353722043247573078E+08   -0.622860743175562526E+01    1
    0.401845157146453857E+03    0.220867872238159180E+00   -0.853849369287490889E+00    0.696205198764801025E+01    0.211227357387542725E+01   -0.292264303565025330E+01   -0.107723586559295654E+02    0.147656995058059692E+01   -0.339362603425979614E+01   -0.121057873964309692E+01   -0.351259906299334466E+08   -0.623060743175562948E+01    1
    0.362884926795959473E+03    0.746488153934478760E+00   -0.196814245581626901E+01    0.951377725601196289E+01    0.534257209300994873E+01   -0.119173979759216309E+01   -0.147987245917320251E+02    0.148030334711074829E+01   -0.333906537294387817E+01   -0.594329833984375000E-01   -0.346631542353987545E+08   -0.623260743175562393E+01    1
    0.461076611280441284E+03    0.230157244205474854E+01   -0.316808408498764127E+00    0.855110204219818115E+01    0.195263531804084778E+01   -0.520356944203376770E+01   -0.119890506267547607E+02    0.149808216094970703E+01   -0.459197998046875000E+01    0.100238996744155884E+01   -0.342227552758336812E+08   -0.623460743175563081E+01    1
    0.519045138359069824E+03    0.223655390739440918E+01    0.911479651927944445E-01    0.575543916225433350E+01    0.597756132483482361E+01   -0.158239728212356567E+01   -0.376432299613952637E+01    0.149003428220748901E+01   -0.221257847547531128E+01    0.124533694982528687E+01   -0.339511770129285976E+08   -0.623660743175562082E+01    1
    0.327198135852813721E+03    0.468145489692687988E+00   -0.433692932128915132E-02    0.546339881420135498E+01    0.201783359050750732E+01   -0.119479483366012573E+01   -0.129014913439750671E+02    0.147126144170761108E+01   -0.202411890029907227E+00   -0.376112484931945801E+01   -0.337779263120222688E+08   -0.623860743175562416E+01    1
    0.403151232004165649E+03   -0.106188547611236572E+01   -0.152052917480468741E+01    0.104101307392120361E+02    0.153254982829093933E+01   -0.316816180944442749E+00   -0.688443857431411743E+01    0.148041784763336182E+01   -0.472986781597137451E+01    0.135205960273742676E+01   -0.333750077166603990E+08   -0.624060743175563726E+01    1
    0.385124927759170532E+03    0.210836905241012573E+01   -0.186194241642951974E+01    0.532704746723175049E+01    0.237597644329071045E+01   -0.495236760377883911E+01   -0.445692729949951172E+01    0.148915201425552368E+01   -0.214327281713485718E+01   -0.473873400688171387E+01   -0.330330351311035305E+08   -0.624260743175562549E+01    1
    0.561649256944656372E+03    0.447018027305603027E+00   -0.135894463658332842E+01    0.640314936637878418E+01    0.296785366535186768E+01   -0.374733290076255798E+01   -0.754841643571853638E+01    0.145581233501434326E+01    0.899488329887390137E+00   -0.243293398618698120E+01   -0.326548236165183187E+08   -0.624460743175562794E+01    1
    0.305153310298919678E+03    0.103441315889358521E+01   -0.760941231250763073E+00    0.829108262062072754E+01    0.543966320157051086E+01   -0.134597665071487427E+01   -0.641755962371826172E+01    0.146352654695510864E+01    0.116967976093292236E+01   -0.139720058441162109E+01   -0.322488349148921259E+08   -0.624660743175561439E+01    1
    0.503026843070983887E+03    0.149768847227096558E+01   -0.568873620033264249E+00    0.654591369628906250E+01    0.218515148758888245E+01   -0.420794248580932617E+00   -0.122975016236305237E+02    0.145415812730789185E+01   -0.474686127901077271E+01    0.334405720233917236E+00   -0.321989999188281484E+08   -0.624860743175559463E+01    1
    0.484555202722549438E+03    0.885873615741729736E+00   -0.535829007625580056E+00    0.601791048049926758E+01    0.339422127604484558E+01   -0.375449886918067932E+01   -0.138363224267959595E+02    0.145269590616226196E+01    0.106141042709350586E+01   -0.250060701370239258E+01   -0.320111410331843384E+08   -0.625060743175561750E+01    1
    0.538358938694000244E+03    0.196346688270568848E+01   -0.768950521945954701E-01    0.954619801044464111E+01    0.185462629795074463E+01   -0.225466302037239075E+01   -0.361948221921920776E+01    0.146804612874984741E+01    0.439801156520843506E+00    0.428540706634521484E-01   -0.319993689658047631E+08   -0.625260743175562173E+01    1
    0.342835253477096558E+03   -0.852206170558929443E+00   -0.178389696478843685E+01    0.568427515029907227E+01    0.588975554704666138E+01   -0.570422744750976562E+01   -0.897476625442504883E+01    0.146499615907669067E+01   -0.305222302675247192E+01   -0.631187140941619873E+00   -0.310946155699750334E+08   -0.625460743175560463E+01    1
    0.503745299577713013E+03   -0.184160691499710083E+01   -0.259942412376406029E-01    0.703198075294494629E+01    0.327470821142196655E+01   -0.453366807103157043E+01   -0.149145840406417847E+02    0.146007204055786133E+01    0.568414330482482910E+00    0.919289588928222656E-01   -0.307009605014899299E+08   -0.625660743175562306E+01    1
    0.361269307136535645E+03   -0.106383901834487915E+01   -0.118928107023239127E+01    0.564436674118041992E+01    0.597883135080337524E+00   -0.444357454776763916E+00   -0.691952347755432129E+01    0.145695966482162476E+01   -0.814857900142669678E+00   -0.282151597738265991E+01   -0.301533591784317419E+08   -0.625860743175563883E+01    1
    0.384430700540542603E+03    0.234881955385208130E+01    0.169774132966995062E+00    0.725993418693542480E+01    0.440424424409866333E+01   -0.500518655776977539E+01   -0.125633949637413025E+02    0.146937912702560425E+01   -0.833393871784210205E+00   -0.426377695798873901E+01   -0.296661317094467729E+08   -0.626060743175564038E+01    1
    0.525337976217269897E+03   -0.169626307487487793E+01   -0.139559473395347600E+01    0.555721032619476318E+01    0.491314324736595154E+01   -0.178711062669754028E+01   -0.134854803681373596E+02    0.144929081201553345E+01    0.176273947954177856E+01   -0.189473074674606323E+01   -0.292128099202721640E+08   -0.626260743175563128E+01    1
    0.395644408464431763E+03    0.652649581432342529E+00   -0.267804521322250411E+00    0.927527630329132080E+01    0.597746002674102783E+01   -0.600578248500823975E+00   -0.553601413965225220E+01    0.143374645709991455E+01   -0.443223750591278076E+01   -0.233353835344314575E+01   -0.291697483714252226E+08   -0.626460743175563195E+01    1
    0.535743713378906250E+03    0.148105788230895996E+01   -0.474476402997970670E+00    0.100684183835983276E+02    0.227262485027313232E+01    0.718480288982391357E+00   -0.750957888364791870E+01    0.143570470809936523E+01    0.202124655246734619E+00   -0.318289041519165039E+00   -0.289723809209221341E+08   -0.626660743175561752E+01    1
    0.558839231729507446E+03   -0.811417222023010254E+00   -0.442494791746139704E+00    0.741820168495178223E+01    0.131734284758567810E+01   -0.280251449346542358E+01   -0.135366893410682678E+02    0.143201774358749390E+01   -0.484218764305114746E+01    0.120011103153228760E+01   -0.287134990937977806E+08   -0.626860743175560398E+01    1
    0.364941287040710449E+03    0.702264487743377686E+00   -0.169369938373565665E+01    0.620613181591033936E+01    0.120366671681404114E+01    0.143381559848785400E+01   -0.138893941640853882E+02    0.143620783090591431E+01    0.122402054071426392E+01    0.131918042898178101E+01   -0.282709437883231118E+08   -0.627060743175561264E+01    1
    0.342235493659973145E+03   -0.641907870769500732E+00    0.111873197555541815E+00    0.765599381923675537E+01    0.330423185229301453E+01    0.246305108070373535E+00   -0.492385196685791016E+01    0.143758618831634521E+01   -0.414904761314392090E+01   -0.211919057369232178E+01   -0.281264561601377465E+08   -0.627260743175561153E+01    1
    0.358241951465606689E+03   -0.155450475215911865E+01    0.186593925952911022E+00    0.968186128139495850E+01    0.368786019086837769E+01   -0.589149168133735657E+01   -0.820000815391540527E+01    0.144261056184768677E+01    0.150507169961929321E+01   -0.197820895910263062E+01   -0.278901036469509341E+08   -0.627460743175562907E+01    1
    0.324047076702117920E+03   -0.109565627574920654E+01    0.335564434528348166E-01    0.905566954612731934E+01    0.342382752895355225E+01   -0.551379954814910889E+01   -0.904819822311401367E+01    0.144065624475479126E+01   -0.269279557466506958E+01   -0.426912629604339600E+01   -0.278401838660166673E+08   -0.627660743175563507E+01    1
