

    0.131956939704928656E-96    0.472289724953864720E+03    0.133141468502140265E+04    0.189612985863785832E+01   -0.165298815645594410E+01    0.772169648234282135E+01    0.491442934253482377E+01    0.201881989686493846E+00   -0.621049473017269449E+01    0.102877419395882042E+01   -0.745171563976414042E+00   -0.944683591577621939E-03    0.140033813487280440E+04   -0.196477373342363038E-02    0.944084344314664747E+01    0.421331557657387279E+01   -0.303326034745464934E+01   -0.114604785826478164E+02
    0.172820429504768307E-96    0.471746170112520247E+03    0.126806702222477611E+04    0.272844849791470434E+01   -0.775704903715530136E+00    0.106727158938845754E+02    0.576138033802359129E+01   -0.424767670659332808E+01   -0.118334212096472005E+02    0.104196562293514816E+01   -0.129007153370866101E+01   -0.260236419038762712E+00    0.182568742475399063E+04   -0.426445061491885546E+00    0.831100927192016314E+01    0.367297766811653226E+01   -0.167999376278361723E+01   -0.343696102670898007E+01
    0.185699723463953591E-96    0.471598414305479878E+03    0.122467848731778759E+04    0.100694401819849011E+01   -0.104965254437557443E+01    0.802047049184294281E+01    0.468777179538020672E+01   -0.429523717617016221E+01   -0.220818839506200426E+01    0.100116733822359549E+01   -0.210676171431258252E+01   -0.248655708668739805E+01    0.168884913528942457E+04   -0.178250775335981526E+01    0.703763820166801146E+01    0.388587325599619549E+01   -0.104325687381847132E+01   -0.803613955063995888E+01
    0.187057133437186550E-96    0.471579848070699370E+03    0.155941103264536059E+04    0.248490560142055639E+01   -0.953208555276420455E+00    0.856557997975258445E+01    0.956675072616880562E+00   -0.159982260687911371E+01   -0.987016831575246911E+01    0.103663229981088967E+01   -0.200494268857076019E+01   -0.201877833068270363E+01    0.182322194647012680E+04   -0.165461866102943711E+01    0.630264881071470029E+01    0.249869455733497325E+01   -0.139029735181775838E+01   -0.568002686039130644E+01
    0.303902174325787871E-96    0.470605264554608993E+03    0.175811447095056974E+04    0.235876697205123431E+01   -0.133532837777029245E+01    0.941732741096572212E+01    0.498783653142643413E+01    0.776629834744748671E+00   -0.793997421324381580E+01    0.102668059092978448E+01   -0.177265592712808617E+01   -0.566585565742269814E+00    0.181040983318063991E+04   -0.529006589043177877E+00    0.856873543272756066E+01    0.393392300252516902E+01   -0.179601856490176992E+01   -0.641896033120914034E+01
    0.334293394614156840E-96    0.470410638195137324E+03    0.170400809129981280E+04    0.210199691059172000E+01   -0.756814196636923509E+00    0.992769827916083258E+01    0.268732196601837003E+01   -0.124087836506640770E+01   -0.829437827807719863E+01    0.100235025625615859E+01   -0.139672750329871409E+01   -0.983441638423325770E+00    0.246711440245467247E+04   -0.186646249979912549E+01    0.694090463569279859E+01    0.276279361520399869E+01   -0.254668840455465162E+01   -0.334562775607793128E+01
    0.443842522417608212E-96    0.469839736623327269E+03    0.177231443765304357E+04    0.294473676679140084E+01   -0.454464081768084505E-01    0.533755317748929592E+01    0.329711777792328986E+01   -0.394313273818012489E+01   -0.697000087526100742E+01    0.104294546869255145E+01   -0.235352292292272880E+01   -0.931513380023357929E+00    0.189141787512045789E+04   -0.419742115630620471E+00    0.864146744695012714E+01    0.228976094259536822E+01   -0.112577523990493411E+01   -0.133383018816391736E+02
    0.589208413622296939E-96    0.469269116335434035E+03    0.102351372716931928E+04    0.155022074822472788E+01   -0.734815432404399393E+00    0.840857242381961889E+01    0.110588477092949100E+01   -0.545458509547799064E+01   -0.971430701989651268E+01    0.102374179406490962E+01   -0.969997556389668780E+00   -0.876828096933513379E+00    0.109410404108575108E+04   -0.148467476398860487E+01    0.879987239350951000E+01    0.530026932948210305E+01   -0.728018383827441440E+00   -0.794565895659086241E+01
    0.648532008077660485E-96    0.469073253544613522E+03    0.168080618393694976E+04    0.235245556866661598E+01   -0.703957620769270154E+00    0.856966088617549104E+01    0.177610255554379437E+01    0.857408406323622252E+00   -0.819890103730826425E+01    0.100950658386123426E+01   -0.780133076476138054E+00   -0.152119128517965763E+01    0.211104253064728800E+04   -0.106740627341239014E+00    0.920582962548588313E+01    0.582096721436346343E+01   -0.167765219061874760E+01   -0.454871699367981108E+01
    0.105869046286108181E-95    0.468089100241965411E+03    0.123585781952177012E+04    0.102501017385292403E+01   -0.586301820411027519E+00    0.872526879496878038E+01    0.342554777770260044E+01   -0.436650907138370137E+01   -0.465836902968338862E+01    0.100784448360817969E+01   -0.182099630931328105E+01   -0.103749167884682825E+01    0.137176942371558789E+04   -0.196201870347211504E+01    0.933178011888415782E+01    0.262758244913588523E+01   -0.319965261904015597E+01   -0.148198165998774662E+02
    0.119665205962316901E-95    0.467840110291291921E+03    0.145642533499700949E+04    0.251647181572630529E+01   -0.385547654570810527E+00    0.854397088375174718E+01    0.253885527424031121E+01   -0.154163752925555286E+01   -0.126345146605869409E+02    0.104022360665420832E+01   -0.289172014580994308E+01   -0.468624387793716402E+00    0.161900092793954150E+04   -0.136040682920924016E+01    0.778909827721341586E+01    0.400748813508378543E+01    0.119397777575582253E+01   -0.625137193040516870E+01
    0.213668472538496234E-95    0.466676654837827073E+03    0.111997016804172381E+04    0.153200311392583188E+01   -0.744726508812049159E+00    0.648521740502063526E+01    0.130514227305951547E+01    0.118752589890125293E+01   -0.106236139858012280E+02    0.102586485536968586E+01   -0.334565524554147675E+00   -0.409595019367088309E+00    0.114347941585165449E+04    0.222848159691475090E+00    0.831483354008588549E+01    0.391266469132365735E+01   -0.182900429465887981E+01   -0.115736575871698992E+02
    0.605282433609813009E-95    0.464590115714874457E+03    0.105987346739876602E+04    0.269684801936921748E+01   -0.846079936613353123E+00    0.706630010806605391E+01    0.179943510879400503E+01   -0.146251733710279108E+01   -0.903805326579643875E+01    0.104372635081831233E+01   -0.920546545948548900E+00   -0.779509372368947240E-01    0.131454014673317374E+04   -0.114429206973882369E+00    0.649539981582076997E+01    0.332073274550163822E+01   -0.103965684464219343E+01   -0.128800301205101952E+02
    0.137909068020816580E-94    0.462939146810741704E+03    0.118666779599507936E+04    0.255023205413041509E+01   -0.137250725098692650E+01    0.669426120251979917E+01    0.232401854248196793E+01    0.438515551791423874E+00   -0.954901831411425306E+01    0.103908151239678714E+01   -0.854358573950491085E+00   -0.119647402989255691E+01    0.140228226254164747E+04   -0.273446626953726124E-01    0.600421747241612991E+01    0.296506890899386866E+01   -0.231530928061033592E+00   -0.555593627903762588E+01
    0.184201222759076123E-94    0.462356278367882226E+03    0.100915832621269431E+04    0.225310729990836744E+01   -0.939585093013423078E+00    0.895570193150923188E+01    0.131458734467669824E+01   -0.328796987060887203E+01   -0.842375909704893466E+01    0.103807251852408999E+01   -0.207346671467382393E+01   -0.920193032383180842E+00    0.148756839075791413E+04   -0.107277400508904530E+01    0.725623378984411360E+01    0.343543026117441919E+01   -0.580918660560412636E+01   -0.128812798631118675E+02
    0.278791746426042744E-94    0.461523405742860518E+03    0.115113283794975951E+04    0.163222582932612426E+01   -0.150302278856288951E+01    0.836296892590089413E+01    0.201414535887138157E+01   -0.373410671982174769E+01   -0.630469909649301208E+01    0.102358118513106633E+01   -0.270382888888450879E+01   -0.158633736728891050E+01    0.149729371908533176E+04   -0.112762971293272107E+01    0.628477084932363717E+01    0.568448756051305804E+01    0.204743264957439663E+00   -0.978201784170057920E+01
    0.450726737166040776E-94    0.460558613388748427E+03    0.129882148879210695E+04    0.233865758105834587E+01   -0.389806506271750841E+00    0.736443939026631789E+01    0.326930992717206603E+01   -0.115396990808415900E+01   -0.613874883141975403E+01    0.103137601607531892E+01   -0.184026334758792021E+01   -0.166893672623063449E+01    0.194739506422697104E+04   -0.683666616588039844E+00    0.107374572319457169E+02    0.265587930063521815E+01    0.985444147638655288E+00   -0.127657439582444496E+02
    0.478085507819169922E-94    0.460436756685620765E+03    0.143356354118780405E+04    0.187560278052823648E+01   -0.149866789843273129E+01    0.823912116680253348E+01    0.567713394889241441E+00   -0.480053903589671283E+01   -0.104810230501520074E+02    0.102658410127862254E+01   -0.276699533860197278E+01   -0.848022646576285233E+00    0.162079434669391412E+04    0.294375582212092368E+00    0.730030943122468656E+01    0.883709352108288271E+00   -0.346451216664341644E+00   -0.634201719741951209E+01
    0.127247453749093421E-93    0.458474898415120663E+03    0.182281801693604257E+04    0.234768803953351668E+01   -0.380830968383909507E-01    0.537802303776843793E+01    0.270986913438302857E+01   -0.372567723078257051E+01   -0.776205890452695080E+01    0.102677338296430620E+01   -0.285575795660672327E+01   -0.680158065224401920E+00    0.235950374103710965E+04   -0.802293941224455409E+00    0.637482680380042765E+01    0.233918957414110951E+01   -0.225072840385470174E+01   -0.106910676130168643E+02
    0.161577195719052864E-93    0.457993199664862345E+03    0.160281107533508202E+04    0.237139498756629674E+01   -0.683727576058103637E+00    0.628416335857646491E+01    0.408902293471129497E+01   -0.338786858549374559E+01   -0.115807918229069244E+02    0.102747124697090153E+01   -0.114074840179831893E+01   -0.846776299997582971E+00    0.171635211089507379E+04   -0.147403986909596219E+01    0.846094037445801916E+01    0.158126063251404969E+01   -0.484982545173001434E+01   -0.116152100641081031E+02
    0.175454713141926492E-93    0.457824403776258464E+03    0.136231751713588505E+04    0.212873181771310716E+01   -0.142749696212570498E+01    0.980090800424062003E+01    0.476926204102754348E+01   -0.360292160939136963E+01   -0.106144548499542850E+02    0.102446768630049245E+01   -0.293623283699793980E+01   -0.741853344236786949E+00    0.188812973742347231E+04   -0.665609346760690723E+00    0.611935354119876163E+01    0.268310243458121978E+01    0.100687359171879631E+01   -0.889334561198320017E+01
    0.302511093199848830E-93    0.456730929808853887E+03    0.195292864483578387E+04    0.269291295822331023E+01   -0.711434411795544452E+00    0.102884036886524726E+02    0.217041566247369166E+01   -0.126006862431003253E+01   -0.144236685653301571E+02    0.103477452918755608E+01   -0.225182581598076226E+01   -0.691320162391937387E+00    0.198563549672244289E+04   -0.172592578079155290E+00    0.690321603112039028E+01    0.396966457016521224E+01   -0.182749799144907232E+01   -0.508360812709705812E+01
    0.425117003371209936E-93    0.456046436839749617E+03    0.163687451358349790E+04    0.247118001857068759E+01   -0.179797056121422716E+01    0.103927362460195454E+02    0.300579985907839431E+01   -0.116647912593869307E+01   -0.442594020425114287E+01    0.102722403969647491E+01   -0.150314234835112748E+01   -0.103750627273756990E+01    0.202862070518251107E+04   -0.310887979884682197E+00    0.924342975607829587E+01    0.112363846944945189E+01   -0.246136324125591521E+01   -0.500160068595385354E+01
    0.543847069079121052E-93    0.455549829537286655E+03    0.106681216110903483E+04   -0.102718588166593605E+01    0.201945926714364177E-02    0.632874799169959079E+01    0.269555781226813806E+01   -0.248840786123822877E+01   -0.235878167920057003E+01    0.101409128388550229E+01   -0.209216609393944930E+01   -0.240637379275761543E+01    0.197833463818956352E+04   -0.313138403051792302E+00    0.913421226936629438E+01    0.348938567719050052E+01   -0.528546085714773817E+01   -0.106539689475535120E+02
    0.698259408370213412E-93    0.455045984348023126E+03    0.111469475076183062E+04    0.156871825074225768E+01    0.884464229505534938E-01    0.746749063693229331E+01    0.115771796840066488E+01   -0.300232335289332575E+01   -0.977596974881326197E+01    0.101877951868170613E+01   -0.253103904026588777E+01   -0.115262727737610615E+01    0.168499948295341483E+04   -0.535937434266496426E+00    0.615951368436120550E+01    0.377387268622405037E+01    0.500006777622046705E+00   -0.430137776942896544E+01
    0.825140443456621625E-93    0.454708058493242333E+03    0.117301098180145732E+04    0.252339424556241010E+01   -0.146615151507225083E+01    0.618782418001141110E+01    0.186704175712993647E+01   -0.308108350368241357E+01   -0.104363146837768532E+02    0.104266242616529059E+01   -0.120199418564530047E+01   -0.321142681885765224E+00    0.119137502565883005E+04   -0.782188089025453115E+00    0.737420402341330039E+01    0.377508943526714535E+01   -0.498381219600883441E+01   -0.750529960823449294E+01
    0.847495376037043010E-93    0.454650594939448524E+03    0.104202657828754195E+04    0.109328562255425554E+01   -0.139181278715057855E+01    0.845983574323506460E+01    0.280627255226879369E+01    0.267987580036723294E+00   -0.825272596806103920E+01    0.102052200483835875E+01   -0.202904313370907285E+01   -0.121340138032155798E+01    0.109657073896826205E+04   -0.156115947087115470E+01    0.874223266074070082E+01    0.294410569079832918E+01   -0.212841785850536702E+00   -0.102253781906308028E+02
    0.227650670042170284E-92    0.452670370909780672E+03    0.109646151209905634E+04    0.196820310829887157E+01   -0.935640376689352848E+00    0.911393284894032263E+01    0.417581044026903481E+01   -0.471128156420627064E+01   -0.935364608522107055E+01    0.101702736313825470E+01   -0.204605934108406107E+01   -0.252338763984462311E+01    0.200277140970718960E+04   -0.512895535051299589E+00    0.861667930494311207E+01    0.481335089174463260E+01   -0.194607495211273296E+01   -0.931361296039984943E+01
    0.395497148668804407E-92    0.451561708364437777E+03    0.152050132631088763E+04    0.204444148846425833E+01   -0.200843206040872690E+00    0.544541493399398302E+01    0.398050761251807961E+01    0.233071804065806631E+00   -0.115973100524470762E+02    0.101242952150440013E+01   -0.206523281565269912E+01   -0.196877480824822459E+01    0.228941143822240838E+04   -0.543989188837690651E+00    0.964923727874669268E+01    0.137783267262888542E+01   -0.233776429565769339E+01   -0.135634455630246045E+02
    0.542935992940336940E-92    0.450924012647403742E+03    0.111045652341925756E+04    0.241084269085046632E+01   -0.941386828043605073E+00    0.593145865899617863E+01    0.343560345419152524E+01   -0.835667581282132588E+00   -0.108295226658422159E+02    0.103148694258593521E+01   -0.180298292889768597E+01   -0.218656984993138082E+01    0.209393396428824144E+04   -0.525080085699729082E+00    0.769367426892116058E+01    0.130396630197309404E+01   -0.566387010006944713E+01   -0.981819615844029769E+01
    0.814779047771427676E-92    0.450108161581021363E+03    0.118670229524396109E+04    0.238373235745112932E+00   -0.139281755148193653E+01    0.670016420479110675E+01    0.288663823237917150E+01   -0.436611695708724135E+01   -0.926490948637001921E+01    0.102016321525840059E+01   -0.280695582169435331E+01   -0.215293422661318390E+01    0.138832780790169568E+04   -0.476052394558235115E-02    0.105119317562747927E+02    0.981827720589863340E+00   -0.348080533042177720E+01   -0.571184578136501564E+01
    0.892151927306461755E-92    0.449922722639594326E+03    0.122162520866029604E+04    0.148344977063701000E+01   -0.446331900310679819E+00    0.882347544524081684E+01    0.216862107678674931E+01   -0.418097650710393687E+01   -0.106853015736837271E+02    0.100936945103884002E+01   -0.676073966645790669E+00   -0.826468314076359789E+00    0.143928865528737015E+04   -0.902022136153682874E+00    0.970504934674062625E+01    0.308413026501693599E+01   -0.201904773264221493E+01   -0.111999089299723487E+02
    0.941044850123866745E-92    0.449812013918647267E+03    0.163291339260691461E+04    0.272637256225034896E+01   -0.102091768338074895E+01    0.751280071395273286E+01    0.113903936910424308E+01   -0.227365682019960147E+01   -0.941994965159959108E+01    0.103767327953412214E+01   -0.244073255762935704E+01   -0.153929356108209592E+01    0.205383340217614796E+04   -0.272159015409743077E+00    0.903271638518474340E+01    0.460217954034410948E+01   -0.341264740749782547E+01   -0.827552582503722078E+01
    0.123142214118693371E-91    0.449270145534303310E+03    0.113877352805075998E+04    0.212264503655672065E+01   -0.182120506385767489E+01    0.649282882610758616E+01    0.117234723545322872E+01   -0.322316242155344090E+01   -0.124766434542187117E+02    0.102389277085351460E+01   -0.199524854578734545E+01   -0.957544010474119744E+00    0.191407219421206992E+04   -0.991326488249871574E+00    0.974644930380252639E+01    0.160341327143995316E+01   -0.486961926058581618E+01   -0.109549486184500751E+02
    0.153373241244893217E-91    0.448827076462066145E+03    0.103299430862755639E+04   -0.120233769811317925E+01   -0.126436726861892712E+01    0.711833663346499979E+01    0.159096192796472691E+01   -0.102146336055307874E+01   -0.372268583967358424E+01    0.102592621144806806E+01   -0.217783837196672181E+01   -0.151260834878875383E+01    0.131213440570869602E+04   -0.229382332372499498E+00    0.589919568393122251E+01    0.271941768062474720E+01   -0.195862034384213590E+01   -0.101348376889011806E+02
    0.180630288050971094E-91    0.448495920664254982E+03    0.119017732812262739E+04    0.233117741707223480E+01   -0.151203211108524305E+01    0.548786972632944892E+01    0.526754607888430382E+01   -0.464273528050325446E+01   -0.883640349879933673E+01    0.103889256141742470E+01   -0.245445835652020916E+01   -0.588529970027610094E+00    0.144507838805745064E+04   -0.493744598938559376E+00    0.789915831977879623E+01    0.292689956517577032E+01   -0.189230275610484533E+01   -0.420952499750043252E+01
    0.213996210613303251E-91    0.448152908719043580E+03    0.115881063969449428E+04    0.239394112071711795E+00   -0.185159171997545924E+01    0.818500557959088582E+01    0.417841235379310127E+01   -0.423195960121094306E+01   -0.678529077312995277E+01    0.986456167076791957E+00   -0.132142007415309237E+01   -0.203074317285995321E+01    0.146801876114752986E+04   -0.477137230234367715E+00    0.101265228372552887E+02    0.105073827328389591E+01   -0.431979129455483424E+01   -0.339562906615893745E+01
    0.221216056929179573E-91    0.448082545619726034E+03    0.172587540452095936E+04    0.220046172825701092E+01   -0.591208474036952092E+00    0.777547339329896836E+01    0.260099543572712655E+01   -0.409713612803992611E+01   -0.895106301773287782E+01    0.101705201523400657E+01   -0.707048045530771496E+00   -0.114455554489127032E+00    0.217226746198347655E+04   -0.500707582018212749E+00    0.844458960245133738E+01    0.182044060522264539E+01   -0.450706251141469849E+01   -0.969007875865322177E+01
    0.322562589961453648E-91    0.447324230944334658E+03    0.143706985042184101E+04    0.200283021420251206E+01   -0.716890906793111959E+00    0.969133726421388886E+01    0.945782703485704257E+00   -0.463001815624798407E+01   -0.516330351577499513E+01    0.100728011752174318E+01   -0.991987012311088101E+00   -0.164095798356111655E+01    0.160538900932044317E+04   -0.181242661548775130E+01    0.105254931805071621E+02    0.173899030460299642E+01   -0.300510467307556262E+00   -0.146878579656486536E+02
    0.351909888380085192E-91    0.447146075046135707E+03    0.145506870810946930E+04    0.254679907814150486E+01   -0.148720278870175138E+01    0.761061681677286739E+01    0.299161907070131727E+01    0.122660770351845017E+01   -0.724053177383970503E+01    0.103006606751674079E+01   -0.124642913117240139E+01   -0.246025561873808396E+01    0.174671017484754157E+04   -0.152766136420384901E+01    0.951041970468243747E+01    0.312775398533239679E+01   -0.350643350128278986E+01   -0.720591115318706077E+01
    0.391418128404617314E-91    0.446929272592519510E+03    0.127322036012598187E+04    0.260013236320965291E+01   -0.515771235783639925E+00    0.807078942117356846E+01    0.379855442492393625E+01   -0.434993653209066977E+01   -0.794354611990462001E+01    0.103132110404377886E+01   -0.152570255867302285E+01   -0.159573888747848835E+01    0.217387059517605940E+04   -0.862159558369374412E+00    0.761401748312490145E+01    0.499013584708105196E+01   -0.282548377939843975E+01   -0.504313400444524973E+01
    0.421068353171356191E-91    0.446779234974784003E+03    0.114609119888151918E+04    0.210370382045407389E+01   -0.121569013952797267E+01    0.545584417863344218E+01    0.387767509881899786E+01    0.529047686447150944E+00   -0.645146148850892054E+01    0.102705454780840499E+01   -0.195453281135980461E+01   -0.926200860979788487E+00    0.159399342321546055E+04   -0.196597151629559508E+01    0.726527004227562134E+01    0.206418078194815990E+01   -0.201951173897258585E+00   -0.143819785221100780E+02
    0.641954976893471539E-91    0.445931788990382188E+03    0.142749785473776274E+04    0.132029295461114859E+00   -0.489861049485567746E+00    0.636502207887658233E+01    0.417231758492408034E+01   -0.168966493484278768E+01   -0.736428480830439991E+01    0.100447353462012057E+01   -0.153296427382328959E+01   -0.148523582502216644E+00    0.153695672713787599E+04    0.114454256068067028E+00    0.857161097329798949E+01    0.262307678879123385E+01   -0.274500495294409674E+01   -0.487445669238371693E+01
    0.685483178698680567E-91    0.445796577414007857E+03    0.124776334565104730E+04    0.207317550262733619E+01   -0.256539468639896961E+00    0.698543914046768499E+01    0.171896677858919111E+01   -0.287529026417722777E+01   -0.986472584831802379E+01    0.102470485897135166E+01   -0.215549338279490899E+01   -0.544535353859811000E+00    0.167507073768284454E+04   -0.132955248268696913E+01    0.107316832523729069E+02    0.540058635516564944E+01    0.112030151731146876E+01   -0.136353385458185468E+02
    0.133095428185168376E-90    0.444465522395777498E+03    0.128273249128050929E+04   -0.164923987659791926E+01   -0.808268025256841272E+00    0.784325799854445460E+01    0.363356419123728180E+01   -0.413440861580141483E+01   -0.128494476472717061E+02    0.101528406932589821E+01   -0.270811825416489382E+01   -0.109969028813604175E+01    0.178012277071786411E+04   -0.346648656131729682E+00    0.924683218668615581E+01    0.399692637260683803E+01   -0.315275364047850459E+01   -0.503879154680200436E+01
    0.218385876758574363E-90    0.443471127998109864E+03    0.157109663031243599E+04    0.222727983518591710E+01   -0.132443165391711126E+01    0.822781892081112787E+01    0.266335597241604560E+01    0.799389602948960665E+00   -0.727139580786134765E+01    0.102849489916727510E+01   -0.182949247116679814E+00   -0.486518524046092526E+00    0.158318586469842694E+04   -0.132653696245638231E+01    0.106823210218879971E+02    0.161925525143895466E+01   -0.452351879589580008E+00   -0.114689434359004849E+02
    0.293350629409751856E-90    0.442876917986031344E+03    0.105403588128098454E+04    0.181373732805943622E+01   -0.857031219224186236E+00    0.864823101441707998E+01    0.279865955676626132E+01   -0.294158903570766705E+01   -0.719690191567057980E+01    0.103014292450385891E+01   -0.133677826854309245E+01   -0.678553285254390293E+00    0.111937001778479998E+04   -0.116890140645397089E+01    0.632894231326931411E+01    0.565703087719229458E+01   -0.156857115863466756E+01   -0.113958831121680024E+02
    0.295628382839475689E-90    0.442857448743577720E+03    0.152571443316196678E+04    0.250366389374919329E+01   -0.813156808046792579E+00    0.775821449650540629E+01    0.589722096287978204E+01   -0.599959354163742553E+01   -0.567067222064558507E+01    0.102976779872250512E+01   -0.189723707722769142E+01   -0.260147492907427269E+01    0.236446460084612045E+04   -0.845318176951701750E+00    0.105136778817409926E+02    0.317131902406844679E+01   -0.105721122141903479E+01   -0.116621296049912822E+02
    0.326965033299183662E-90    0.442651948681211024E+03    0.122763068038584697E+04    0.196385378637137453E+01   -0.863297776686861251E+00    0.109186149404528852E+02    0.313753077116109891E+01   -0.332395205261449522E+01   -0.530806452971612508E+01    0.102588431103046185E+01   -0.236737251973413843E+01   -0.667233033095269157E+00    0.137183461264405651E+04   -0.165420326503755377E+01    0.102549560550491545E+02    0.530573311239921175E+01   -0.190236117381214953E+01   -0.108271904266207901E+02
