    0.219700658321380615E+04    0.443528890609741211E-01   -0.170143828988075252E+01    0.631114995479583740E+01    0.447314301133155823E+01    0.705568134784698486E+00   -0.394823920726776123E+01    0.136394768953323364E+01   -0.845081806182861328E-01   -0.198975527286529541E+01    0.240493598580360413E+04   -0.136541997790336600E+01    0.900644457340240479E+01    0.471552738547325134E+01    0.122164705395698547E+01   -0.141428610682487488E+02   -0.544656009555811882E+08   -0.621460743175560815E+01    1
    0.164682373404502869E+04   -0.451939225196838379E+00   -0.306316721439361617E+00    0.808685743808746338E+01    0.379006570577621460E+01   -0.200118711590766907E+01   -0.112886736989021301E+02    0.145148307085037231E+01   -0.531944811344146729E+00   -0.228104960918426514E+01    0.210985383391380310E+04   -0.104401717782020587E+01    0.682691907882690430E+01    0.367762219905853271E+01   -0.132401382923126221E+01   -0.237051886320114136E+01   -0.482022269739520922E+08   -0.621660743175561681E+01    1
    0.118373578786849976E+04    0.530797421932220459E+00   -0.116499655246734624E+01    0.581766855716705322E+01    0.265938916802406311E+01   -0.284522196650505066E+01   -0.940733283758163452E+01    0.140958893299102783E+01   -0.782361745834350586E+00   -0.288206559419631958E+01    0.248132851719856262E+04   -0.228130203485489069E+00    0.735263597965240479E+01    0.288805961608886719E+01   -0.269698297977447510E+01   -0.628171962499618530E+01   -0.409405255389786959E+08   -0.621860743175561392E+01    1
    0.202086144685745239E+04    0.516060769557952881E+00    0.908482849597929132E-01    0.568457198143005371E+01    0.840834647417068481E+00    0.140240782499313354E+01   -0.929208785295486450E+01    0.149410688877105713E+01   -0.146083992719650269E+01   -0.158985525369644165E+01    0.244971296191215515E+04   -0.388753050565719738E+00    0.715172636508941650E+01    0.188987737894058228E+01   -0.157973170280456543E-02   -0.134766849279403687E+02   -0.374111427590847611E+08   -0.622060743175561814E+01    1
    0.134195876121520996E+04   -0.344755172729492188E+00   -0.115327602624893277E+00    0.584110569953918457E+01    0.443698713183403015E+01   -0.590584239363670349E+01   -0.108663298487663269E+02    0.149414527416229248E+01   -0.262254595756530762E+00   -0.223733085393905640E+01    0.139227217435836792E+04   -0.108832941055297860E+01    0.748008811473846436E+01    0.250373858213424683E+01    0.215920150279998779E+00   -0.795864456892013550E+01   -0.320899376830188967E+08   -0.622260743175562414E+01    1
    0.193193423748016357E+04   -0.475835919380187988E+00   -0.334890121221542492E+00    0.899853527545928955E+01    0.243730670213699341E+01   -0.658212661743164062E+00   -0.106304096579551697E+02    0.141396033763885498E+01   -0.967984735965728760E+00   -0.233035075664520264E+01    0.227982819080352783E+04   -0.142676751017570513E+01    0.696229481697082520E+01    0.559022003412246704E+01    0.132295900583267212E+01   -0.124043796658515930E+02   -0.314262098520683944E+08   -0.622460743175562925E+01    1
    0.219816645979881287E+04   -0.177241683006286621E+00   -0.418867760896682872E+00    0.944140803813934326E+01    0.245893794298171997E+01   -0.238291820883750916E+01   -0.264408177137374878E+01    0.136930352449417114E+01   -0.566958189010620117E+00   -0.128318452835083008E+01    0.239413937926292419E+04   -0.808486473560333430E+00    0.514325320720672607E+01    0.508785852789878845E+01   -0.301075637340545654E+00   -0.105704486370086670E+02   -0.291524499786021486E+08   -0.622660743175562548E+01    1
    0.111735942959785461E+04   -0.123871564865112305E-01   -0.133685781955718985E+01    0.843741035461425781E+01    0.222057107090950012E+01   -0.131600707769393921E+00   -0.623129171133041382E+01    0.149177896976470947E+01   -0.143404358625411987E+01   -0.140888446569442749E+01    0.249966078996658325E+04   -0.592685174942016779E+00    0.831161582469940186E+01    0.579074633121490479E+01    0.939668655395507812E+00   -0.227646863460540771E+01   -0.271414154320082553E+08   -0.622860743175562526E+01    1
    0.163765209913253784E+04   -0.900633335113525391E-01   -0.702735680341720625E+00    0.672275209426879883E+01    0.521704965829849243E+01   -0.431459999084472656E+01   -0.110044983029365540E+02    0.145043319463729858E+01   -0.114799672365188599E+01   -0.278233534097671509E+01    0.179886564612388611E+04   -0.138714775443077087E+01    0.870017886161804199E+01    0.331696721911430359E+01   -0.820712953805923462E+00   -0.334097182750701904E+01   -0.256982596194162667E+08   -0.623060743175562948E+01    1
    0.180126371979713440E+04    0.738106966018676758E-01   -0.474197697639465510E+00    0.926418733596801758E+01    0.398903548717498779E+01   -0.229003599286079407E+01   -0.731115186214447021E+01    0.149732381105422974E+01   -0.205361473560333252E+01   -0.122956323623657227E+01    0.226840904355049133E+04   -0.185142646431922908E+01    0.864456915855407715E+01    0.135666683316230774E+01    0.275739222764968872E+00   -0.970585554838180542E+01   -0.237978367213631198E+08   -0.623260743175562393E+01    1
    0.184436395764350891E+04   -0.228685855865478516E+00   -0.110275820493698129E+01    0.571162545680999756E+01    0.440860301256179810E+01   -0.776179790496826172E+00   -0.562462872266769409E+01    0.148248481750488281E+01   -0.176644957065582275E+01   -0.270483487844467163E+01    0.193625357747077942E+04   -0.667128020524978771E+00    0.673118174076080322E+01    0.492186799645423889E+01   -0.169772377610206604E+01   -0.120273798704147339E+02   -0.220003671099014916E+08   -0.623460743175563081E+01    1
    0.144357800483703613E+04   -0.133909833431243896E+01   -0.171248642802238460E+01    0.942496037483215332E+01    0.367139351367950439E+01   -0.367899021506309509E+01   -0.856930816173553467E+01    0.143262690305709839E+01   -0.779598355293273926E-01   -0.235010343790054321E+01    0.208851614594459534E+04    0.610455930232998156E-01    0.654268860816955566E+01    0.194549265503883362E+01    0.841210126876831055E+00   -0.443562638759613037E+01   -0.217821183346444033E+08   -0.623660743175562082E+01    1
    0.178300011157989502E+04   -0.962931632995605469E+00   -0.912256854772567793E+00    0.550603950023651123E+01    0.388978368043899536E+01   -0.571780255436897278E+01   -0.149771175980567932E+02    0.141948860883712769E+01   -0.618659734725952148E+00   -0.152314406633377075E+01    0.210811504721641541E+04   -0.158883748650550838E+01    0.689884269237518311E+01    0.564034357666969299E+01   -0.149855813384056091E+01   -0.121128678917884827E+02   -0.211202341639029458E+08   -0.623860743175562416E+01    1
    0.124589964747428894E+04   -0.164431434869766235E+01   -0.219869804382324396E+00    0.696180844306945801E+01    0.124610602855682373E+01   -0.419674327969551086E+01   -0.762421172857284546E+01    0.149763679504394531E+01   -0.232868134975433350E+00   -0.210954040288925171E+01    0.205657809972763062E+04    0.208900636434554698E+00    0.743854534626007080E+01    0.729019254446029663E+00   -0.154583564400672913E+01   -0.111743492484092712E+02   -0.195775781112415753E+08   -0.624060743175563726E+01    1
    0.164623954892158508E+04    0.667191922664642334E+00   -0.168576430082321171E+01    0.585445201396942139E+01    0.212269285321235657E+01   -0.292444288730621338E+00   -0.132066290378570557E+02    0.145517283678054810E+01   -0.192927074432373047E+01   -0.265225785970687866E+01    0.215092185139656067E+04   -0.524469852447511098E-01    0.109307779073715210E+02    0.141461360454559326E+01   -0.588158315420150757E+01   -0.126108520627021790E+02   -0.195461106696431898E+08   -0.624260743175562549E+01    1
    0.127329716086387634E+04    0.131033051013946533E+01   -0.117852822542190561E+01    0.586382758617401123E+01    0.543723106384277344E+01   -0.483857622742652893E+01   -0.724518257379531860E+01    0.134540551900863647E+01   -0.855037629604339600E+00   -0.216621422767639160E+01    0.242545881867408752E+04   -0.180250729918479924E+01    0.680533409118652344E+01    0.193910333514213562E+01   -0.261323055624961853E+01   -0.107753341197967529E+02   -0.195062080490606949E+08   -0.624460743175562794E+01    1
    0.239950174093246460E+04    0.712225615978240967E+00   -0.109174365401268014E+01    0.562201356887817383E+01    0.208529680967330933E+01   -0.396719223260879517E+01   -0.403024733066558838E+01    0.140529614686965942E+01   -0.244468992948532104E+01   -0.116050529479980469E+01    0.249763232469558716E+04   -0.151853176355361930E+01    0.506447172164916992E+01    0.886790215969085693E+00    0.869622766971588135E+00   -0.100218343138694763E+02   -0.191697379045358859E+08   -0.624660743175561439E+01    1
    0.161559781432151794E+04    0.219073909521102905E+01   -0.569954031705856456E+00    0.576225519180297852E+01    0.336364367604255676E+01   -0.246755486726760864E+01   -0.119708693027496338E+02    0.148124545812606812E+01   -0.272364020347595215E+00   -0.132218939065933228E+01    0.234160634875297546E+04   -0.197107404470443948E+00    0.550411152839660645E+01    0.105094000697135925E+01   -0.235752439498901367E+01   -0.668116867542266846E+01   -0.183516339354310408E+08   -0.624860743175559463E+01    1
    0.170258963108062744E+04   -0.157407444715499878E+01   -0.179379271864891043E+01    0.627348852157592773E+01    0.422548162937164307E+01    0.103032419085502625E+01   -0.121152932047843933E+02    0.144178229570388794E+01   -0.200647544860839844E+01   -0.267335236072540283E+01    0.242231008410453796E+04   -0.177147942781448364E+01    0.106898597478866577E+02    0.988449245691299438E+00   -0.710909664630889893E-01   -0.344507431983947754E+01   -0.170354607642993033E+08   -0.625060743175561750E+01    1
    0.225726759433746338E+04   -0.943574130535125732E+00   -0.186526604294776921E+01    0.620680236816406250E+01    0.229671707749366760E+01    0.823752969503402710E+00   -0.102121648192405701E+02    0.134800857305526733E+01   -0.127325356006622314E+01   -0.292841666936874390E+01    0.225836068391799927E+04   -0.100229061245918283E+01    0.659528064727783203E+01    0.464551827311515808E+01   -0.437689161300659180E+01   -0.768747365474700928E+01   -0.170086963549105413E+08   -0.625260743175562173E+01    1
    0.118534037470817566E+04    0.596375942230224609E+00   -0.157646107673645020E+01    0.100630732774734497E+02    0.192649975419044495E+01   -0.186735829710960388E+01   -0.443943715095520020E+01    0.121955716609954834E+01   -0.545516610145568848E-01   -0.218859118223190308E+01    0.246185621619224548E+04   -0.155654344558715829E+01    0.101093159914016724E+02    0.574334996938705444E+01   -0.929743856191635132E+00   -0.889342838525772095E+01   -0.169012415694832727E+08   -0.625460743175560463E+01    1
    0.215471637248992920E+04   -0.121751111745834351E+01   -0.409889417886734053E+00    0.791391468048095703E+01    0.346859669685363770E+01   -0.495715945959091187E+00   -0.957536363601684570E+01    0.141525697708129883E+01   -0.169849008321762085E+01   -0.242491972446441650E+01    0.220130813121795654E+04   -0.143925002813339242E+01    0.856749570369720459E+01    0.447710248827934265E+01   -0.175475648045539856E+01   -0.520525103807449341E+01   -0.168356588760589957E+08   -0.625660743175562306E+01    1
    0.212239369750022888E+04    0.246181893348693848E+01   -0.383789956569671853E+00    0.655290925502777100E+01    0.261000716686248779E+01   -0.909956306219100952E+00   -0.262594074010848999E+01    0.143269872665405273E+01   -0.224041342735290527E-01   -0.217433577775955200E+01    0.222638428211212158E+04   -0.106220541000366220E+01    0.667733192443847656E+01    0.245425069332122803E+01   -0.800084978342056274E+00   -0.139248246550559998E+02   -0.155969916499668919E+08   -0.625860743175563883E+01    1
    0.131410795450210571E+04    0.878872156143188477E+00   -0.503442978858947843E+00    0.104149590730667114E+02    0.254104906320571899E+01   -0.538262969255447388E+01   -0.823622822761535645E+01    0.149941277503967285E+01   -0.190183424949645996E+01   -0.141408205032348633E+00    0.156227147579193115E+04   -0.104275457262992877E+01    0.718665909767150879E+01    0.273518243432044983E+01    0.609452068805694580E+00   -0.453509521484375000E+01   -0.155470207530157790E+08   -0.626060743175564038E+01    1
    0.224149951338768005E+04   -0.246494829654693604E+00   -0.345911663770675837E+00    0.563013851642608643E+01    0.511136034131050110E+01   -0.307500815391540527E+01   -0.837642681598663330E+01    0.134577244520187378E+01   -0.407464921474456787E+00   -0.823614299297332764E+00    0.230978426337242126E+04   -0.148483843803405779E+01    0.639296805858612061E+01    0.466149845719337463E+01    0.152453184127807617E-01   -0.114224634170532227E+02   -0.154089803702093028E+08   -0.626260743175563128E+01    1
    0.116858273744583130E+04   -0.174028646945953369E+01   -0.454402762651443526E+00    0.717221307754516602E+01    0.229541561007499695E+01   -0.369036367535591125E+01   -0.420011299848556519E+01    0.144256645441055298E+01   -0.117522490024566650E+01   -0.252603793144226074E+01    0.201745566725730896E+04   -0.130483439564704895E+01    0.539615905284881592E+01    0.341375935077667236E+01   -0.168620645999908447E-01   -0.482775843143463135E+01   -0.153410475165052824E+08   -0.626460743175563195E+01    1
