    0.415550908125081833E+03    0.102489300092602864E+01   -0.440470437593080799E+00    0.629241791767031344E+01    0.703573644637916162E+00   -0.194317245362499236E+01   -0.768339143092531085E+01    0.904749884163577267E+00   -0.369855981606659334E+01   -0.448333367700191587E+01   -0.140732527736979961E+03
    0.363803338333225838E+03    0.338057615844206349E+00   -0.183576071241381866E+00    0.549399916083005291E+01    0.309623593426633725E+01   -0.543044080878844770E+01   -0.137133456380812397E+02    0.906715459497914100E+00   -0.315795153263948425E+01   -0.450181499322624390E+01   -0.139360270431343451E+03
    0.432181206710774518E+03    0.116589692605060957E+01   -0.995967077581410010E+00    0.974525683227036410E+01    0.146399700342050521E+01   -0.330628504403959766E+01   -0.123148908363378240E+02    0.905135901189575875E+00   -0.707504182957263694E+00   -0.397825544290675515E+01   -0.138985014394921336E+03
    0.412901610162627094E+03    0.936000714931935818E+00   -0.835547437434889018E+00    0.589043925755927411E+01    0.529952857302379776E+01   -0.370815184904114803E+01   -0.110681447521594514E+02    0.904967581235935570E+00    0.125924417944685985E+01   -0.257377297241742609E+01   -0.138835822191319920E+03
    0.406071409628882691E+03    0.515487080692130561E+00   -0.637651953793900272E+00    0.700355400593166699E+01    0.571462939894337918E+01   -0.530360035215344983E+01   -0.930094185519140559E+01    0.905301317121316451E+00   -0.311328586073367619E+01   -0.267064743295486151E+01   -0.138500755869076926E+03
    0.456739544738793143E+03    0.131456955068267689E+01   -0.470651651781581304E+00    0.534239096112656764E+01    0.503180922892986615E+01   -0.205742253178288337E+01   -0.134646543467905211E+02    0.904283036659089934E+00   -0.748111590797825521E+00   -0.227064044953372690E+01   -0.137748874721152561E+03
    0.377178373957326698E+03    0.388315103564507602E+00   -0.371746794503743594E+00    0.512720850012675644E+01    0.222864820254591667E+01   -0.235566310370586640E+01   -0.588957535161237367E+01    0.906096583593301252E+00   -0.393434024577403374E+01   -0.379524267389918180E+01   -0.137712517210207011E+03
    0.370423360569664737E+03    0.581549511403417263E+00   -0.252684294298300971E+00    0.941606885703290430E+01    0.528849551610736057E+01   -0.548433843671443100E-01   -0.828549521845300774E+01    0.905748710628239140E+00    0.127707282951748624E+01   -0.396940169588092662E+01   -0.137688039707171754E+03
    0.394762177007761011E+03    0.950769379385768332E+00   -0.245616055012225942E+00    0.614951244477619952E+01    0.175354983519694163E+01   -0.591168325591115806E+01   -0.113651393777465479E+02    0.904824235493111639E+00   -0.303167897392208063E+01   -0.329972924577444715E+01   -0.137356433902136928E+03
    0.501240584413335341E+03    0.128284535857378401E+01   -0.760533606538656093E+00    0.547547309739237598E+01    0.250572753326338526E+01    0.380621573834671878E-01   -0.631546535446523194E+01    0.902708531898505084E+00   -0.226069837057818823E+01   -0.212197025243469417E+01   -0.137348945934254004E+03
    0.395925201055204241E+03    0.658427318924751592E+00   -0.433875559163469759E+00    0.979865974264633799E+01    0.157962467269819529E+01   -0.555128103478248747E+01   -0.563860611238951570E+01    0.905221089866841022E+00   -0.181644950004059025E+01   -0.209458859309019774E+01   -0.137341225966255934E+03
    0.474998607339481566E+03    0.124045971499183683E+01   -0.612463008247801088E+00    0.635827226178869598E+01    0.512928871591301228E+01   -0.216978597823476260E+01   -0.106677816300968153E+02    0.903685255010460375E+00   -0.620823147772235906E+00   -0.262900948317113281E+01   -0.137166839738372602E+03
    0.486892544685459711E+03    0.129200092174224146E+01   -0.635333000363426992E+00    0.718635184427525253E+01    0.324698005377785925E+01   -0.393363285379597327E+01   -0.476233164862714631E+01    0.903164614665949550E+00   -0.377845702345957157E+01   -0.370916291672930321E+01   -0.137095913375062167E+03
    0.427526242308857036E+03    0.117046759091278663E+01   -0.706307235711971071E+00    0.514016605211566890E+01    0.501392364964445658E+01   -0.340394819391812220E+01   -0.805025727921715628E+01    0.905124217507951023E+00    0.752812533612658541E+00   -0.274456943104556927E+01   -0.137092237387820688E+03
    0.398972664618333283E+03    0.105161786371161137E+01   -0.555055680766715298E+00    0.539597378685226747E+01    0.233155740960022628E+01    0.369197723689034696E+00   -0.541740184111566236E+01    0.905463601875405866E+00   -0.496809343154228422E+00   -0.404351376583306799E+01   -0.137051426731841360E+03
    0.382136520661181748E+03    0.482691002893880228E+00   -0.219453989153508333E+00    0.710133694920746450E+01    0.295099960496180502E+01    0.446967682386813614E+00   -0.126978092466670951E+02    0.905607271170982275E+00   -0.970214567276816986E+00   -0.458921569595667300E+01   -0.136999751227847810E+03
    0.378929645570700643E+03    0.952129032030615718E+00   -0.495898435212817956E+00    0.783511242357405191E+01    0.177226916213284347E+01   -0.543175536682266635E+01   -0.128868145540386490E+02    0.905851426790900360E+00    0.165419915721281896E+01   -0.342139352537108010E+01   -0.136997010472425018E+03
    0.443158318358986548E+03    0.112397846047440897E+01   -0.801580282022115176E+00    0.607831230576150716E+01    0.386810860768782483E+01   -0.129826370965497073E+01   -0.109679787054484734E+02    0.904167547841917441E+00    0.207531794554262738E+00   -0.435696670372762185E+01   -0.136786628712554545E+03
    0.458758655212075041E+03    0.109588468164627173E+01   -0.765674510081561399E+00    0.853869997910518563E+01    0.243066209311254511E+01   -0.402132296544825607E+01   -0.104398274358927736E+02    0.904085247926384783E+00   -0.327028737741525788E+01   -0.237246737012171405E+01   -0.136737762385369081E+03
    0.465642452583157194E+03    0.138125783692506587E+01   -0.508030637069721847E+00    0.864696650166223790E+01    0.448705321051315487E+01   -0.538292981408951299E+01   -0.805085623672718320E+01    0.904142038200689724E+00   -0.361710271373518433E+01   -0.362474009412497411E+01   -0.136736083078577394E+03
    0.448051579318920858E+03    0.848214562107415304E+00   -0.926437457669315068E+00    0.696627881451760533E+01    0.971155265635220921E+00   -0.374836247435013359E+01   -0.790535516124789517E+01    0.904134618496495457E+00    0.625369944551792400E-01   -0.430877802380135755E+01   -0.136733944267757067E+03
    0.498175370304240460E+03    0.128780135156270603E+01   -0.542492836170864967E+00    0.104114744883634831E+02    0.277695396883569634E+01   -0.180126448203422829E+01   -0.118196852207016221E+02    0.902375335021328273E+00    0.236763826301438662E+00   -0.165617532876692541E+01   -0.136730022525481047E+03
    0.426992816849928261E+03    0.118501882468552155E+01   -0.549525077452378330E+00    0.657212945070855881E+01    0.516691795763675721E+01   -0.305880201695397158E+01   -0.134268776764305500E+02    0.904394383911413358E+00   -0.342810033701811889E+01   -0.356500444408055728E+01   -0.136727384752195292E+03
    0.382765478280822549E+03    0.804624838985901647E+00   -0.180496702149164356E+00    0.710694709964900628E+01    0.103374352516224710E+01   -0.201518687159652465E+01   -0.145573079254289475E+02    0.905233837899618532E+00    0.169798234219643707E+01   -0.461603343979183833E+01   -0.136709444443544754E+03
    0.481658595045649747E+03    0.114871456847885067E+01   -0.999520956446095177E+00    0.834889920954030273E+01    0.565689688301590898E+01   -0.582259795233344590E+00   -0.981439227294235650E+01    0.904029077006998194E+00   -0.798071500693565028E+00   -0.365056405467797518E+01   -0.136622671590933692E+03
    0.450824054294111761E+03    0.914867580250812829E+00   -0.515296323321319472E+00    0.105111586567163755E+02    0.486052118644875808E+01   -0.696271598798051450E+00   -0.600536813185693141E+01    0.903297766441071959E+00    0.197892528372720999E+01   -0.299243949899384010E+01   -0.136569517920285165E+03
    0.434700221068336418E+03    0.634685733075951219E+00   -0.522080726999902600E+00    0.676327474362821413E+01    0.745798086113528047E+00   -0.507293100896585081E+01   -0.847112765512798660E+01    0.904336647900160440E+00   -0.430170807533777211E+01   -0.451535752854257844E+01   -0.136539542842524554E+03
    0.532349916738256638E+03    0.150885595628131597E+01   -0.104484464063652238E+01    0.931010133815613727E+01    0.513526035744410603E+01   -0.538678463821282882E+01   -0.552436503274604007E+01    0.904037946309392382E+00   -0.240115906681591307E+01   -0.321008891750461833E+01   -0.136478412251130663E+03
    0.466566123051955969E+03    0.134287299186428388E+01   -0.837843583606113551E+00    0.567481293993668068E+01    0.305808728861717993E+01   -0.291040911809059644E+01   -0.104456964927727967E+02    0.904896434608993827E+00   -0.226960754805937714E+01   -0.306199164062844531E+01   -0.136470562313525988E+03
