    0.590755569934844971E+03    0.653909027576446533E+00   -0.947993695735933617E-01    0.530545139312744141E+01    0.489034888148307800E+01   -0.404571747779846191E+01   -0.120625655055046082E+02    0.148558992147445679E+01   -0.210481607913970947E+01   -0.135332107543945312E+01   -0.396801649114680290E+08   -0.621460743175560815E+01    1
    0.441136014461517334E+03    0.124815422296524048E+01   -0.857834321260452448E+00    0.106144628524780273E+02    0.168919569253921509E+01   -0.337160289287567139E+00   -0.794586324691772461E+01    0.149089938402175903E+01    0.146533572673797607E+01   -0.167276304960250854E+01   -0.369418332559562400E+08   -0.621660743175561681E+01    1
    0.547870266437530518E+03    0.114355164766311646E+01   -0.965728390216827437E+00    0.776869738101959229E+01    0.365735930204391479E+01   -0.570766022801399231E+01   -0.672576266527175903E+01    0.148095434904098511E+01   -0.288992875814437866E+01   -0.424598658084869385E+01   -0.368688132707366124E+08   -0.621860743175561392E+01    1
    0.415417224168777466E+03   -0.498387336730957031E+00   -0.130487501621246560E+00    0.912089407444000244E+01    0.321281442046165466E+01   -0.130577391386032104E+01   -0.103429999947547913E+02    0.149598246812820435E+01   -0.379159867763519287E+01   -0.180682861804962158E+01   -0.366892832134013027E+08   -0.622060743175561814E+01    1
    0.594972646236419678E+03    0.160094189643859863E+01   -0.110646335482597369E+01    0.830685973167419434E+01    0.240828594565391541E+01   -0.498419612646102905E+00   -0.120263810753822327E+02    0.148009043931961060E+01    0.200373530387878418E+00    0.137871450185775757E+01   -0.361254282277195230E+08   -0.622260743175562414E+01    1
    0.504812783002853394E+03   -0.445888459682464600E+00   -0.507639646530155808E-02    0.996663784980773926E+01    0.147001776099205017E+01   -0.229684567451477051E+01   -0.306223130226135254E+01    0.145448374748229980E+01   -0.167181611061096191E+00   -0.181179285049438477E+01   -0.357031471991544589E+08   -0.622460743175562925E+01    1
    0.420436871051788330E+03    0.164073693752288818E+01   -0.183732545375823975E+01    0.868314540386199951E+01    0.527631822228431702E+01   -0.976973533630371094E+00   -0.375007486343383789E+01    0.149574011564254761E+01   -0.317008411884307861E+01    0.170529365539550781E+01   -0.356737853959323540E+08   -0.622660743175562548E+01    1
    0.369972538948059082E+03   -0.554472923278808594E+00    0.191414994001388283E+00    0.590763807296752930E+01    0.453548428416252136E+01   -0.329272171854972839E+01   -0.471331000328063965E+01    0.149220651388168335E+01   -0.454900544881820679E+01   -0.310335320234298706E+01   -0.355360444701910615E+08   -0.622860743175562526E+01    1
    0.422000133991241455E+03    0.287871539592742920E+00    0.187923705577849987E+00    0.108737459182739258E+02    0.273491722345352173E+01   -0.591327926516532898E+01   -0.505756652355194092E+01    0.147541779279708862E+01   -0.167097312211990356E+01   -0.281313586235046387E+01   -0.350308607989225090E+08   -0.623060743175562948E+01    1
    0.396082895994186401E+03   -0.661330640316009521E+00   -0.173230713605880737E+01    0.791455841064453125E+01    0.115841826796531677E+01   -0.303791722655296326E+01   -0.124267971515655518E+02    0.149241322278976440E+01   -0.462154048681259155E+01   -0.319893991947174072E+01   -0.346932515802919865E+08   -0.623260743175562393E+01    1
    0.425780564546585083E+03    0.570281922817230225E+00   -0.903014475107193126E+00    0.101064832210540771E+02    0.408060634136199951E+01   -0.588474547863006592E+01   -0.358162951469421387E+01    0.145821291208267212E+01   -0.366870951652526855E+01    0.911277234554290771E+00   -0.346723103048023134E+08   -0.623460743175563081E+01    1
    0.486440742015838623E+03   -0.549150705337524414E-01   -0.110535141229629508E+01    0.916200768947601318E+01    0.356452238559722900E+01   -0.101182213425636292E+01   -0.129140456318855286E+02    0.147573715448379517E+01   -0.105419164896011353E+01    0.106647855043411255E+01   -0.345151648977265358E+08   -0.623660743175562082E+01    1
    0.596830505132675171E+03    0.894294559955596924E+00   -0.728502696752548307E+00    0.102054681777954102E+02    0.458723351359367371E+01   -0.396972155570983887E+01   -0.142633278369903564E+02    0.145491170883178711E+01   -0.307325989007949829E+01   -0.487136179208755493E+01   -0.340946473726324290E+08   -0.623860743175562416E+01    1
    0.306753784418106079E+03    0.262762784957885742E+00   -0.115162308216094988E+01    0.983406019210815430E+01    0.357906275987625122E+01   -0.525364181399345398E+01   -0.951575905084609985E+01    0.148493820428848267E+01   -0.608137547969818115E+00   -0.354445934295654297E+01   -0.339714407687032521E+08   -0.624060743175563726E+01    1
    0.569175910949707031E+03    0.486099600791931152E+00   -0.133201317191123980E+01    0.869012522697448730E+01    0.323294717073440552E+01   -0.291479489207267761E+01   -0.666184675693511963E+01    0.145591276884078979E+01   -0.337201255559921265E+01   -0.159952205419540405E+01   -0.335013000301181376E+08   -0.624260743175562549E+01    1
