    0.113482443823960148E+04    0.200416860062956381E+01   -0.502843369568816367E+00    0.955453372786057464E+01    0.380349846991303275E+01   -0.584497458007045445E+00   -0.106814952603733229E+02    0.103347264760049318E+01   -0.250765693875814266E+01   -0.882473462899298955E+00    0.142626790124684680E+04   -0.104467150138000187E+01    0.595581813470920540E+01    0.824939056901423662E+00   -0.179571499404907087E+01   -0.133401369497383300E+02   -0.418349805810250643E+02
    0.122536194156351758E+04    0.194681436328374602E+01   -0.121223096697979349E+01    0.703495483363223784E+01    0.516942142867970666E+01   -0.109949095375709938E+01   -0.789688701097163115E+01    0.102349405661317805E+01   -0.922585617569771976E+00   -0.140883127821053256E+01    0.129191473545828012E+04   -0.177180564476420788E+01    0.106659680296958985E+02    0.517359209288366628E+01   -0.368156395508390410E+01   -0.912910031117747067E+01   -0.409163972261115703E+02
    0.119941890833913772E+04    0.212597737428063027E+01   -0.174475641145696692E+00    0.525409684009409172E+01    0.825037992390414754E+00    0.312613089264404564E+00   -0.620799996041492719E+01    0.103061973355224135E+01   -0.106313852961006505E+01   -0.819116595106382572E+00    0.154254638713691293E+04   -0.144590825729356465E+01    0.800649367545651813E+01    0.913612644634401505E+00   -0.213337750167160944E+01   -0.733147160431661149E+01   -0.407829797022359131E+02
    0.108830832840248149E+04    0.193928928886299712E+01   -0.877850980745441545E+00    0.101756750931067010E+02    0.324347851508021501E+01    0.108480094264349081E+01   -0.107190763047651600E+02    0.103083674626258315E+01   -0.202094942719936910E+01   -0.184588062350747162E+01    0.139663473910827656E+04   -0.196175677831677442E+01    0.100943395382387422E+02    0.291749227806104861E+01    0.580471818609050061E+00   -0.968121142307065874E+01   -0.406869641251745264E+02
    0.113986134456521222E+04    0.210764502539671739E+01   -0.470669942348915127E+00    0.644890681808479194E+01    0.561099114611078864E+01   -0.317355744312063281E+01   -0.131800875482766333E+02    0.102942802202757644E+01   -0.618189817121452379E+00   -0.666919664561065773E+00    0.156099890916759887E+04   -0.762891985461642941E+00    0.101734626662388798E+02    0.580157981090124952E+01   -0.212152469961797241E+01   -0.874602104273737524E+01   -0.403513136812637185E+02
    0.108002870367684272E+04    0.195682227770564676E+01   -0.520091576925809429E+00    0.570911953097722957E+01    0.441687373770954217E+01   -0.222182813233501486E+01   -0.134525704153435850E+02    0.102457396932001399E+01   -0.124568588177095663E+01   -0.171711335701475853E+01    0.143252544199027807E+04   -0.271199032821594743E+00    0.787691668005283674E+01    0.501428486912043248E+01   -0.472949716962370204E+01   -0.782595868231489700E+01   -0.401624416883452824E+02
    0.107105084775112527E+04    0.192479095726452520E+01   -0.949240242361741871E+00    0.538271448574191069E+01    0.141305612160577665E+01   -0.262668276380392918E+01   -0.856086054681637165E+01    0.103054820579524975E+01   -0.232215632209920608E+01   -0.738718338874978286E+00    0.146756758004603125E+04   -0.121869798887251601E+01    0.962165350179596501E+01    0.509726076777480852E+01   -0.261722686100377766E+01   -0.367291955496637890E+01   -0.400499190658827331E+02
    0.112284895272269614E+04    0.197631258412878541E+01   -0.544020564980872701E+00    0.907840758572855044E+01    0.465514319402600929E+01   -0.283469555717609900E+00   -0.757292508056157221E+01    0.103327806555394952E+01   -0.241284695615536826E+01   -0.720827514530392399E+00    0.136415283332740364E+04   -0.160098085462511763E+01    0.851036914191215743E+01    0.539143040571114263E+01    0.998600037649664429E+00   -0.704389227082752001E+01   -0.400308349210721630E+02
    0.107604373512203802E+04    0.205412060405237273E+01   -0.954439808844185444E+00    0.519516789825155367E+01    0.369459291264196121E+01    0.720995633906616362E+00   -0.395236734506358722E+01    0.103157725815388868E+01   -0.165730916921901894E+01   -0.910119651092046400E+00    0.148646081460201367E+04   -0.119878993327395400E+01    0.107646257004512407E+02    0.448024054823198181E+01   -0.477786339513983371E+01   -0.109560105868435045E+02   -0.399815343361974982E+02
    0.117053331861455717E+04    0.212380950663414758E+01   -0.701748519438872620E+00    0.602069103155342322E+01    0.148655063199293247E+01    0.298620450983403174E+00   -0.286410143929360217E+01    0.103116349158027054E+01   -0.195377370060837707E+01   -0.190330255473766563E+01    0.163670447038356565E+04   -0.102098293920808958E+01    0.975982406482238041E+01    0.260007344893813697E+01   -0.137003078961461533E+01   -0.989177930379452519E+01   -0.399678027251185028E+02
