    0.120750266101157376E+04    0.205389077587408764E+01   -0.797883775757428859E+00    0.529721753872823697E+01    0.204498388418970656E+01    0.403445321467120088E+00   -0.121958032683319537E+02    0.102955761715596950E+01   -0.119808020216143007E+01   -0.272714888353633000E+00    0.153300802709288268E+04   -0.106456733249928703E+01    0.933221727282338698E+01    0.356089816178030993E+01    0.882096021057540369E+00   -0.393058745017679101E+01    0.797718832443691326E+03
    0.112172227300105055E+04    0.173677806904983756E+01   -0.228343542634467767E+00    0.922385177153690705E+01    0.250576759412121897E+01   -0.478487965091200884E+01   -0.760765818646945302E+01    0.102654930655462984E+01   -0.828808172290783407E+00   -0.697376023487077834E+00    0.128478689481893389E+04   -0.482074783203257029E+00    0.915273036309703691E+01    0.432017032451486127E+01   -0.412319556824492217E+01   -0.990069878994222385E+01    0.798455918742072527E+03
    0.190786216906333175E+04    0.205389038169127414E+01   -0.154486618639908801E+01    0.764962398883868921E+01    0.596037856519236708E+01   -0.184126048731300518E+01   -0.303434209917459974E+01    0.101494426979763697E+01   -0.229469965140692445E+01   -0.228049236801804511E+01    0.217022678237173386E+04   -0.820734989860668396E+00    0.956932706228314700E+01    0.166371509862389533E+01   -0.587366262387764593E+01   -0.653290539683267113E+01    0.798581952461892342E+03
    0.114057941968618297E+04    0.180499590454944681E+01   -0.934171011561750753E+00    0.799765219618681478E+01    0.323029346498579573E+01   -0.147290539221695305E+01   -0.738688613677481332E+01    0.103292558654165711E+01   -0.267653663761597516E+01   -0.242473493901783854E+01    0.130707518691225641E+04   -0.484255306395925844E+00    0.746376578794104351E+01    0.777276216290778255E+00    0.496511495998020358E+00   -0.894833732826806560E+01    0.798605516050677352E+03
    0.169616023133565523E+04    0.248568076511041713E+01   -0.170437429926359041E+01    0.734478337127532299E+01    0.521027557277992859E+01    0.474909769281648408E-01   -0.121832639949704191E+02    0.103624332062206470E+01   -0.221567755022393476E+01   -0.910030103230102583E+00    0.202446398056405951E+04   -0.419995637439464442E+00    0.523774129374242925E+01    0.425079111977429847E+01   -0.344887348919673853E+01   -0.265404402421568619E+01    0.798971422148150396E+03
    0.102783340001593183E+04    0.177742899696772128E+01   -0.144908533716693855E+01    0.764809717739669814E+01    0.472195904798970822E+01   -0.357935287606681785E+01   -0.662800135800235246E+01    0.103089937517924168E+01   -0.233103664099348062E+01   -0.210881785935411870E+01    0.131821013802093466E+04   -0.148607359059932409E+01    0.608455221039513816E+01    0.512172998647849109E+01   -0.402670357800689871E+01   -0.411577500466832724E+01    0.799044317461908008E+03
    0.205765495604813214E+04    0.254712343522870821E+01   -0.138951878260459294E+01    0.867090916169814641E+01    0.218881072645856900E+01    0.208977264764484971E+00   -0.100920432618392333E+02    0.102973249755503904E+01   -0.178836570920934879E+01   -0.125900614086565410E+01    0.236020608430477751E+04   -0.163144133399279334E+01    0.603840460396648826E+01    0.164090381488033166E+01   -0.990154398434662575E+00   -0.149067811979640616E+02    0.799228695050227657E+03
    0.138614273573007517E+04    0.194285786243564385E+01   -0.187597726631416295E+01    0.790405099270409295E+01    0.588893971568746899E+01    0.113695988575143403E+00   -0.584473485945971660E+01    0.102060754622761141E+01   -0.752249476854865762E+00   -0.922526989367437267E+00    0.150779541679144268E+04   -0.405974067948155382E+00    0.899417179229471841E+01    0.398569923021516415E+01    0.423998392220302556E+00   -0.521399089717581177E+01    0.799244802223276793E+03
    0.104273076275599556E+04    0.168276571769376471E+01   -0.135326264914107552E+01    0.109307677134410923E+02    0.302708977229706377E+01   -0.509549276559017539E+01   -0.977121469809062759E+01    0.103086241217638652E+01   -0.293754093912933056E+01   -0.103945461381612692E+01    0.124313759198004345E+04   -0.554668276767568802E+00    0.955496464498191145E+01    0.110759818764232976E+01   -0.241654644115305040E+01   -0.592292130844071885E+01    0.799259855562384587E+03
    0.123721021810994353E+04    0.208235197069343947E+01   -0.102303596836077437E+01    0.532178888987499210E+01    0.107426523270386909E+01   -0.169115644907355023E+01   -0.123041273314201405E+02    0.103471835472877638E+01   -0.284861776040622061E+01   -0.260931523657153841E+01    0.165730499120073978E+04   -0.128064302756928461E+01    0.758499188263029644E+01    0.256271262188667981E+01   -0.442399751062329649E+00   -0.654711997384521283E+01    0.799263844742997321E+03
