    0.537479388713836670E+03    0.756846845149993896E+00   -0.461201775074005171E+00    0.771896028518676758E+01    0.190262094140052795E+01   -0.171370169520378113E+01   -0.121374596357345581E+02    0.149623894691467285E+01    0.167389565706253052E+01   -0.149593365192413330E+01   -0.281737430880104564E+08   -0.621460743175560815E+01    1
    0.400651663541793823E+03    0.510464787483215332E+00   -0.532680171728134200E+00    0.672676360607147217E+01    0.465379062294960022E+01   -0.448501020669937134E+00   -0.852792829275131226E+01    0.149945175647735596E+01    0.521429181098937988E-01   -0.421260589361190796E+01   -0.278005340198472925E+08   -0.621660743175561681E+01    1
    0.569210618734359741E+03    0.120711493492126465E+01   -0.100735419392585746E+01    0.108684262037277222E+02    0.564666470885276794E+01   -0.436513996124267578E+01   -0.302230119705200195E+01    0.146534347534179688E+01   -0.175593376159667969E+01   -0.237897080183029175E+01   -0.271780288094206080E+08   -0.621860743175561392E+01    1
    0.435229772329330444E+03   -0.395879566669464111E+00   -0.137917647957801837E+01    0.105021455287933350E+02    0.352229419350624084E+01   -0.465588784217834473E+01   -0.131687445640563965E+02    0.149534738063812256E+01   -0.437650108337402344E+01   -0.101209914684295654E+01   -0.266241533751986548E+08   -0.622060743175561814E+01    1
    0.569591671228408813E+03    0.811492979526519775E+00   -0.140821502804756182E+01    0.667465901374816895E+01    0.112005317211151123E+01   -0.223048737645149231E+01   -0.149119316935539246E+02    0.147644829750061035E+01   -0.173680698871612549E+01   -0.286353337764739990E+01   -0.264102740886374116E+08   -0.622260743175562414E+01    1
    0.353187257051467896E+03   -0.147181570529937744E+00   -0.124083447456359908E+00    0.712347304821014404E+01    0.329918137192726135E+01   -0.493196940422058105E+01   -0.952693176269531250E+01    0.149426370859146118E+01   -0.115241944789886475E+01   -0.362303090095520020E+01   -0.263918213328447714E+08   -0.622460743175562925E+01    1
    0.336964058876037598E+03    0.544603049755096436E+00   -0.940184420347213834E+00    0.589087462425231934E+01    0.169284012913703918E+01   -0.326954162120819092E+01   -0.138455386161804199E+02    0.149198389053344727E+01   -0.991597592830657959E+00    0.144163149595260620E+01   -0.261859218862362914E+08   -0.622660743175562548E+01    1
    0.537231034040451050E+03   -0.763228952884674072E+00    0.684497237205503595E-01    0.686451900005340576E+01    0.476006740331649780E+01   -0.244165277481079102E+01   -0.130549989342689514E+02    0.148394179344177246E+01   -0.945176720619201660E+00   -0.369679594039916992E+01   -0.260519213367300443E+08   -0.622860743175562526E+01    1
    0.579888099431991577E+03    0.186597007513046265E+01    0.238239961862563909E+00    0.546902716159820557E+01    0.473540475964546204E+01   -0.157522729039192200E+01   -0.560031825304031372E+01    0.148166251182556152E+01   -0.303633230924606323E+01    0.169174695014953613E+01   -0.256711495143904313E+08   -0.623060743175562948E+01    1
    0.338436466455459595E+03    0.102832871675491333E+01   -0.629358714818954557E+00    0.613298010826110840E+01    0.214470961689949036E+01   -0.456685683131217957E+01   -0.129379314780235291E+02    0.148325765132904053E+01   -0.166877180337905884E+01   -0.338570278882980347E+01   -0.253965736874750145E+08   -0.623260743175562393E+01    1
