    0.318970010280082818E+03   -0.847884310827779686E+01   -0.318373940831215307E+01   -0.573961214122783225E+01   -0.208065253680816475E+01   -0.400235109025693774E+02    0.920445767193626585E+00   -0.489983979760395130E+02
    0.324265448724311909E+03   -0.339436843070427052E+01   -0.344481986733470258E+01   -0.756034941272945549E+01   -0.153512059009922197E+01   -0.352074664850473482E+02    0.920874910516180645E+00   -0.485313798300423400E+02
    0.368096023111072157E+03   -0.104269298559730359E+02   -0.236260983451875362E+01   -0.878667795651455918E+01   -0.267687722962262775E+01   -0.436959613650018923E+02    0.919566449283407805E+00   -0.480659224605326258E+02
    0.370770491009604541E+03   -0.278462921997987856E+01   -0.577705782614164498E+01   -0.105635854242100109E+02   -0.291711843578753971E+01   -0.427445805813795729E+02    0.919826639194045281E+00   -0.477807396855511968E+02
    0.297466477626427491E+03   -0.919027996773738209E+01   -0.477027155401457570E+01   -0.118088395060977902E+02   -0.275147802540198860E+01   -0.415299810387660600E+02    0.922576018166824441E+00   -0.476196007124875393E+02
    0.358172845929865787E+03   -0.710324266349102196E+01   -0.172605300955124896E+01   -0.774286203850682320E+01   -0.195648998150243791E+01   -0.340654050314151249E+02    0.921683177474436954E+00   -0.474203938352522414E+02
    0.340642235873008701E+03   -0.117447289570113185E+02   -0.714825019579075072E+01   -0.929901951645868685E+01   -0.256675958171272356E+01   -0.301439889814485085E+02    0.920269366625660723E+00   -0.472638544320485323E+02
    0.306809662345577294E+03   -0.231823112723301605E+01   -0.827216069812072341E+01   -0.109698881173971596E+02   -0.264908019400694172E+01   -0.340166433789433995E+02    0.921946352255866297E+00   -0.468083905372928228E+02
    0.274779394782728446E+03   -0.872883691077381840E+01   -0.302360050788040269E+01   -0.813353522631239834E+01   -0.193950972436976166E+01   -0.309473695065737218E+02    0.922282165375108764E+00   -0.467792399943415234E+02
    0.376136360940714724E+03   -0.109521055371076663E+02   -0.390505894119449515E+01   -0.883440305729549813E+01   -0.333932290471258142E+01   -0.419573668806957230E+02    0.920765831324223516E+00   -0.467619645411015554E+02
    0.307012605527332312E+03   -0.629870221207535597E+01   -0.380566837027119220E+01   -0.913251714292382211E+01   -0.257395276242640492E+01   -0.422227612722657852E+02    0.922083187085639966E+00   -0.466597967258404509E+02
    0.310200626416836712E+03   -0.909718377958683355E+01   -0.103500481664046369E+02   -0.103223103558231504E+02   -0.237129628886223642E+01   -0.301663725455731964E+02    0.920837251606594243E+00   -0.465665940907649443E+02
