250.0000000000 0.9769759182
243.9024390244 0.9769819996
238.0952380952 0.9769942642
232.5581395349 0.9770125837
227.2727272727 0.9770368940
222.2222222222 0.9770672245
217.3913043478 0.9771034128
212.7659574468 0.9771453128
208.3333333333 0.9771928249
204.0816326531 0.9772458375
200.0000000000 0.9773041651
196.0784313725 0.9773675840
192.3076923077 0.9774357287
188.6792452830 0.9775085414
185.1851851852 0.9775856479
181.8181818182 0.9776667246
178.5714285714 0.9777514528
175.4385964912 0.9778394770
172.4137931034 0.9779304752
169.4915254237 0.9780238444
166.6666666667 0.9781193440
163.9344262295 0.9782165505
161.2903225806 0.9783150646
158.7301587302 0.9784143165
156.2500000000 0.9785138183
153.8461538462 0.9786131425
151.5151515152 0.9787118419
149.2537313433 0.9788098724
147.0588235294 0.9789062180
144.9275362319 0.9790007188
142.8571428571 0.9790930427
140.8450704225 0.9791827854
138.8888888889 0.9792696543
136.9863013699 0.9793534019
135.1351351351 0.9794337584
133.3333333333 0.9795103856
131.5789473684 0.9795831052
129.8701298701 0.9796519397
128.2051282051 0.9797166996
126.5822784810 0.9797775059
125.0000000000 0.9798339561
123.4567901235 0.9798862661
121.9512195122 0.9799344243
120.4819277108 0.9799784803
119.0476190476 0.9800185945
117.6470588235 0.9800549230
116.2790697674 0.9800876721
114.9425287356 0.9801169762
113.6363636364 0.9801430896
112.3595505618 0.9801663574
111.1111111111 0.9801868667
109.8901098901 0.9802049596
108.6956521739 0.9802208701
107.5268817204 0.9802348845
106.3829787234 0.9802475117
105.2631578947 0.9802589449
104.1666666667 0.9802694671
103.0927835052 0.9802796304
102.0408163265 0.9802895684
101.0101010101 0.9802995961
100.0000000000 0.9803100233
99.0099009901 0.9803211158
98.0392156863 0.9803331297
97.0873786408 0.9803465108
96.1538461538 0.9803613264
95.2380952381 0.9803777334
94.3396226415 0.9803959792
93.4579439252 0.9804160990
92.5925925926 0.9804380405
91.7431192661 0.9804620712
90.9090909091 0.9804881117
90.0900900901 0.9805159822
89.2857142857 0.9805455256
88.4955752212 0.9805766004
87.7192982456 0.9806089608
86.9565217391 0.9806423287
86.2068965517 0.9806765233
85.4700854701 0.9807110280
84.7457627119 0.9807455313
84.0336134454 0.9807797056
83.3333333333 0.9808129947
82.6446280992 0.9808450647
81.9672131148 0.9808755752
81.3008130081 0.9809040110
80.6451612903 0.9809300656
80.0000000000 0.9809532562
79.3650793651 0.9809735632
78.7401574803 0.9809905627
78.1250000000 0.9810040665
77.5193798450 0.9810137665
76.9230769231 0.9810196602
76.3358778626 0.9810216607
75.7575757576 0.9810196691
75.1879699248 0.9810137709
74.6268656716 0.9810040410
74.0740740741 0.9809904910
73.5294117647 0.9809733659
72.9927007299 0.9809527024
72.4637681159 0.9809287552
71.9424460432 0.9809015165
71.4285714286 0.9808712324
70.9219858156 0.9808380152
70.4225352113 0.9808021858
69.9300699301 0.9807639552
69.4444444444 0.9807232671
68.9655172414 0.9806802321
68.4931506849 0.9806349221
68.0272108844 0.9805874241
67.5675675676 0.9805377987
67.1140939597 0.9804859576
66.6666666667 0.9804320397
66.2251655629 0.9803761144
65.7894736842 0.9803179688
65.3594771242 0.9802576216
64.9350649351 0.9801955102
64.5161290323 0.9801309506
64.1025641026 0.9800641876
63.6942675159 0.9799951708
63.2911392405 0.9799240729
62.8930817610 0.9798508455
62.5000000000 0.9797755313
62.1118012422 0.9796984105
61.7283950617 0.9796196416
61.3496932515 0.9795393409
60.9756097561 0.9794577505
60.6060606061 0.9793750216
60.2409638554 0.9792915590
59.8802395210 0.9792076936
59.5238095238 0.9791237826
59.1715976331 0.9790401487
58.8235294118 0.9789572519
58.4795321637 0.9788755510
58.1395348837 0.9787955781
57.8034682081 0.9787179336
57.4712643678 0.9786431085
57.1428571429 0.9785715163
56.8181818182 0.9785037496
56.4971751412 0.9784403857
56.1797752809 0.9783818854
55.8659217877 0.9783287632
55.5555555556 0.9782817026
55.2486187845 0.9782411143
54.9450549451 0.9782074358
54.6448087432 0.9781809618
54.3478260870 0.9781621826
54.0540540541 0.9781513026
53.7634408602 0.9781484700
53.4759358289 0.9781537289
53.1914893617 0.9781669879
52.9100529101 0.9781885342
52.6315789474 0.9782179838
52.3560209424 0.9782550592
52.0833333333 0.9782992965
51.8134715026 0.9783502427
51.5463917526 0.9784075368
51.2820512821 0.9784702131
51.0204081633 0.9785377367
50.7614213198 0.9786091056
50.5050505051 0.9786835849
50.2512562814 0.9787600974
50.0000000000 0.9788376096
49.7512437811 0.9789153863
49.5049504950 0.9789922939
49.2610837438 0.9790673377
49.0196078431 0.9791394825
48.7804878049 0.9792077782
48.5436893204 0.9792713295
48.3091787440 0.9793292581
48.0769230769 0.9793807685
47.8468899522 0.9794251516
47.6190476190 0.9794618046
47.3933649289 0.9794903239
47.1698113208 0.9795102799
46.9483568075 0.9795215532
46.7289719626 0.9795236781
46.5116279070 0.9795167489
46.2962962963 0.9795009011
46.0829493088 0.9794761997
45.8715596330 0.9794428799
45.6621004566 0.9794014391
45.4545454545 0.9793522256
45.2488687783 0.9792960007
45.0450450450 0.9792333112
44.8430493274 0.9791646438
44.6428571429 0.9790907517
44.4444444444 0.9790123457
44.2477876106 0.9789301891
44.0528634361 0.9788449769
43.8596491228 0.9787574751
43.6681222707 0.9786684441
43.4782608696 0.9785784441
43.2900432900 0.9784880538
43.1034482759 0.9783978566
42.9184549356 0.9783083613
42.7350427350 0.9782199246
42.5531914894 0.9781328721
42.3728813559 0.9780474658
42.1940928270 0.9779637156
42.0168067227 0.9778820286
41.8410041841 0.9778022750
41.6666666667 0.9777243930
41.4937759336 0.9776484503
41.3223140496 0.9775741749
41.1522633745 0.9775016003
40.9836065574 0.9774302356
40.8163265306 0.9773600382
40.6504065041 0.9772907787
40.4858299595 0.9772222659
40.3225806452 0.9771543583
40.1606425703 0.9770868677
40.0000000000 0.9770198238
39.8406374502 0.9769531319
39.6825396825 0.9768868192
39.5256916996 0.9768208112
39.3700787402 0.9767552309
39.2156862745 0.9766902959
39.0625000000 0.9766259993
38.9105058366 0.9765625319
38.7596899225 0.9765001510
38.6100386100 0.9764389820
38.4615384615 0.9763793254
38.3141762452 0.9763214561
38.1679389313 0.9762652942
38.0228136882 0.9762110847
37.8787878788 0.9761590066
37.7358490566 0.9761090800
37.5939849624 0.9760613113
37.4531835206 0.9760157091
37.3134328358 0.9759724121
37.1747211896 0.9759308600
37.0370370370 0.9758911829
36.9003690037 0.9758531349
36.7647058824 0.9758164173
36.6300366300 0.9757810241
36.4963503650 0.9757465923
36.3636363636 0.9757126195
36.2318840580 0.9756794479
36.1010830325 0.9756464937
35.9712230216 0.9756136783
35.8422939068 0.9755806166
35.7142857143 0.9755472695
35.5871886121 0.9755134748
35.4609929078 0.9754791091
35.3356890459 0.9754441984
35.2112676056 0.9754087100
35.0877192982 0.9753726431
34.9650349650 0.9753361451
34.8432055749 0.9752992340
34.7222222222 0.9752620233
34.6020761246 0.9752247595
34.4827586207 0.9751876395
34.3642611684 0.9751507089
34.2465753425 0.9751148297
34.1296928328 0.9750790663
34.0136054422 0.9750441944
33.8983050847 0.9750103034
33.7837837838 0.9749777079
33.6700336700 0.9749466039
33.5570469799 0.9749170984
33.4448160535 0.9748894350
33.3333333333 0.9748637172
33.2225913621 0.9748401503
33.1125827815 0.9748188235
33.0033003300 0.9747999951
32.8947368421 0.9747836476
32.7868852459 0.9747699178
32.6797385621 0.9747589017
32.5732899023 0.9747507038
32.4675324675 0.9747453929
32.3624595469 0.9747428963
32.2580645161 0.9747436110
32.1543408360 0.9747469992
32.0512820513 0.9747531789
31.9488817891 0.9747621552
31.8471337580 0.9747738252
31.7460317460 0.9747879387
31.6455696203 0.9748046507
31.5457413249 0.9748235708
31.4465408805 0.9748445937
31.3479623824 0.9748675062
31.2500000000 0.9748921582
31.1526479751 0.9749183746
31.0559006211 0.9749458500
30.9597523220 0.9749744312
30.8641975309 0.9750039366
30.7692307692 0.9750341533
30.6748466258 0.9750647770
30.5810397554 0.9750955679
30.4878048780 0.9751264060
30.3951367781 0.9751570392
30.3030303030 0.9751872143
30.2114803625 0.9752165808
30.1204819277 0.9752449454
30.0300300300 0.9752719411
29.9401197605 0.9752971834
29.8507462687 0.9753204569
29.7619047619 0.9753412045
29.6735905045 0.9753589877
29.5857988166 0.9753733211
29.4985250737 0.9753837642
29.4117647059 0.9753896197
29.3255131965 0.9753903620
29.2397660819 0.9753854891
29.1545189504 0.9753742501
29.0697674419 0.9753562460
28.9855072464 0.9753308943
28.9017341040 0.9752977055
28.8184438040 0.9752561718
28.7356321839 0.9752059406
28.6532951289 0.9751467281
28.5714285714 0.9750782702
28.4900284900 0.9750005331
28.4090909091 0.9749135235
28.3286118980 0.9748173761
28.2485875706 0.9747123109
28.1690140845 0.9745987304
28.0898876404 0.9744770018
28.0112044818 0.9743477628
27.9329608939 0.9742117099
27.8551532033 0.9740695622
27.7777777778 0.9739221574
27.7008310249 0.9737702833
27.6243093923 0.9736148591
27.5482093664 0.9734570079
27.4725274725 0.9732973427
27.3972602740 0.9731372199
27.3224043716 0.9729772910
27.2479564033 0.9728184680
27.1739130435 0.9726615120
27.1002710027 0.9725071819
27.0270270270 0.9723561378
26.9541778976 0.9722090610
26.8817204301 0.9720662863
26.8096514745 0.9719281943
26.7379679144 0.9717952305
26.6666666667 0.9716675804
26.5957446809 0.9715452928
26.5251989390 0.9714285769
26.4550264550 0.9713173035
26.3852242744 0.9712113638
26.3157894737 0.9711106081
26.2467191601 0.9710148403
26.1780104712 0.9709237608
26.1096605744 0.9708371645
26.0416666667 0.9707546665
25.9740259740 0.9706758229
25.9067357513 0.9706004953
25.8397932817 0.9705283362
25.7731958763 0.9704588042
25.7069408740 0.9703915008
25.6410256410 0.9703265792
25.5754475703 0.9702634915
25.5102040816 0.9702021218
25.4452926209 0.9701422811
25.3807106599 0.9700837010
25.3164556962 0.9700263812
25.2525252525 0.9699701677
25.1889168766 0.9699152603
25.1256281407 0.9698617453
25.0626566416 0.9698092506
25.0000000000 0.9697582093
24.9376558603 0.9697086219
24.8756218905 0.9696605960
24.8138957816 0.9696142735
24.7524752475 0.9695697036
24.6913580247 0.9695270848
24.6305418719 0.9694864714
24.5700245700 0.9694478672
24.5098039216 0.9694114199
24.4498777506 0.9693769536
24.3902439024 0.9693443857
24.3309002433 0.9693137416
24.2718446602 0.9692849710
24.2130750605 0.9692573206
24.1545893720 0.9692316879
24.0963855422 0.9692071719
24.0384615385 0.9691836886
23.9808153477 0.9691609623
23.9234449761 0.9691386815
23.8663484487 0.9691167112
23.8095238095 0.9690948960
23.7529691211 0.9690730801
23.6966824645 0.9690509686
23.6406619385 0.9690285593
23.5849056604 0.9690059514
23.5294117647 0.9689829063
23.4741784038 0.9689596048
23.4192037471 0.9689360357
23.3644859813 0.9689123796
23.3100233100 0.9688887929
23.2558139535 0.9688655324
23.2018561485 0.9688426858
23.1481481481 0.9688209278
23.0946882217 0.9688001633
23.0414746544 0.9687807234
22.9885057471 0.9687627869
22.9357798165 0.9687466575
22.8832951945 0.9687324945
22.8310502283 0.9687205458
22.7790432802 0.9687108908
22.7272727273 0.9687035345
22.6757369615 0.9686985789
22.6244343891 0.9686959093
22.5733634312 0.9686954950
22.5225225225 0.9686970512
22.4719101124 0.9687003827
22.4215246637 0.9687052655
22.3713646532 0.9687115539
22.3214285714 0.9687186963
22.2717149220 0.9687263568
22.2222222222 0.9687341020
22.1729490022 0.9687415159
22.1238938053 0.9687482714
22.0750551876 0.9687537601
22.0264317181 0.9687576414
21.9780219780 0.9687595078
21.9298245614 0.9687590156
21.8818380744 0.9687558364
21.8340611354 0.9687495522
21.7864923747 0.9687399748
21.7391304348 0.9687267875
21.6919739696 0.9687099737
21.6450216450 0.9686892706
21.5982721382 0.9686645562
21.5517241379 0.9686359642
21.5053763441 0.9686034883
21.4592274678 0.9685671476
21.4132762313 0.9685268860
21.3675213675 0.9684830074
21.3219616205 0.9684356804
21.2765957447 0.9683851113
21.2314225053 0.9683316111
21.1864406780 0.9682755227
21.1416490486 0.9682170402
21.0970464135 0.9681565755
21.0526315789 0.9680944578
21.0084033613 0.9680310710
20.9643605870 0.9679668677
20.9205020921 0.9679026631
20.8768267223 0.9678379336
20.8333333333 0.9677735361
20.7900207900 0.9677099505
20.7468879668 0.9676475722
20.7039337474 0.9675866663
20.6611570248 0.9675275597
20.6185567010 0.9674708761
20.5761316872 0.9674167772
20.5338809035 0.9673656035
20.4918032787 0.9673177674
20.4498977505 0.9672733772
20.4081632653 0.9672329205
20.3665987780 0.9671962640
20.3252032520 0.9671637072
20.2839756592 0.9671355081
20.2429149798 0.9671118142
20.2020202020 0.9670925814
20.1612903226 0.9670779306
20.1207243461 0.9670676092
20.0803212851 0.9670617790
20.0400801603 0.9670602434
20.0000000000 0.9670629884
19.9600798403 0.9670697116
19.9203187251 0.9670803190
19.8807157058 0.9670944987
19.8412698413 0.9671121350
19.8019801980 0.9671329226
19.7628458498 0.9671566865
19.7238658777 0.9671831290
19.6850393701 0.9672118482
19.6463654224 0.9672428291
19.6078431373 0.9672756897
19.5694716243 0.9673101867
19.5312500000 0.9673460970
19.4931773879 0.9673832193
19.4552529183 0.9674213500
19.4174757282 0.9674604569
19.3798449612 0.9675003826
19.3423597679 0.9675409207
19.3050193050 0.9675819499
19.2678227360 0.9676233309
19.2307692308 0.9676653128
19.1938579655 0.9677080050
19.1570881226 0.9677506136
19.1204588910 0.9677934083
19.0839694656 0.9678363232
19.0476190476 0.9678792752
19.0114068441 0.9679221494
18.9753320683 0.9679647139
18.9393939394 0.9680069123
18.9035916824 0.9680485293
18.8679245283 0.9680894453
18.8323917137 0.9681293475
18.7969924812 0.9681680008
18.7617260788 0.9682049532
18.7265917603 0.9682399852
18.6915887850 0.9682729292
18.6567164179 0.9683031793
18.6219739292 0.9683304673
18.5873605948 0.9683544854
18.5528756957 0.9683748127
18.5185185185 0.9683911626
18.4842883549 0.9684030542
18.4501845018 0.9684103719
18.4162062615 0.9684128432
18.3823529412 0.9684102276
18.3486238532 0.9684022641
18.3150183150 0.9683891514
18.2815356490 0.9683707220
18.2481751825 0.9683470841
18.2149362477 0.9683183169
18.1818181818 0.9682846016
18.1488203267 0.9682462535
18.1159420290 0.9682034950
18.0831826401 0.9681568552
18.0505415162 0.9681067771
18.0180180180 0.9680537544
17.9856115108 0.9679984340
17.9533213645 0.9679412406
17.9211469534 0.9678829156
17.8890876565 0.9678239091
17.8571428571 0.9677649222
17.8253119430 0.9677066636
17.7935943060 0.9676494754
17.7619893428 0.9675940208
17.7304964539 0.9675407902
17.6991150442 0.9674902839
17.6678445230 0.9674427758
17.6366843034 0.9673985831
17.6056338028 0.9673577977
17.5746924429 0.9673207664
17.5438596491 0.9672873859
17.5131348511 0.9672576772
17.4825174825 0.9672315523
17.4520069808 0.9672087311
17.4216027875 0.9671890807
17.3913043478 0.9671722594
17.3611111111 0.9671578544
17.3310225303 0.9671456360
17.3010380623 0.9671350459
17.2711571675 0.9671257030
17.2413793103 0.9671174035
