5.9728 0.9986759924
5.9136 0.9977939570
5.8551 0.9994924205
5.7971 0.9977270946
5.7397 0.9976640597
5.6829 0.9975870679
5.6266 0.9974852285
5.5709 0.9970415163
5.5158 0.9954977429
5.4612 0.9953076580
5.4071 0.9952672062
5.3535 0.9942691278
5.3005 0.9937134069
5.2481 0.9926620665
5.1961 0.9928806319
5.1447 0.9924952346
5.0937 0.9917331341
5.0433 0.9921860792
4.9934 0.9922856023
4.9439 0.9935926025
4.8950 0.9941551326
4.8465 0.9951834737
4.7985 0.9956259682
4.7510 0.9962529370
4.7040 0.9961113412
4.6574 0.9950796219
4.6113 0.9964062393
4.5656 0.9965608535
4.5204 0.9958222227
4.4757 0.9946092692
4.4313 0.9940223713
4.3875 0.9948574939
4.3440 0.9954982567
4.3010 0.9958935444
4.2584 0.9952972973
4.2163 0.9938035854
4.1745 0.9914588083
4.1332 0.9918000323
4.0923 0.9924070993
4.0518 0.9929493225
4.0116 0.9941137298
3.9719 0.9950389547
3.9326 0.9957678450
3.8937 0.9967824758
3.8551 0.9975102822
3.8169 0.9964989885
3.7791 0.9985020946
3.7417 0.9984028583
3.7047 0.9990835124
3.6680 0.9997452054
3.6317 1.0016158403
3.5957 1.0025169270
3.5601 1.0030614119
3.5249 1.0037980920
3.4900 1.0051701632
3.4554 1.0058171107
3.4212 1.0055133251
3.3873 1.0049583391
3.3538 1.0069175170
3.3206 1.0110534528
3.2877 1.0033845275
3.2552 1.0055758933
3.2229 1.0060498510
3.1910 1.0058123309
3.1594 1.0041192319
3.1281 1.0017590540
3.0972 0.9995402953
3.0665 0.9974437804
3.0362 0.9965543843
3.0061 0.9984867291
2.9763 0.9961412412
2.9469 0.9961616957
2.9177 0.9966184356
2.8888 0.9966949142
2.8602 0.9973711904
2.8319 0.9978396274
2.8038 0.9979477253
2.7761 0.9981393609
2.7486 0.9967482812
2.7214 0.9971689382
2.6944 0.9986635081
2.6678 0.9989660316
2.6413 0.9979403684
2.6152 0.9995051595
2.5893 1.0005519367
2.5637 0.9997152050
2.5383 0.9983979261
2.5131 0.9983973374
2.4883 0.9991567081
