5.9727845060 0.0096695294
5.9136480258 0.0096591292
5.8550970552 0.0096797950
5.7971257972 0.0096588218
5.7397285121 0.0096578294
5.6828995169 0.0096570450
5.6266331851 0.0096560883
5.5709239456 0.0096509594
5.5157662828 0.0096336406
5.4611547354 0.0096319514
5.4070838965 0.0096324636
5.3535484124 0.0096212054
5.3005429825 0.0096167490
5.2480623589 0.0096060868
5.1961013455 0.0096074108
5.1446547975 0.0096032410
5.0937176213 0.0095937898
5.0432847736 0.0095943354
4.9933512610 0.0095897214
4.9439121396 0.0095917436
4.8949625144 0.0095900826
4.8464975390 0.0095929984
4.7985124149 0.0095936601
4.7510023910 0.0095957578
4.7039627633 0.0095963906
4.6573888746 0.0095917193
4.6112761135 0.0095949151
4.5656199143 0.0095965805
4.5204157567 0.0095966582
4.4756591651 0.0095973057
4.4313457080 0.0096071742
4.3874709980 0.0096214544
4.3440306911 0.0096275945
4.3010204863 0.0096308666
4.2584361250 0.0096260701
4.2162733911 0.0096122813
4.1745281100 0.0095960772
4.1331961485 0.0095987363
4.0922734144 0.0096034645
4.0517558558 0.0096096405
4.0116394612 0.0096198522
3.9719202586 0.0096293746
3.9325943155 0.0096377197
3.8936577381 0.0096483651
3.8551066714 0.0096574303
3.8169372984 0.0096453658
3.7791458400 0.0096677289
3.7417285544 0.0096665547
3.7046817371 0.0096745629
3.6680017199 0.0096823579
3.6316848712 0.0097055847
3.5957275952 0.0097168313
3.5601263319 0.0097238045
3.5248775563 0.0097328844
3.4899777785 0.0097494284
3.4554235431 0.0097572144
3.4212114288 0.0097536916
3.3873380483 0.0097470514
3.3538000479 0.0097705316
3.3205941068 0.0098199633
3.2877169374 0.0097280141
3.2551652846 0.0097541376
3.2229359253 0.0097596512
3.1910256686 0.0097564475
3.1594313551 0.0097357594
3.1281498565 0.0097070206
3.0971780758 0.0096789024
3.0665129463 0.0096546707
3.0361514320 0.0096446832
3.0060905267 0.0096622023
2.9763272542 0.0096405862
2.9468586675 0.0096412359
2.9176818490 0.0096467569
2.8887939099 0.0096474962
2.8601919900 0.0096543608
2.8318732574 0.0096592800
2.8038349083 0.0096593311
2.7760741667 0.0096604962
2.7485882838 0.0096432908
2.7213745385 0.0096490330
2.6944302361 0.0096664987
2.6677527090 0.0096686542
2.6413393158 0.0096591280
2.6151874414 0.0096766401
2.5892944965 0.0096897082
2.5636579173 0.0096801969
2.5382751656 0.0096660099
2.5131437284 0.0096670280
2.4882611172 0.0096758881
2.4636248685 0.0096906159
2.4392325431 0.0097088256
2.4150817258 0.0097163197
