    0.433032327890396118E+03    0.261094152927398682E+00   -0.492755800485611184E+00    0.869031977653503418E+01    0.525586783885955811E+00   -0.592872118949890137E+01   -0.137081946134567261E+02    0.149507594108581543E+01   -0.311660575866699219E+01   -0.107748923280977532E+08   -0.621460743175560815E+01    1
    0.592499864101409912E+03   -0.557647466659545898E+00   -0.143240865468978873E+01    0.108983793258666992E+02    0.582923534512519836E+01   -0.189036852121353149E+01   -0.956428080797195435E+01    0.148917883634567261E+01   -0.248963356018066406E+01   -0.105610431377936397E+08   -0.621660743175561681E+01    1
    0.356287264823913574E+03    0.250634431838989258E+00   -0.489157855510711892E+00    0.705762732028961182E+01    0.573847717046737671E+01    0.940952539443969727E+00   -0.139785852432250977E+02    0.149802756309509277E+01   -0.768333911895751953E+00   -0.105458393578894604E+08   -0.621860743175561392E+01    1
    0.577016097307205200E+03   -0.734024465084075928E+00   -0.115915073156356829E+01    0.850643503665924072E+01    0.253544554114341736E+01   -0.474072790145874023E+01   -0.602239555120468140E+01    0.148673617839813232E+01    0.509641647338867188E+00   -0.103638670368678365E+08   -0.622060743175561814E+01    1
    0.538145685195922852E+03   -0.198105943202972412E+01   -0.172515621185302725E+01    0.917556858062744141E+01    0.266739204525947571E+01   -0.629740118980407715E+00   -0.437863773107528687E+01    0.149811327457427979E+01   -0.554059362411499023E+01   -0.103146141737132948E+08   -0.622260743175562414E+01    1
    0.433006793260574341E+03   -0.467176258563995361E+00    0.261909723281856799E-01    0.588913834095001221E+01    0.794593542814254761E+00   -0.595558932423591614E+01   -0.370629757642745972E+01    0.148544591665267944E+01   -0.121477651596069336E+01   -0.101355107612743564E+08   -0.622460743175562925E+01    1
    0.581260317564010620E+03   -0.721823096275329590E+00   -0.181740206480026245E+01    0.100705891847610474E+02    0.418423953652381897E+01   -0.342922782897949219E+01   -0.706775039434432983E+01    0.148467522859573364E+01    0.157498836517333984E+01   -0.100802124341411460E+08   -0.622660743175562548E+01    1
    0.371860510110855103E+03   -0.671001195907592773E+00   -0.475122785568237394E+00    0.715088844299316406E+01    0.141420644521713257E+01   -0.155443659424781799E+01   -0.258166599273681641E+01    0.148335975408554077E+01   -0.356688165664672852E+01   -0.999659502154792659E+07   -0.622860743175562526E+01    1
    0.342754304409027100E+03    0.566979229450225830E+00   -0.151313107609748831E+01    0.950857698917388916E+01    0.579596105217933655E+01   -0.523622980713844299E+01   -0.109849532246589661E+02    0.148699975013732910E+01   -0.281143903732299805E+01   -0.982512076732891798E+07   -0.623060743175562948E+01    1
    0.366732233762741089E+03   -0.177406859397888184E+01   -0.696614718437194913E+00    0.937783324718475342E+01    0.433724358677864075E+01   -0.219936436414718628E+01   -0.140607638359069824E+02    0.149735873937606812E+01   -0.489177608489990234E+01   -0.973977787932772934E+07   -0.623260743175562393E+01    1
    0.545992988348007202E+03   -0.117724132537841797E+01   -0.389334040880203291E+00    0.887258803844451904E+01    0.572831982374191284E+01   -0.106544396281242371E+01   -0.138902790546417236E+02    0.147465670108795166E+01    0.115299463272094727E+01   -0.968623828185017221E+07   -0.623460743175563081E+01    1
    0.559819883108139038E+03    0.253576028347015381E+01   -0.771974426507950007E+00    0.787299489974975586E+01    0.426522687077522278E+01   -0.491795450448989868E+00   -0.227543807029724121E+01    0.149842089414596558E+01   -0.179126691818237305E+01   -0.935474959184487350E+07   -0.623660743175562082E+01    1
    0.315566289424896240E+03    0.340071201324462891E+00   -0.159166772365570064E+01    0.749202215671539307E+01    0.357056125998497009E+01   -0.135637378692626953E+01   -0.795171034336090088E+01    0.147132503986358643E+01   -0.239352083206176758E+01   -0.902701760276846215E+07   -0.623860743175562416E+01    1
    0.423525702953338623E+03    0.197424459457397461E+01   -0.187249675393104553E+01    0.657856440544128418E+01    0.243523910641670227E+01   -0.242375618219375610E+01   -0.798930656909942627E+01    0.148064577579498291E+01   -0.225290822982788086E+01   -0.901867217805131525E+07   -0.624060743175563726E+01    1
    0.533250206708908081E+03   -0.380108773708343506E+00   -0.178097199797630301E+01    0.716655790805816650E+01    0.202098596096038818E+01   -0.420500671863555908E+01   -0.103143898248672485E+02    0.146016621589660645E+01   -0.507367134094238281E+01   -0.900379529015575163E+07   -0.624260743175562549E+01    1
    0.527114135026931763E+03    0.675040066242218018E+00    0.291910004615783425E+00    0.948724484443664551E+01    0.262234848737716675E+01   -0.435015982389450073E+01   -0.840665179491043091E+01    0.143803805112838745E+01   -0.395507574081420898E+01   -0.898821631765383482E+07   -0.624460743175562794E+01    1
    0.414985728263854980E+03    0.461818158626556396E+00   -0.772849750518799006E+00    0.774252367019653320E+01    0.542048507928848267E+01   -0.188727906346321106E+01   -0.402547419071197510E+01    0.145268744230270386E+01    0.189263582229614258E+01   -0.889886899708970450E+07   -0.624660743175561439E+01    1
    0.539600336551666260E+03    0.200062829256057739E+01   -0.147343486547470315E+00    0.635567605495452881E+01    0.323517474532127380E+01   -0.943889826536178589E+00   -0.100161243677139282E+02    0.146010249853134155E+01   -0.455685710906982422E+01   -0.868072055153096840E+07   -0.624860743175559463E+01    1
