    0.139165589213371277E+04    0.567025721073150635E+00   -0.144199526906013498E+01    0.790564846992492676E+01    0.594830682873725891E+01   -0.452596208453178406E+01   -0.106403673887252808E+02    0.142336988449096680E+01   -0.748313426971435547E+00   -0.231012940406799316E+01    0.245873591303825378E+04   -0.120148556828498831E+01    0.103675115108489990E+02    0.991675376892089844E+00   -0.556331670284271240E+01   -0.802001351118087769E+01   -0.615550458792023733E+08   -0.621460743175560815E+01    1
    0.165006822347640991E+04    0.126613903045654297E+01   -0.974905651807785212E+00    0.759843289852142334E+01    0.520683231949806213E+01   -0.360491788387298584E+01   -0.119200361371040344E+02    0.131053978204727173E+01   -0.936225056648254395E-01   -0.233173030614852905E+01    0.247234901785850525E+04   -0.748743450641632169E+00    0.562699174880981445E+01    0.144066229462623596E+01   -0.153392797708511353E+01   -0.994408559799194336E+01   -0.545170700760466307E+08   -0.621660743175561681E+01    1
    0.172124788165092468E+04    0.810913026332855225E+00   -0.132276763916015616E+01    0.716268086433410645E+01    0.106517747044563293E+01   -0.256351223587989807E+01   -0.135944606065750122E+02    0.149939185380935669E+01   -0.125269764661788940E+01   -0.247799134254455566E+01    0.181265828013420105E+04   -0.192672132849693289E+01    0.108459135293960571E+02    0.369576373696327209E+01   -0.373716866970062256E+01   -0.124364728331565857E+02   -0.433493218052787632E+08   -0.621860743175561392E+01    1
    0.210397416353225708E+04   -0.880433320999145508E-01    0.922586739063260275E-01    0.828296983242034912E+01    0.331062904000282288E+01    0.177520304918289185E+00   -0.889285188913345337E+01    0.139705079793930054E+01   -0.926313400268554688E+00   -0.221306955814361572E+01    0.226552003622055054E+04   -0.570667999982833907E+00    0.717670559883117676E+01    0.336466944217681885E+01   -0.198056495189666748E+01   -0.444255208969116211E+01   -0.377934280566323251E+08   -0.622060743175561814E+01    1
    0.110360282659530640E+04   -0.125855726003646851E+01   -0.363198661804199352E+00    0.523097574710845947E+01    0.397670662403106689E+01   -0.198181977868080139E+01   -0.251134973764419556E+01    0.145080775022506714E+01   -0.112174487113952637E+01   -0.289655756950378418E+01    0.247781357169151306E+04    0.236412543058395208E+00    0.873556256294250488E+01    0.278344130516052246E+01   -0.270671904087066650E+00   -0.236593323945999146E+01   -0.370332745584724993E+08   -0.622260743175562414E+01    1
    0.138634198904037476E+04    0.149249005317687988E+01   -0.132064437866210938E+01    0.928159773349761963E+01    0.106204804778099060E+01   -0.111686414480209351E+01   -0.642430400848388672E+01    0.146459835767745972E+01   -0.897397398948669434E-01   -0.725211381912231445E+00    0.237436872720718384E+04   -0.761446958780288785E+00    0.999090325832366943E+01    0.591168051958084106E+01   -0.364421671628952026E+01   -0.425795477628707886E+01   -0.339108904189989269E+08   -0.622460743175562925E+01    1
    0.194132840633392334E+04    0.326363921165466309E+00   -0.607753908634185880E+00    0.933512461185455322E+01    0.538902956247329712E+01   -0.133602923154830933E+01   -0.573544615507125854E+01    0.140403580665588379E+01   -0.957241773605346680E+00   -0.237677818536758423E+01    0.195175057649612427E+04    0.643730163574218750E-02    0.101383582353591919E+02    0.978673815727233887E+00   -0.250353670120239258E+01   -0.834987622499465942E+01   -0.326152461843618825E+08   -0.622660743175562548E+01    1
    0.189402201771736145E+04    0.151469308137893677E+01   -0.401106840372085660E+00    0.746262657642364502E+01    0.480383670330047607E+01   -0.575357383489608765E+01   -0.112447871565818787E+02    0.145337086915969849E+01   -0.102654880285263062E+01   -0.106207144260406494E+01    0.239257135987281799E+04   -0.112300649881362924E+01    0.109246968030929565E+02    0.235445240139961243E+01    0.300171375274658203E-01   -0.339279913902282715E+01   -0.315224280339327157E+08   -0.622860743175562526E+01    1
    0.202500957250595093E+04    0.169881331920623779E+01   -0.530248868465423628E+00    0.986311888694763184E+01    0.226194593310356140E+01   -0.552144742012023926E+01   -0.127363755702972412E+02    0.148592692613601685E+01   -0.148932248353958130E+01   -0.243098634481430054E+01    0.206799805164337158E+04   -0.134268458485603337E+01    0.689687108993530273E+01    0.343427991867065430E+01   -0.338059669733047485E+01   -0.113864494562149048E+02   -0.312604057838279307E+08   -0.623060743175562948E+01    1
    0.139527642726898193E+04    0.142978835105895996E+01   -0.111598553657531729E+01    0.588185381889343262E+01    0.529844415187835693E+01   -0.567718362808227539E+01   -0.103875777125358582E+02    0.142022961378097534E+01   -0.473025083541870117E+00   -0.960089385509490967E+00    0.247053208947181702E+04   -0.187402942776679993E+01    0.810923314094543457E+01    0.322519278526306152E+01   -0.391325435042381287E+01   -0.145279139876365662E+02   -0.294628753298063576E+08   -0.623260743175562393E+01    1
