    0.546837276220321655E+03   -0.621856713294982910E+01   -0.606511616706848145E+01   -0.610904431343078613E+01   -0.106402480602264404E+02   -0.294292163848876953E+02    0.149851393699645996E+01   -0.111751302386879101E+08   -0.621460743175560815E+01    1
    0.436192488670349121E+03   -0.291525363922119141E+01   -0.107192945480346680E+02   -0.514117884635925293E+01   -0.665207362174987793E+01   -0.284659016132354736E+02    0.149427109956741333E+01   -0.108887619190739077E+08   -0.621660743175561681E+01    1
    0.578824436664581299E+03   -0.868217682838439941E+01   -0.939944243431091309E+01   -0.114158055782318115E+02   -0.112942593097686768E+02   -0.301938486099243164E+02    0.147695910930633545E+01   -0.989406146294257417E+07   -0.621860743175561392E+01    1
    0.184450572729110718E+03   -0.948071479797363281E+01   -0.457594370841979980E+01   -0.830855298042297363E+01   -0.218170881271362305E+01   -0.411886560916900635E+02    0.149030286073684692E+01   -0.940979862661321275E+07   -0.622060743175561814E+01    1
    0.222398346662521362E+03   -0.721015834808349609E+01   -0.570564579963684082E+01   -0.550385212898254395E+01   -0.512109589576721191E+01   -0.427721273899078369E+02    0.149624490737915039E+01   -0.939474303280420788E+07   -0.622260743175562414E+01    1
    0.401286309957504272E+03   -0.762859082221984863E+01   -0.770109844207763672E+01   -0.707003974914550781E+01   -0.188237428665161133E+01   -0.294864141941070557E+02    0.146676164865493774E+01   -0.938768276331078820E+07   -0.622460743175562925E+01    1
    0.147453135251998901E+03   -0.116978788375854492E+01   -0.308708667755126953E+01   -0.100454993247985840E+02   -0.200537109375000000E+01   -0.390388214588165283E+02    0.149925547838211060E+01   -0.929281787205590867E+07   -0.622660743175562548E+01    1
    0.579759246110916138E+03   -0.538595795631408691E+01   -0.548254466056823730E+01   -0.578208518028259277E+01   -0.538742923736572266E+01   -0.430069434642791748E+02    0.145824736356735229E+01   -0.900925391054300405E+07   -0.622860743175562526E+01    1
    0.573555028438568115E+03   -0.980327510833740234E+01   -0.734740591049194336E+01   -0.633618950843811035E+01   -0.749964237213134766E+01   -0.282450950145721436E+02    0.143040060997009277E+01   -0.891963850963454321E+07   -0.623060743175562948E+01    1
    0.457250660657882690E+03   -0.823726987838745117E+01   -0.109117741584777832E+02   -0.939710354804992676E+01   -0.621763229370117188E+01   -0.335208535194396973E+02    0.146978002786636353E+01   -0.881734226677644812E+07   -0.623260743175562393E+01    1
    0.561328417062759399E+03   -0.214234828948974609E+01   -0.330712723731994629E+01   -0.883870625495910645E+01   -0.108177058696746826E+02   -0.404145133495330811E+02    0.145415502786636353E+01   -0.868676023600613885E+07   -0.623460743175563081E+01    1
    0.516279226541519165E+03   -0.807397842407226562E+00   -0.103887448310852051E+02   -0.754841279983520508E+01   -0.970328378677368164E+01   -0.442503738403320312E+02    0.147875219583511353E+01   -0.861573437802851014E+07   -0.623660743175562082E+01    1
    0.421688324213027954E+03   -0.637840604782104492E+01   -0.252749061584472656E+01   -0.113279478549957275E+02   -0.459039402008056641E+01   -0.378954660892486572E+02    0.146119439601898193E+01   -0.858314737879449874E+07   -0.623860743175562416E+01    1
    0.272932058572769165E+03   -0.511367297172546387E+01   -0.444185543060302734E+01   -0.352272033691406250E+01   -0.112588884830474854E+02   -0.431616771221160889E+02    0.147327959537506104E+01   -0.855298991665490158E+07   -0.624060743175563726E+01    1
    0.217044240236282349E+03   -0.831386590003967285E+01   -0.110116782188415527E+02   -0.104351391792297363E+02   -0.601284742355346680E+00   -0.359959423542022705E+02    0.148588401079177856E+01   -0.852987320798033848E+07   -0.624260743175562549E+01    1
    0.173483735322952271E+03   -0.456259489059448242E+01   -0.525172090530395508E+01   -0.522665762901306152E+01   -0.886592745780944824E+01   -0.360822606086730957E+02    0.147569793462753296E+01   -0.842857031140617095E+07   -0.624460743175562794E+01    1
    0.122728413343429565E+03   -0.787543487548828125E+01   -0.116914236545562744E+02   -0.110271906852722168E+02   -0.484494781494140625E+01   -0.366396903991699219E+02    0.147499287128448486E+01   -0.840413155636824295E+07   -0.624660743175561439E+01    1
    0.237828916311264038E+03   -0.113275408744812012E+01   -0.962750816345214844E+01   -0.339531183242797852E+00   -0.474564385414123535E+01   -0.315494561195373535E+02    0.149690103530883789E+01   -0.837118996576775238E+07   -0.624860743175559463E+01    1
    0.517262941598892212E+03   -0.103932030200958252E+02   -0.107469713687896729E+02   -0.773133015632629395E+01   -0.103743624687194824E+01   -0.373666739463806152E+02    0.144454604387283325E+01   -0.831069890753432736E+07   -0.625060743175561750E+01    1
    0.530616021156311035E+03   -0.102684116363525391E+01   -0.984842562675476074E+01   -0.482672739028930664E+01   -0.821707892417907715E+01   -0.295167779922485352E+02    0.145393007993698120E+01   -0.813872563249440398E+07   -0.625260743175562173E+01    1
    0.552336370944976807E+03   -0.101856050491333008E+02   -0.227707886695861816E+01   -0.763464474678039551E+01   -0.277636599540710449E+01   -0.410204815864562988E+02    0.142436611652374268E+01   -0.802825529884336144E+07   -0.625460743175560463E+01    1
    0.382360196113586426E+03   -0.924496006965637207E+01   -0.104028739929199219E+02   -0.956354641914367676E+01   -0.976101708412170410E+01   -0.434538209438323975E+02    0.145051527023315430E+01   -0.780423141515701078E+07   -0.625660743175562306E+01    1
    0.491094774007797241E+03   -0.102141909599304199E+02   -0.120337700843811035E+01   -0.171889472007751465E+01   -0.511618208885192871E+01   -0.295173037052154541E+02    0.145223498344421387E+01   -0.773145620454999432E+07   -0.625860743175563883E+01    1
    0.496038442850112915E+03   -0.112782676219940186E+02   -0.785313177108764648E+01   -0.719642686843872070E+01   -0.118982584476470947E+02   -0.314913976192474365E+02    0.143853753805160522E+01   -0.772759903293991648E+07   -0.626060743175564038E+01    1
    0.276818311214447021E+03   -0.626273560523986816E+01   -0.180216693878173828E+01   -0.928454518318176270E+01   -0.106161253452301025E+02   -0.381739962100982666E+02    0.145694482326507568E+01   -0.772405283272141404E+07   -0.626260743175563128E+01    1
    0.523629015684127808E+03   -0.105204291343688965E+02   -0.464072227478027344E-01   -0.123459362983703613E+01   -0.874621868133544922E+01   -0.259231364727020264E+02    0.146913409233093262E+01   -0.755282075681472383E+07   -0.626460743175563195E+01    1
    0.272877252101898193E+03   -0.643817424774169922E+00   -0.465554738044738770E+01   -0.196723723411560059E+01   -0.594996643066406250E+01   -0.259053754806518555E+02    0.145469152927398682E+01   -0.753268404604270682E+07   -0.626660743175561752E+01    1
    0.328077977895736694E+03   -0.275937724113464355E+01   -0.668478870391845703E+01   -0.295912170410156250E+01   -0.373240613937377930E+01   -0.377648663520812988E+02    0.143349760770797729E+01   -0.748950221773684677E+07   -0.626860743175560398E+01    1
    0.505746251344680786E+03   -0.611340808868408203E+01   -0.209988570213317871E+01   -0.100853204727172852E+00   -0.220715045928955078E+01   -0.380482578277587891E+02    0.147089272737503052E+01   -0.748694507422833610E+07   -0.627060743175561264E+01    1
    0.293949818611145020E+03   -0.539865231513977051E+01   -0.683379435539245605E+01   -0.106064085960388184E+02   -0.106147642135620117E+02   -0.442379164695739746E+02    0.144219416379928589E+01   -0.732600423450929858E+07   -0.627260743175561153E+01    1
    0.591512924432754517E+03   -0.820287466049194336E+00   -0.634510159492492676E+01   -0.712125492095947266E+01   -0.677897357940673828E+01   -0.299086868762969971E+02    0.143385279178619385E+01   -0.720878979899452999E+07   -0.627460743175562907E+01    1
    0.155124759674072266E+03   -0.801247072219848633E+01   -0.524390316009521484E+01   -0.269943380355834961E+01   -0.494520807266235352E+01   -0.416252315044403076E+02    0.143908745050430298E+01   -0.718432027980959509E+07   -0.627660743175563507E+01    1
    0.313160425424575806E+03   -0.337407159805297852E+01   -0.678895783424377441E+01   -0.624546289443969727E+01   -0.299309206008911133E+01   -0.323630440235137939E+02    0.142306488752365112E+01   -0.711578769840814918E+07   -0.627860743175562508E+01    1
    0.137515401840209961E+03   -0.320119643211364746E+01   -0.763408756256103516E+01   -0.428781151771545410E+01   -0.855155682563781738E+01   -0.427691090106964111E+02    0.143348520994186401E+01   -0.691581701577155851E+07   -0.628060743175561775E+01    1
    0.149483776092529297E+03   -0.819000792503356934E+01   -0.264050459861755371E+01   -0.915870952606201172E+01   -0.104140512943267822E+02   -0.359828174114227295E+02    0.143442028760910034E+01   -0.689288071683698241E+07   -0.628260743175562553E+01    1
    0.394182091951370239E+03   -0.119035806655883789E+02   -0.182679247856140137E+01   -0.339521884918212891E+01   -0.608473420143127441E+01   -0.381992280483245850E+02    0.142313480377197266E+01   -0.689224129286146909E+07   -0.628460743175561731E+01    1
    0.582886761426925659E+03   -0.572033429145812988E+01   -0.100098109245300293E+01   -0.957772493362426758E+00   -0.478569602966308594E+01   -0.320335304737091064E+02    0.144064807891845703E+01   -0.687067475018260162E+07   -0.628660743175561265E+01    1
    0.100893056392669678E+03   -0.407926797866821289E+00   -0.511997795104980469E+01   -0.672644305229187012E+01   -0.199640607833862305E+01   -0.422312593460083008E+02    0.144502031803131104E+01   -0.677953164749173354E+07   -0.628860743175561243E+01    1
    0.519147312641143799E+03   -0.233222937583923340E+01   -0.117451336383819580E+02   -0.630347800254821777E+01   -0.102785096168518066E+02   -0.262668824195861816E+02    0.136253231763839722E+01   -0.676075815599853639E+07   -0.629060743175560244E+01    1
    0.459798580408096313E+03   -0.466525053977966309E+01   -0.261507797241210938E+01   -0.539004564285278320E+01   -0.612412261962890625E+01   -0.308728992938995361E+02    0.140936732292175293E+01   -0.673988589437830914E+07   -0.629260743175560666E+01    1
    0.462872362136840820E+03   -0.561595845222473145E+01   -0.112270617485046387E+01   -0.114910933971405029E+02   -0.891542458534240723E+01   -0.284057331085205078E+02    0.141849255561828613E+01   -0.673397645831468981E+07   -0.629460743175559845E+01    1
    0.578377044200897217E+03   -0.379237461090087891E+01   -0.993355751037597656E+00   -0.649305939674377441E+01   -0.112113733291625977E+02   -0.364651334285736084E+02    0.142401844263076782E+01   -0.661476255845663417E+07   -0.629660743175561777E+01    1
    0.418957865238189697E+03   -0.101105167865753174E+02   -0.100623300075531006E+02   -0.108581500053405762E+02   -0.554918289184570312E+01   -0.407274043560028076E+02    0.141006040573120117E+01   -0.656155979410612490E+07   -0.629860743175561844E+01    1
    0.275245851278305054E+03   -0.929352664947509766E+01   -0.477984666824340820E+01   -0.820373511314392090E+01   -0.788112330436706543E+01   -0.335762560367584229E+02    0.141951721906661987E+01   -0.654367351754284371E+07   -0.630060743175561555E+01    1
    0.484895235300064087E+03   -0.940369248390197754E+01   -0.449178886413574219E+01   -0.516381454467773438E+01   -0.771756291389465332E+01   -0.320316386222839355E+02    0.140328794717788696E+01   -0.651746719847672991E+07   -0.630260743175562688E+01    1
    0.479144400358200073E+03   -0.367392539978027344E+01   -0.972095632553100586E+01   -0.119321250915527344E+01   -0.714741039276123047E+01   -0.445156037807464600E+02    0.142105150222778320E+01   -0.647379245419267844E+07   -0.630460743175560623E+01    1
    0.221597200632095337E+03   -0.104896810054779053E+02   -0.399672460556030273E+01   -0.116420166492462158E+02   -0.137924265861511230E+01   -0.434410941600799561E+02    0.140716332197189331E+01   -0.631726181361291464E+07   -0.630660743175559624E+01    1
    0.426653361320495605E+03   -0.450685930252075195E+01   -0.872003531455993652E+01   -0.189893960952758789E+01   -0.499878072738647461E+01   -0.429763066768646240E+02    0.139697462320327759E+01   -0.617375118753882125E+07   -0.630860743175560490E+01    1
    0.143435096740722656E+03   -0.160628485679626465E+01   -0.654997158050537109E+01   -0.119180774688720703E+02   -0.615991044044494629E+01   -0.352137255668640137E+02    0.141071504354476929E+01   -0.610966171119428705E+07   -0.631060743175560468E+01    1
    0.351261085271835327E+03   -0.397666025161743164E+01   -0.862218046188354492E+01   -0.528577566146850586E+00   -0.602056360244750977E+01   -0.331554377079010010E+02    0.142425775527954102E+01   -0.604763715081669297E+07   -0.631260743175561778E+01    1
    0.251582837104797363E+03   -0.361459422111511230E+01   -0.299793577194213867E+01   -0.312015581130981445E+01   -0.148353052139282227E+01   -0.252406978607177734E+02    0.138189524412155151E+01   -0.593380832403675932E+07   -0.631460743175562911E+01    1
    0.236802613735198975E+03   -0.370799160003662109E+01   -0.740811681747436523E+01   -0.350121045112609863E+01   -0.715606427192687988E+01   -0.279166007041931152E+02    0.138460409641265869E+01   -0.589863850595139619E+07   -0.631660743175561201E+01    1
    0.550159013271331787E+03   -0.103594079017639160E+02   -0.987408399581909180E+00   -0.628223347663879395E+01   -0.577181124687194824E+01   -0.283057594299316406E+02    0.138782346248626709E+01   -0.577224053552479111E+07   -0.631860743175562067E+01    1
    0.216178244352340698E+03   -0.101575284004211426E+02   -0.438546395301818848E+01   -0.232981038093566895E+01   -0.228117942810058594E+01   -0.319495666027069092E+02    0.138753974437713623E+01   -0.576219621851575095E+07   -0.632060743175563289E+01    1
    0.571986949443817139E+03   -0.378396606445312500E+01   -0.215719270706176758E+01   -0.124351143836975098E+01   -0.842767167091369629E+01   -0.416168546676635742E+02    0.139255523681640625E+01   -0.574713274463927653E+07   -0.632260743175561224E+01    1
    0.386991268396377563E+03   -0.677159857749938965E+01   -0.100872423648834229E+02   -0.237014579772949219E+01   -0.108748290538787842E+02   -0.445919501781463623E+02    0.138376361131668091E+01   -0.569475997296598740E+07   -0.632460743175559870E+01    1
    0.540616458654403687E+03   -0.176803278923034668E+01   -0.103173308372497559E+02   -0.222937273979187012E+01   -0.725385546684265137E+01   -0.263533449172973633E+02    0.133689528703689575E+01   -0.551987889500532579E+07   -0.632660743175561624E+01    1
    0.202043867111206055E+03   -0.937401509284973145E+01   -0.112689721584320068E+02   -0.300157213211059570E+01   -0.391658020019531250E+01   -0.301950275897979736E+02    0.138185989856719971E+01   -0.551059426398442965E+07   -0.632860743175563911E+01    1
    0.131523734331130981E+03   -0.664031124114990234E+01   -0.461777114868164062E+01   -0.496445417404174805E+00   -0.384357261657714844E+01   -0.314699482917785645E+02    0.140701967477798462E+01   -0.549668093569470011E+07   -0.633060743175562202E+01    1
    0.292776322364807129E+03   -0.202814340591430664E+00   -0.199213171005249023E+01   -0.425821566581726074E+01   -0.115777065753936768E+02   -0.287062799930572510E+02    0.139464765787124634E+01   -0.524439163725981768E+07   -0.633260743175559249E+01    1
    0.594885444641113281E+03   -0.119725670814514160E+02   -0.105857362747192383E+02   -0.109955677986145020E+02   -0.365594601631164551E+01   -0.284168159961700439E+02    0.132754611968994141E+01   -0.522317061892646644E+07   -0.633460743175558871E+01    1
    0.589993184804916382E+03   -0.934033513069152832E+01   -0.359499406814575195E+01   -0.907037758827209473E+01   -0.322759437561035156E+01   -0.347986316680908203E+02    0.133895659446716309E+01   -0.521239529367336445E+07   -0.633660743175559649E+01    1
    0.403431391716003418E+03   -0.343865847587585449E+01   -0.119505250453948975E+02   -0.480151462554931641E+01   -0.953900814056396484E-01   -0.340553283691406250E+02    0.138592010736465454E+01   -0.511134564338914771E+07   -0.633860743175561048E+01    1
    0.495997583866119385E+03   -0.192358732223510742E+01   -0.503153371810913086E+01   -0.491821932792663574E+01   -0.547774672508239746E+01   -0.358628642559051514E+02    0.135366863012313843E+01   -0.509516356762265880E+07   -0.634060743175563069E+01    1
    0.368114477396011353E+03   -0.728466725349426270E+01   -0.791752696037292480E+01   -0.399778318405151367E+01   -0.833158135414123535E+01   -0.348965561389923096E+02    0.136407011747360229E+01   -0.507903095830795448E+07   -0.634260743175563579E+01    1
    0.354612714052200317E+03   -0.111817202568054199E+02   -0.211732792854309082E+01   -0.470753288269042969E+01   -0.876382613182067871E+01   -0.346510505676269531E+02    0.136584293842315674E+01   -0.505542096479162946E+07   -0.634460743175560893E+01    1
    0.217730766534805298E+03   -0.855763649940490723E+01   -0.972921466827392578E+01   -0.952766275405883789E+01   -0.667093706130981445E+01   -0.314317047595977783E+02    0.136564970016479492E+01   -0.488373233502191026E+07   -0.634660743175560604E+01    1
    0.304254359006881714E+03   -0.308077597618103027E+01   -0.117996518611907959E+02   -0.101169648170471191E+02   -0.111353216171264648E+02   -0.381406950950622559E+02    0.136135756969451904E+01   -0.488031488464834634E+07   -0.634860743175562181E+01    1
    0.565061426162719727E+03   -0.416441416740417480E+01   -0.296108293533325195E+01   -0.980318498611450195E+01   -0.112135555744171143E+02   -0.403525483608245850E+02    0.134319448471069336E+01   -0.486626125329807587E+07   -0.635060743175562870E+01    1
    0.279249793291091919E+03   -0.458433008193969727E+01   -0.911220502853393555E+01   -0.630805492401123047E-01   -0.636125922203063965E+01   -0.271179735660552979E+02    0.138377785682678223E+01   -0.483377892301385012E+07   -0.635260743175563292E+01    1
    0.393572336435317993E+03   -0.795423030853271484E+00   -0.111136801242828369E+02   -0.530298256874084473E+01   -0.317150259017944336E+01   -0.310463643074035645E+02    0.136216616630554199E+01   -0.477563173312792554E+07   -0.635460743175561582E+01    1
    0.431345885992050171E+03   -0.172198748588562012E+01   -0.886258649826049805E+01   -0.110540020465850830E+02   -0.936921358108520508E+01   -0.250269460678100586E+02    0.131545287370681763E+01   -0.476597759536966123E+07   -0.635660743175559517E+01    1
    0.388107991218566895E+03   -0.329448795318603516E+01   -0.446069240570068359E+01   -0.527933907508850098E+01   -0.645060896873474121E+01   -0.320198214054107666E+02    0.134971201419830322E+01   -0.475315758164488524E+07   -0.635860743175559318E+01    1
    0.598656243085861206E+03   -0.403452873229980469E+00   -0.392378568649291992E+00   -0.116853232383728027E+02   -0.267521810531616211E+01   -0.373525190353393555E+02    0.137321096658706665E+01   -0.471583375351171289E+07   -0.636060743175560539E+01    1
    0.228382891416549683E+03   -0.646722722053527832E+01   -0.742490816116333008E+01   -0.115366959571838379E+02   -0.495893597602844238E+01   -0.284320878982543945E+02    0.134637117385864258E+01   -0.469279498584547918E+07   -0.636260743175563359E+01    1
    0.582723593711853027E+03   -0.241029596328735352E+01   -0.561578965187072754E+01   -0.109639642238616943E+02   -0.224565410614013672E+01   -0.444125592708587646E+02    0.131531673669815063E+01   -0.466644404874066263E+07   -0.636460743175564847E+01    1
    0.434766298532485962E+03   -0.153750157356262207E+01   -0.544309043884277344E+01   -0.102881834506988525E+02   -0.480010628700256348E+01   -0.320506227016448975E+02    0.134510546922683716E+01   -0.466251687267901003E+07   -0.636660743175563049E+01    1
    0.389423912763595581E+03   -0.101509830951690674E+02   -0.452276444435119629E+01   -0.394810223579406738E+01   -0.602768397331237793E+01   -0.266318464279174805E+02    0.131599098443984985E+01   -0.464964768310037721E+07   -0.636860743175562583E+01    1
    0.175749963521957397E+03   -0.260687613487243652E+01   -0.116489295959472656E+02   -0.542127656936645508E+01   -0.914806365966796875E+00   -0.420126545429229736E+02    0.135846114158630371E+01   -0.464203996274300758E+07   -0.637060743175562383E+01    1
    0.268360710144042969E+03   -0.331071996688842773E+01   -0.865509867668151855E+01   -0.585289978981018066E+01   -0.611042261123657227E+00   -0.412949597835540771E+02    0.136029911041259766E+01   -0.462484126886431593E+07   -0.637260743175561917E+01    1
    0.309319591522216797E+03   -0.112610929012298584E+02   -0.101839885711669922E+02   -0.837944626808166504E+01   -0.712954688072204590E+01   -0.418207621574401855E+02    0.134897691011428833E+01   -0.452586552072800882E+07   -0.637460743175561362E+01    1
    0.357352888584136963E+03   -0.108877558708190918E+02   -0.664792156219482422E+01   -0.284129691123962402E+01   -0.779207110404968262E+01   -0.327860772609710693E+02    0.134032392501831055E+01   -0.445308614113229793E+07   -0.637660743175561517E+01    1
    0.491499310731887817E+03   -0.106964070796966553E+02   -0.113855209350585938E+02   -0.629338717460632324E+01   -0.312841558456420898E+01   -0.253556478023529053E+02    0.128518426418304443E+01   -0.438307427607376780E+07   -0.637860743175564071E+01    1
    0.153535312414169312E+03   -0.491177630424499512E+01   -0.715376257896423340E+01   -0.829269218444824219E+01   -0.441314291954040527E+01   -0.323886203765869141E+02    0.134146231412887573E+01   -0.427764006857692357E+07   -0.638060743175564671E+01    1
    0.564384347200393677E+03   -0.558108973503112793E+01   -0.134969115257263184E+01   -0.445068311691284180E+01   -0.960763835906982422E+01   -0.445300090312957764E+02    0.132903593778610229E+01   -0.417011848062403034E+07   -0.638260743175563405E+01    1
    0.579020237922668457E+03   -0.401073646545410156E+01   -0.439841437339782715E+01   -0.981641364097595215E+01   -0.102561450004577637E+02   -0.325715160369873047E+02    0.131428396701812744E+01   -0.413041008598114597E+07   -0.638460743175561074E+01    1
    0.312263047695159912E+03   -0.722889804840087891E+01   -0.375507616996765137E+01   -0.657650041580200195E+01   -0.370169949531555176E+01   -0.253568184375762939E+02    0.130153721570968628E+01   -0.413035474931733264E+07   -0.638660743175559809E+01    1
    0.291030502319335938E+03   -0.395414328575134277E+01   -0.135156154632568359E+01   -0.830001997947692871E+01   -0.708881163597106934E+01   -0.321309268474578857E+02    0.133999687433242798E+01   -0.412306182545753568E+07   -0.638860743175559342E+01    1
    0.448278015851974487E+03   -0.246807289123535156E+01   -0.938484406471252441E+01   -0.298973822593688965E+01   -0.254662585258483887E+01   -0.388872075080871582E+02    0.130550801753997803E+01   -0.406488273621136043E+07   -0.639060743175560653E+01    1
    0.143547064065933228E+03   -0.511137986183166504E+01   -0.839885330200195312E+01   -0.269897890090942383E+01   -0.779258966445922852E+00   -0.251272904872894287E+02    0.133421725034713745E+01   -0.404545091986128269E+07   -0.639260743175562762E+01    1
    0.466322517395019531E+03   -0.978740286827087402E+01   -0.100776944160461426E+02   -0.533386516571044922E+01   -0.633709859848022461E+01   -0.352155923843383789E+02    0.131803131103515625E+01   -0.402736381446190737E+07   -0.639460743175562918E+01    1
    0.430997049808502197E+03   -0.721566438674926758E+01   -0.122529959678649902E+01   -0.691018581390380859E+00   -0.188677525520324707E+01   -0.281847953796386719E+02    0.134126496315002441E+01   -0.400387278433868429E+07   -0.639660743175562985E+01    1
    0.439766412973403931E+03   -0.508790516853332520E+01   -0.514828848838806152E+01   -0.973520779609680176E+01   -0.422730159759521484E+01   -0.421707630157470703E+02    0.131242632865905762E+01   -0.396181464239682676E+07   -0.639860743175563318E+01    1
    0.568692034482955933E+03   -0.980618190765380859E+01   -0.108091928958892822E+02   -0.656329321861267090E+01   -0.775295448303222656E+01   -0.346660101413726807E+02    0.130655974149703979E+01   -0.389564136230084021E+07   -0.640060743175562852E+01    1
    0.189626431465148926E+03   -0.467064929008483887E+01   -0.549927020072937012E+01   -0.454626131057739258E+01   -0.649289202690124512E+01   -0.433148622512817383E+02    0.132529443502426147E+01   -0.388033296306379931E+07   -0.640260743175562119E+01    1
