    0.173284885192709476E+04    0.227108725448262749E+01   -0.729287189134155245E+00    0.668071181749969512E+01    0.206084989794765239E+01   -0.287454525362033397E+01   -0.719247301334849265E+01    0.102422723655962367E+01   -0.284355242563777155E+01   -0.234424605176770440E+01    0.214152074388528490E+04   -0.117395453384616610E+01    0.108835760879797974E+02    0.228972548912829144E+01    0.107073496496359866E+01   -0.568969890951449209E+01    0.802427806436436072E+03
    0.154962569470999779E+04    0.230566068041208361E+01   -0.213539620799580110E+00    0.958606550048797246E+01    0.243833595077722354E+01    0.205746779374586630E+00   -0.112543996048471566E+02    0.103158060191500445E+01   -0.257136827487131114E+01   -0.194271126507522851E+01    0.198291453319135826E+04   -0.131135103708763179E+01    0.632534394914015863E+01    0.138870458126889140E+01   -0.203874712290794768E+01   -0.148442206221361968E+02    0.807615791334778919E+03
    0.114906199413411127E+04    0.265074458435297711E+01   -0.162282157362058310E+00    0.103917415256439689E+02    0.897033568144077198E+00   -0.190935870740073099E+01   -0.754715097965708370E+01    0.104042185721195812E+01   -0.272518773387435020E+01   -0.140316706215077058E+01    0.205707063370425658E+04   -0.103837137952315350E+01    0.748223572814201887E+01    0.578752322484559567E+01   -0.415459309839631707E+01   -0.115764966872262391E+02    0.809044498456141241E+03
    0.110198198555265321E+04    0.162526890310280470E+01   -0.147455365638571090E+01    0.657371034815657929E+01    0.328565078741388072E+01   -0.355345286632952195E+01   -0.600514562857170908E+01    0.102352249219210334E+01   -0.223612000701568814E+01   -0.117348601414866671E+01    0.131245711197874471E+04   -0.157849862282702413E+01    0.946191076788400487E+01    0.578214999235946792E+01    0.642539820362688197E+00   -0.610608657346350547E+01    0.809113101984243599E+03
    0.111203987931037614E+04    0.202753128270809579E+01   -0.140306595903838893E+01    0.712605863258734651E+01    0.383094878797674188E+01   -0.786342141251695992E+00   -0.976820643037198266E+01    0.102727469763051360E+01   -0.190639811947228632E+01   -0.187089520171362089E+01    0.154613114199052279E+04   -0.700993061621773217E+00    0.642463696783986826E+01    0.337418475417678687E+01   -0.263702722757896968E+01   -0.144756363587340360E+02    0.809250030015005905E+03
    0.155790522621861646E+04    0.228364880763656952E+01   -0.180712963958478312E+01    0.947233651182353853E+01    0.807102646468389917E+00   -0.304166639936793315E+01   -0.947094734967242502E+01    0.101867423616367536E+01   -0.121252283661814397E+01   -0.289191023040748840E+01    0.183671131295541090E+04   -0.165683269998394245E+01    0.766826899062911771E+01    0.285292644055241951E+01   -0.516419242273283086E+01   -0.676783595438713093E+01    0.809765176797301933E+03
    0.158439400555387761E+04    0.240881814557254792E+01   -0.118250340275058896E+01    0.896501589602509696E+01    0.174886904383375086E+01   -0.278670665950209662E+01   -0.713929636852715266E+01    0.103056004221800035E+01   -0.276813662884147993E+01   -0.229333296386677565E+01    0.210546658177571680E+04   -0.759763190683780731E+00    0.105729457335405108E+02    0.103780907858749583E+01   -0.466672091318551630E+01   -0.746302150265752307E+01    0.809929445923105504E+03
    0.118443071921988985E+04    0.174215483040722985E+01   -0.123149621906812046E+01    0.503460788463826514E+01    0.510203330819051981E+01   -0.381999665058199156E+01   -0.622652321153781152E+01    0.102110407985503970E+01   -0.220444429412588283E+01   -0.157726290318886475E+01    0.143155343026948094E+04   -0.130091574775736807E+01    0.552712067165427179E+01    0.660755761867217184E+00   -0.957587514978265553E+00   -0.425206095878042589E+01    0.809947528716247803E+03
    0.132154046067764239E+04    0.249142408065955578E+01   -0.121610372053067861E+01    0.805481023668206220E+01    0.257219161798010809E+01   -0.187566726792361660E+01   -0.317333924477995133E+01    0.103785733776744982E+01   -0.299605597815345659E+01   -0.208660397353646143E+01    0.190235478401245518E+04   -0.130308657211239409E+01    0.803565334880893190E+01    0.270830856802211040E+01   -0.568012745630911642E+01   -0.984918621571950226E+01    0.809963699408378716E+03
    0.147697554324492921E+04    0.218857157344845099E+01   -0.161840679097512852E+01    0.580752032499204773E+01    0.321374380284870043E+01   -0.181272715342401813E+01   -0.133651249811926558E+02    0.102416062948241438E+01   -0.223328117425059958E+01   -0.290735129805414205E+01    0.195350327239516128E+04   -0.127735470110736271E+01    0.693009014060021222E+01    0.277690286996256575E+01   -0.280155158621119016E+01   -0.142946996701799218E+02    0.809991487616617178E+03
    0.146611335186441715E+04    0.254305267600453089E+01   -0.750531355594968641E+00    0.969860930382111874E+01    0.682692195764253107E+00   -0.145976637265702536E+01   -0.767019784502683866E+01    0.103358639665628482E+01   -0.157864377155301305E+01   -0.146709853416035152E+01    0.187650781260103713E+04   -0.123562155541977958E+01    0.654559923282200185E+01    0.297748352711634645E+01   -0.227641280590626494E+00   -0.790701806423830700E+01    0.810018685285203674E+03
    0.127300510469519622E+04    0.191222356472955513E+01   -0.146303921717772778E+01    0.875037202831208205E+01    0.517016906224750539E+01   -0.340133654950579212E+01   -0.322138563222828900E+01    0.102129337305514234E+01   -0.197365334586212704E+01   -0.191079426086945436E+01    0.159283893658515626E+04   -0.133014046728595092E+01    0.572110672736174042E+01    0.215210587567336109E+01   -0.462648633736778159E+01   -0.432883011447257182E+01    0.810040408667245174E+03
    0.156462161130215918E+04    0.210657780249617232E+01   -0.127268903305232106E+00    0.641524357035692461E+01    0.595416905042425793E+01    0.124408236404367489E+01   -0.135249573669470990E+02    0.102262635400566815E+01   -0.180574857589814775E+01   -0.632384480682171457E+00    0.176748534814997174E+04   -0.492823508000536759E+00    0.776054573662496594E+01    0.270611364926057796E+01   -0.538091476943700187E+01   -0.728488575532989735E+01    0.810312224501814399E+03
    0.142188525298433433E+04    0.191859575255829462E+01   -0.114718842297199530E+01    0.752316414506490627E+01    0.255556453534623707E+01   -0.398922978065454892E+01   -0.337807244154569908E+01    0.101928934782629765E+01   -0.219609220443031505E+01   -0.159879028749679830E+01    0.161556144330523125E+04   -0.166099679273550116E+01    0.945732804835870056E+01    0.171782733340392513E+01   -0.344311774504941281E+01   -0.568627546197951084E+01    0.810354866221984366E+03
